Unnamed: 0,1_범일운수종점,2_시흥동은행나무.은행나무시장,3_은행나무입구사거리,4_경남아파트,5_시흥초등학교.금천구보훈회관,6_동산교회앞,7_현대시장.시흥4동주민센터,8_남부여성발전센터,9_독산동정훈단지,10_독산4동주민센터,11_독산동성당앞,12_독산동쌈지공원,13_독산동남문시장,14_독산3동주민센터,15_모두의학교.금천문화예술정보학교,16_삼부르네상스.효성아파트,17_가리봉파출소,18_디지털단지오거리,19_가리봉시장,20_구로4동자치회관,21_구로시장,22_구로4동우체국.고대구로병원정문,23_고대구로병원후문,24_구로구청,25_구로고등학교,26_거리공원,27_한국SGI,28_서울미래초등학교,29_신도림역,30_서울미래초등학교,31_거리공원.구로신협본점앞,32_구로도서관.대성스카이렉스,33_영림중학교,34_구로구청,35_구로4동우체국.고대구로병원정문,36_구로시장,37_남구로역,38_가리봉시장,39_디지털단지오거리.가산파출소,40_디지털단지오거리,41_가산초등학교,42_모두의학교.금천문화예술정보학교,43_독산3동주민센터,44_독산동남문시장,45_독산동쌈지공원,46_독산동성당앞,47_독산동정훈단지,48_남부여성발전센터,49_현대시장.시흥4동주민센터,50_동산교회앞,51_시흥초등학교.금천구보훈회관,52_은행나무입구사거리,53_시흥동은행나무.은행나무시장,54_범일운수종점
2022-03-05 04:00:00,2,3,4,5,7,12,20,25,30,31,35,40,42,44,48,47,42,38,32,23,19,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 05:00:00,3,6,5,7,7,8,12,16,19,21,22,25,29,33,35,29,33,25,17,15,13,12,11,13,13,9,15,13,2,2,2,4,2,4,6,7,7,5,4,6,0,5,0,4,5,4,3,2,0,3,0,0,0,0
2022-03-05 06:00:00,1,2,0,3,6,3,7,5,8,8,8,9,10,11,12,12,11,6,9,7,7,9,7,6,7,9,9,8,3,3,3,0,4,8,7,7,8,9,7,8,10,11,7,10,3,9,5,4,3,2,1,2,1,0
2022-03-05 07:00:00,2,6,7,6,7,9,11,12,14,12,15,17,19,12,20,15,13,11,12,11,10,10,8,6,6,7,9,8,5,0,6,7,4,7,11,12,11,12,0,15,15,11,10,4,9,8,6,0,5,3,4,3,2,0
2022-03-05 08:00:00,5,8,9,11,9,15,18,19,22,26,28,30,29,27,30,33,32,30,31,28,25,24,20,15,11,12,12,10,7,9,8,7,8,10,12,13,13,14,14,14,13,13,12,11,8,12,11,8,4,2,4,2,2,0
2022-03-05 09:00:00,4,8,10,12,15,18,21,22,23,25,27,32,34,37,38,24,21,18,16,17,18,18,17,10,16,14,15,10,6,7,6,7,8,9,12,15,14,13,13,13,15,15,15,13,12,11,12,11,9,4,5,2,1,0
2022-03-05 10:00:00,2,4,6,12,4,12,14,13,16,17,17,19,25,26,25,23,19,18,15,13,11,10,9,9,8,10,10,7,4,9,6,10,9,9,17,15,17,12,6,12,14,13,12,9,10,11,9,7,5,3,2,1,1,0
2022-03-05 11:00:00,6,10,10,13,13,11,16,18,22,24,25,23,23,25,24,23,21,18,15,14,9,14,14,17,20,20,20,13,11,10,11,11,11,12,11,12,15,21,23,23,24,23,23,20,16,13,9,7,6,3,5,2,1,0
2022-03-05 12:00:00,4,7,9,11,9,14,19,20,21,22,22,25,33,34,36,31,31,30,29,23,22,21,21,17,16,13,15,10,12,16,15,11,11,10,15,21,20,16,19,22,24,21,23,16,16,15,15,11,6,7,6,5,2,0
2022-03-05 13:00:00,6,12,7,13,11,10,13,16,16,19,20,24,21,23,25,22,22,23,20,18,16,16,22,19,22,19,18,15,17,19,16,16,16,18,19,20,23,24,22,21,20,18,16,15,15,12,15,11,12,8,8,5,1,0
2022-03-05 14:00:00,3,10,11,12,13,6,10,9,13,13,15,16,18,18,22,21,19,18,17,10,6,14,15,10,15,16,15,14,21,22,21,21,19,22,22,14,15,19,20,22,21,19,17,15,14,12,10,8,5,4,3,3,0,0
2022-03-05 15:00:00,4,5,4,6,7,9,13,12,16,17,15,17,19,20,20,17,15,18,18,15,11,11,9,15,19,15,15,10,11,14,16,14,17,17,22,28,31,33,30,30,34,29,26,26,23,20,14,13,12,9,3,8,0,0
2022-03-05 16:00:00,1,8,11,13,14,15,22,18,14,16,18,17,18,16,15,16,15,16,13,13,12,14,12,12,16,16,15,8,18,17,23,21,18,20,25,26,35,35,36,38,42,36,32,26,23,22,20,15,11,5,9,5,3,0
2022-03-05 17:00:00,4,5,9,12,13,15,18,22,27,28,27,29,28,32,31,31,32,32,31,23,18,17,11,13,19,18,12,9,13,14,15,10,12,16,24,25,34,38,40,41,39,38,36,32,36,29,25,23,20,17,18,10,2,0
2022-03-05 18:00:00,1,7,0,12,0,15,16,15,17,16,17,18,22,20,23,19,17,19,16,12,10,14,13,12,14,14,18,16,17,18,18,17,13,14,17,18,22,24,26,26,28,25,24,25,22,20,18,19,15,12,10,8,3,0
2022-03-05 19:00:00,0,1,3,2,3,4,8,7,11,12,11,10,12,11,13,10,9,7,7,8,5,7,6,6,12,11,13,9,14,15,17,12,12,15,17,16,19,19,19,19,16,18,17,16,13,14,14,12,8,6,4,3,1,0
2022-03-05 20:00:00,1,5,6,4,4,6,9,9,11,8,11,12,10,8,8,8,9,7,5,6,5,5,4,4,5,5,6,4,16,17,19,17,13,17,20,13,19,19,21,24,13,23,21,16,16,18,16,15,12,11,8,5,1,0
2022-03-05 21:00:00,0,3,2,1,4,2,6,5,5,6,8,7,6,5,8,10,9,8,7,5,5,6,0,5,3,2,0,0,21,20,19,10,16,15,16,15,17,11,19,18,19,24,23,23,24,27,26,20,8,6,4,4,1,0
2022-03-05 22:00:00,1,2,4,5,5,1,5,2,4,5,4,3,6,5,5,4,4,3,6,4,5,6,5,4,6,7,6,1,9,10,11,10,10,9,8,9,17,18,17,20,19,23,22,21,20,16,18,16,13,7,6,5,2,0
2022-03-05 23:00:00,0,8,3,0,0,7,6,8,3,4,4,6,5,1,12,13,3,10,10,6,5,2,5,3,4,3,1,4,13,14,14,13,10,10,14,13,16,19,20,19,13,18,17,6,13,12,11,8,7,6,5,3,0,0
2022-03-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 04:00:00,0,2,2,3,6,7,9,10,13,0,14,16,8,12,18,16,14,0,12,11,9,10,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 05:00:00,2,3,0,4,5,7,7,4,8,9,0,8,10,10,11,9,7,13,10,9,8,7,6,5,5,0,1,3,2,0,3,0,1,4,5,6,3,3,2,1,0,3,0,1,0,0,2,1,0,0,0,0,0,0
2022-03-06 06:00:00,2,3,1,5,2,3,6,4,5,6,5,5,8,5,5,3,0,5,3,5,1,5,4,5,3,6,5,3,2,0,0,2,5,6,5,6,6,7,0,6,5,5,0,4,0,2,3,2,2,0,1,0,0,0
2022-03-06 07:00:00,2,2,3,6,6,4,3,4,5,4,9,5,5,7,8,10,7,5,4,9,8,7,7,7,7,6,3,2,1,0,0,1,2,4,7,6,5,6,5,5,5,3,0,6,0,7,1,6,4,0,0,1,0,0
2022-03-06 08:00:00,4,6,0,2,4,7,11,8,12,11,12,12,13,13,16,14,12,10,8,9,7,9,8,7,8,7,8,7,4,4,4,4,3,4,4,2,6,7,7,4,8,10,9,4,6,5,4,2,3,1,0,0,0,0
2022-03-06 09:00:00,4,6,6,10,12,13,12,16,18,20,20,21,23,22,23,23,22,20,16,11,8,7,8,8,8,7,5,4,5,4,3,2,2,0,7,10,9,11,12,10,13,12,10,12,11,7,6,7,5,6,3,1,0,0
2022-03-06 10:00:00,2,7,9,8,7,7,9,10,16,18,21,19,22,20,21,18,15,16,11,11,7,9,6,5,9,10,11,9,11,6,6,0,7,6,9,10,17,18,17,16,17,15,13,11,12,11,10,11,10,9,6,4,2,0
2022-03-06 11:00:00,3,7,6,12,7,10,14,15,18,16,19,20,23,24,26,25,26,22,18,13,13,10,9,9,10,13,14,10,10,11,15,14,16,14,19,16,17,14,15,14,15,15,15,13,12,8,6,5,4,3,1,1,0,0
2022-03-06 12:00:00,2,5,6,8,9,10,19,23,24,26,26,28,27,24,26,23,19,16,17,16,10,10,8,5,6,4,7,5,10,9,10,14,17,16,19,21,20,22,22,23,23,20,19,18,15,16,19,15,16,11,10,8,4,0
2022-03-06 13:00:00,2,2,5,7,7,10,8,9,13,14,15,16,19,17,18,22,24,27,21,15,14,19,19,23,24,20,20,14,8,10,11,10,13,14,15,17,19,17,16,18,17,18,18,17,16,15,15,10,8,7,5,4,1,0
2022-03-06 14:00:00,2,8,4,6,7,9,17,15,18,18,20,24,23,24,27,24,23,14,13,17,12,7,9,11,11,15,15,11,14,17,16,10,8,15,21,23,19,23,24,24,25,23,21,16,15,14,13,7,11,3,8,5,1,0
2022-03-06 15:00:00,3,5,6,7,4,7,15,15,18,19,17,7,21,17,20,18,16,12,12,11,8,10,11,8,8,5,8,6,16,23,24,22,22,19,16,18,20,22,20,19,18,19,17,17,15,16,10,10,7,5,2,1,1,0
2022-03-06 16:00:00,2,5,5,0,6,8,11,12,13,12,16,16,17,17,18,16,15,20,17,14,13,13,12,17,17,13,14,13,11,13,10,12,10,10,12,15,12,17,19,19,19,22,20,12,13,13,12,8,9,10,9,6,2,0
2022-03-06 17:00:00,2,4,0,5,4,8,7,6,7,10,8,12,12,13,15,11,10,9,8,7,5,7,6,8,4,4,5,3,20,19,19,16,17,19,17,16,21,24,24,26,27,28,25,30,26,25,20,14,14,13,9,5,3,0
2022-03-06 18:00:00,1,4,0,5,4,5,10,9,9,11,11,14,15,12,10,12,10,9,9,6,5,7,5,5,8,7,11,8,13,13,14,14,14,18,23,24,24,24,25,25,24,25,24,23,21,21,18,14,10,7,7,5,2,0
2022-03-06 19:00:00,1,2,3,6,0,5,5,6,6,4,4,6,7,3,7,3,1,6,6,3,5,7,8,2,7,1,7,6,13,13,14,15,13,13,15,14,17,21,22,24,22,21,22,18,19,17,11,8,7,6,6,5,1,0
2022-03-06 20:00:00,2,3,4,8,3,8,10,9,10,10,11,10,11,12,12,10,8,8,7,5,4,6,7,6,8,9,11,10,16,0,15,14,12,12,13,14,16,14,13,16,15,17,19,20,20,15,15,14,12,1,11,7,2,0
2022-03-06 21:00:00,1,5,2,6,0,4,4,3,4,3,0,0,7,6,4,8,0,5,6,5,5,4,3,2,6,4,3,2,19,23,21,17,12,9,10,12,16,17,18,19,16,17,15,17,16,20,15,11,6,0,4,1,2,0
2022-03-06 22:00:00,1,2,4,3,2,3,5,5,8,1,7,0,0,2,2,8,1,8,6,5,4,3,5,3,4,2,1,3,11,12,9,11,8,12,14,13,13,14,16,17,0,15,13,14,15,16,12,9,7,6,4,3,1,0
2022-03-06 23:00:00,0,1,4,0,0,3,1,0,1,2,4,3,2,0,3,3,0,3,3,2,2,3,3,2,3,2,0,0,9,5,8,7,9,7,10,10,11,10,11,13,15,13,12,11,5,10,8,7,5,4,3,3,1,0
2022-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,4,5,6,8,12,17,24,25,31,32,39,47,53,57,59,57,55,47,34,30,24,21,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,6,7,2,6,7,10,14,17,19,20,20,23,26,29,30,28,25,24,20,17,13,13,6,14,13,11,15,13,5,2,4,5,8,10,13,13,11,7,6,5,0,6,5,3,5,6,5,0,4,3,2,1,1,0
2022-03-07 06:00:00,2,5,7,7,11,6,14,9,18,20,13,16,17,19,16,11,10,9,10,11,10,7,7,6,7,6,7,6,5,2,4,6,7,8,9,12,15,12,10,10,11,10,9,5,4,8,6,5,4,2,3,2,0,0
2022-03-07 07:00:00,6,8,6,11,18,22,28,32,33,36,37,41,45,47,46,41,37,33,18,16,19,17,17,18,14,25,30,28,13,17,10,15,17,19,14,15,19,19,19,19,20,15,14,15,14,14,18,17,18,7,17,10,9,0
2022-03-07 08:00:00,5,15,16,20,25,31,32,34,36,39,41,46,48,52,50,45,39,31,28,36,33,35,32,22,22,23,31,26,22,23,20,22,21,22,23,23,27,20,19,20,25,26,25,26,23,20,19,20,22,20,16,13,5,0
2022-03-07 09:00:00,4,7,8,10,10,11,15,17,18,16,19,20,24,24,29,23,21,20,20,20,15,16,15,13,12,11,17,11,10,11,13,14,20,18,21,23,28,29,25,19,21,21,17,14,13,11,8,7,4,3,2,1,0,0
2022-03-07 10:00:00,3,6,7,7,9,8,12,13,15,19,16,22,25,29,31,26,20,17,15,16,13,10,11,11,11,11,12,8,8,7,9,11,11,11,12,15,16,13,13,12,12,12,11,10,10,9,8,8,6,0,3,3,0,0
2022-03-07 11:00:00,2,5,8,9,9,8,11,12,13,15,16,16,16,19,22,20,16,17,16,14,12,11,10,12,10,9,8,6,11,14,15,17,19,16,23,22,23,22,19,15,15,17,15,14,14,13,10,8,7,7,4,4,1,0
2022-03-07 12:00:00,2,3,5,5,5,8,13,13,12,15,11,16,16,19,21,19,17,15,16,14,10,12,5,11,12,10,9,5,7,9,10,11,19,19,28,26,28,27,30,26,26,23,20,17,12,20,17,12,5,6,5,4,2,0
2022-03-07 13:00:00,2,6,7,8,6,10,12,10,12,12,13,9,16,19,18,15,14,14,14,13,10,8,8,8,9,8,12,7,11,12,13,12,13,13,16,12,12,14,11,11,11,12,12,16,12,11,11,11,10,9,8,3,0,0
2022-03-07 14:00:00,3,5,6,8,8,5,10,8,12,13,13,14,16,18,18,18,13,13,13,11,10,11,7,11,8,9,8,6,14,6,11,12,11,15,16,14,16,18,19,20,22,15,16,15,13,15,11,12,7,7,4,4,2,0
2022-03-07 15:00:00,8,8,9,11,12,15,20,19,19,18,13,19,21,17,22,21,20,18,14,12,11,13,11,11,9,8,10,9,12,14,18,21,23,19,22,21,17,21,20,21,21,24,25,24,25,22,17,14,12,13,9,6,2,0
2022-03-07 16:00:00,2,9,9,10,10,10,15,13,18,18,14,20,20,14,20,19,16,15,15,20,17,15,12,13,13,14,13,10,17,20,21,21,20,19,20,20,26,27,30,30,30,28,28,28,26,25,21,18,12,12,11,6,4,0
2022-03-07 17:00:00,2,3,4,5,6,8,11,12,19,21,24,25,26,25,24,25,22,15,15,12,12,11,11,13,15,14,15,12,18,19,17,17,17,18,31,29,33,40,43,45,45,39,34,27,26,22,19,14,17,14,12,8,1,0
2022-03-07 18:00:00,3,7,9,10,12,11,13,14,15,16,16,19,20,21,18,19,21,24,26,26,25,23,20,17,19,21,24,17,30,29,26,21,15,22,26,26,29,36,36,36,39,39,38,37,34,33,25,20,15,14,10,7,3,0
2022-03-07 19:00:00,2,5,2,7,0,7,10,9,13,14,13,9,13,11,12,14,13,13,12,9,7,10,10,11,10,8,9,8,22,25,17,19,16,17,18,16,23,29,32,39,40,36,34,33,30,29,23,19,16,12,11,9,6,0
2022-03-07 20:00:00,1,1,1,3,4,4,7,5,9,10,11,12,12,15,13,14,16,14,8,6,4,4,3,6,5,6,4,3,18,22,16,14,12,12,12,13,15,16,20,20,21,20,13,16,16,15,14,13,8,6,4,3,3,0
2022-03-07 21:00:00,1,2,0,1,3,4,6,7,4,4,3,8,0,5,7,5,4,9,15,11,9,8,3,7,6,4,4,3,12,15,13,10,11,10,10,10,12,13,16,19,20,18,15,11,14,11,11,10,8,7,6,3,1,0
2022-03-07 22:00:00,2,4,2,5,0,0,2,6,6,7,7,0,0,6,6,8,0,9,6,6,4,2,3,4,2,3,3,2,13,12,12,11,14,13,11,9,13,14,16,17,20,17,11,10,9,14,11,9,8,7,3,6,2,0
2022-03-07 23:00:00,0,1,1,5,4,2,0,1,2,0,4,2,5,4,6,5,2,3,4,3,2,2,1,2,3,2,2,2,11,12,11,10,8,9,10,11,12,12,14,15,14,12,9,8,10,9,8,6,5,2,1,1,1,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,4,5,6,10,16,20,28,30,35,37,41,44,45,51,54,52,46,40,27,24,19,18,15,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,4,5,6,6,7,12,11,14,17,19,17,22,28,28,32,35,31,20,14,12,16,13,10,9,11,9,10,8,3,0,3,3,5,8,15,17,11,8,7,6,3,7,6,1,1,5,4,2,1,1,2,1,0,0
2022-03-08 06:00:00,2,4,5,5,7,9,13,11,13,16,13,15,20,22,19,15,13,10,9,7,6,8,6,7,9,8,6,5,2,3,4,3,4,4,5,5,6,7,5,7,10,7,4,5,6,7,5,4,1,3,0,1,1,0
2022-03-08 07:00:00,5,7,8,11,14,18,24,25,27,30,31,36,39,45,41,35,32,18,17,13,14,13,11,11,12,14,24,8,10,13,12,13,17,16,16,16,24,24,25,21,23,17,15,18,15,14,12,11,11,9,8,5,3,0
2022-03-08 08:00:00,7,14,17,22,26,31,37,39,39,38,39,45,48,50,48,42,35,27,25,29,26,24,18,14,15,19,23,20,16,17,15,16,15,20,27,19,31,28,24,24,24,23,16,22,14,19,16,12,11,9,7,4,3,0
2022-03-08 09:00:00,3,11,8,15,12,16,19,22,30,33,34,35,37,41,43,39,35,30,25,24,21,16,15,12,11,10,17,16,8,9,15,14,11,15,15,12,16,13,12,15,17,16,15,13,11,6,8,6,8,7,5,4,1,0
2022-03-08 10:00:00,1,6,5,8,4,5,7,16,17,18,16,16,17,16,21,20,17,15,12,14,11,10,8,7,6,6,8,6,7,10,9,8,12,15,17,16,17,18,17,20,22,18,21,19,15,9,13,10,9,7,2,5,4,0
2022-03-08 11:00:00,1,4,5,8,4,8,11,9,11,13,13,15,18,20,20,17,15,11,13,11,11,12,13,12,11,9,10,8,6,7,8,7,11,13,17,20,18,18,20,19,19,17,14,10,10,10,10,9,7,6,4,4,3,1
2022-03-08 12:00:00,2,5,6,8,12,5,12,10,12,12,15,17,16,17,18,18,17,16,13,12,9,11,10,11,11,12,10,6,9,10,11,13,13,13,15,14,13,13,14,13,14,12,13,9,9,11,10,12,9,8,7,4,0,0
2022-03-08 13:00:00,4,5,6,8,0,8,12,13,15,16,17,18,19,17,20,18,15,14,17,17,12,8,8,8,5,6,8,5,10,9,9,10,11,10,14,15,16,14,15,15,18,16,14,17,16,15,12,10,7,6,2,4,1,0
2022-03-08 14:00:00,1,6,7,7,8,8,16,13,13,15,15,16,17,16,20,21,15,13,13,12,8,8,7,10,9,12,10,6,9,11,9,11,11,11,19,22,21,20,17,19,21,19,17,16,18,15,15,15,14,11,3,7,3,0
2022-03-08 15:00:00,9,12,13,3,7,14,15,16,18,17,19,17,19,19,18,19,20,20,22,21,17,15,12,12,14,12,12,11,10,16,15,17,16,15,24,23,23,22,22,24,22,23,18,17,15,16,14,12,10,10,9,5,3,0
2022-03-08 16:00:00,5,9,12,12,12,10,15,17,14,14,16,17,18,19,19,20,18,28,24,26,21,19,20,17,18,11,13,12,17,17,18,10,15,20,28,31,31,33,36,41,43,40,26,24,23,18,16,14,11,10,7,4,2,0
2022-03-08 17:00:00,4,8,9,12,11,12,22,20,27,26,27,28,27,25,26,27,26,26,21,20,19,20,18,17,18,17,17,14,17,20,19,18,18,21,26,29,35,37,37,39,37,36,36,31,28,26,23,23,18,16,13,7,2,0
2022-03-08 18:00:00,6,11,12,14,12,16,18,17,19,20,21,20,24,24,24,20,19,17,17,14,14,16,12,13,21,24,22,20,42,41,22,19,19,31,40,21,44,45,41,41,40,37,36,34,34,37,31,23,17,15,13,10,5,0
2022-03-08 19:00:00,1,3,4,2,4,5,11,13,14,15,13,12,14,14,16,14,14,15,13,12,8,9,11,11,10,10,9,6,24,40,34,30,23,19,28,30,31,34,41,43,46,39,37,32,24,22,20,13,14,15,15,9,3,0
2022-03-08 20:00:00,1,3,4,4,6,6,9,7,7,8,9,7,9,9,11,11,13,12,13,12,11,11,8,6,7,6,6,4,12,17,14,13,8,10,10,12,15,13,17,18,20,20,19,18,17,20,16,12,10,7,7,6,3,0
2022-03-08 21:00:00,1,2,2,3,3,5,6,5,6,8,9,12,12,13,5,11,10,9,6,3,2,4,6,3,6,4,2,2,16,17,15,13,11,11,13,14,19,18,23,32,31,30,28,27,22,19,15,14,14,12,11,7,1,0
2022-03-08 22:00:00,1,4,1,6,5,4,3,3,5,7,4,0,3,8,6,5,2,6,5,0,5,7,8,9,8,7,6,5,11,14,14,14,11,10,10,11,11,12,14,17,18,19,17,14,10,13,15,11,9,8,9,3,1,0
2022-03-08 23:00:00,1,1,1,2,0,2,4,1,5,6,5,2,0,4,5,4,0,8,8,8,7,6,5,2,5,2,6,5,16,17,16,14,11,11,14,15,18,19,19,16,13,15,14,12,11,10,7,8,6,4,1,2,1,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,1,4,0,5,9,11,15,0,17,18,19,26,17,29,32,29,27,21,18,17,14,11,11,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,4,7,1,7,0,10,11,14,15,16,17,18,20,23,25,24,21,18,15,11,10,10,8,7,8,9,12,8,4,0,3,6,8,9,11,12,7,6,7,0,6,8,3,7,6,2,5,5,4,2,0,0,0,0
2022-03-09 06:00:00,0,0,1,1,4,2,4,3,5,6,9,8,7,10,11,8,7,14,11,9,10,9,7,4,0,6,5,4,5,6,0,3,6,8,8,3,10,11,11,11,12,13,12,11,1,8,7,6,2,6,0,5,0,0
2022-03-09 07:00:00,1,6,6,8,10,14,16,18,20,20,19,21,21,19,19,13,13,12,9,6,5,4,5,4,4,4,3,3,1,0,1,2,5,7,8,10,12,13,12,13,4,12,14,6,12,11,7,6,5,1,3,2,0,0
2022-03-09 08:00:00,3,6,7,9,10,14,15,17,19,19,20,21,20,18,20,18,16,13,10,11,8,8,6,5,0,8,8,7,6,5,5,6,7,9,12,11,13,13,14,15,16,18,18,18,17,15,14,17,12,10,8,5,2,0
2022-03-09 09:00:00,6,8,2,10,13,12,15,17,21,22,23,26,21,27,25,22,16,15,10,12,11,12,11,11,10,10,11,5,5,8,12,12,13,14,16,17,19,17,16,15,15,9,14,13,12,10,3,8,5,4,1,0,0,0
2022-03-09 10:00:00,1,3,6,5,7,7,9,10,14,17,19,21,17,25,29,28,25,22,21,18,14,11,10,10,11,10,9,6,5,6,7,7,9,11,10,11,11,10,12,13,14,14,11,8,11,11,12,10,7,6,4,5,0,0
2022-03-09 11:00:00,1,6,7,11,6,14,16,14,15,17,18,15,19,20,21,20,16,16,14,12,9,6,0,7,11,10,8,3,3,4,3,5,10,10,11,10,14,13,15,16,17,14,15,6,14,10,16,14,8,7,5,3,0,0
2022-03-09 12:00:00,4,5,5,7,8,9,13,12,14,17,12,14,16,19,19,18,18,19,20,15,13,10,11,10,12,12,15,15,9,8,9,8,9,7,11,11,10,12,15,16,16,15,14,15,16,17,11,8,8,7,6,4,0,0
2022-03-09 13:00:00,3,8,0,4,7,9,13,13,15,15,14,14,16,19,20,23,23,19,17,14,13,14,13,11,18,7,8,11,13,12,12,11,11,13,17,19,22,22,22,22,17,21,19,18,17,11,16,12,14,11,9,6,2,0
2022-03-09 14:00:00,2,7,5,8,7,8,16,18,18,17,19,17,22,22,25,21,18,16,17,16,15,9,14,11,12,9,8,6,14,17,10,17,15,14,17,15,18,19,17,20,19,18,14,12,11,12,9,7,6,4,2,1,0,0
2022-03-09 15:00:00,3,6,5,6,7,7,10,11,10,11,13,12,13,16,17,15,12,11,12,9,12,12,14,16,15,14,11,8,14,14,14,12,13,14,15,15,16,17,21,23,23,24,21,21,13,19,14,13,12,9,5,3,2,0
2022-03-09 16:00:00,3,5,9,6,8,10,15,15,20,19,14,13,11,13,13,14,10,11,10,10,8,6,7,9,13,12,13,10,23,23,25,21,19,18,24,27,30,33,35,37,36,32,31,29,28,24,17,13,8,6,5,3,2,0
2022-03-09 17:00:00,2,4,7,9,6,5,11,13,14,19,20,21,21,21,19,18,15,20,19,15,13,9,7,8,8,8,7,11,21,22,19,16,16,22,26,21,29,34,32,33,29,30,26,24,22,21,18,15,12,10,6,5,1,0
