Unnamed: 0,1_개화역광역환승센터,2_개화역1번출구.개화검문소,3_개화산역,4_방화사거리,5_국민은행방화동지점,6_방화2동우촌연립,7_방화2동청성아파트앞,8_공항시장역.공항성산교회,9_공항시장,10_송정역,11_공항중학교.마곡엠밸리9단지,12_마곡엠밸리5단지,13_서울항공비즈니스고등학교,14_신방화사거리,15_방화동도시개발2단지아파트,16_서남환경공원.마곡청구아파트,17_서남물재생센터,18_마곡실내배드민턴장,19_겸재정선미술관.서울식물원,20_양천향교역.휴먼빌아파트,21_가양한강타운아파트,22_가양2단지성지아파트.동양고등학교,23_한보구암마을아파트,24_서울서진학교.우체국앞.허준박물관,25_가양도시개발4단지아파트,26_가양도시개발5단지아파트,27_가양초등학교,28_가양3동도시개발9단지아파트,29_블루나인비지니스센터.이마트,30_태영.삼성한사랑아파트,31_태영송화아파트,32_염창동관음삼성아파트,33_염창동새마을금고,34_핑크힐병원,35_염창동아3차아파트,36_안양천입구,37_양평동한솔아파트,38_양평한신아파트.선유도공원입구,39_당산역,40_당산역,41_당산유원제일1차아파트,42_영등포구청,43_당산동진로아파트,44_김안과병원,45_영등포시장로터리방면,46_경방타임스퀘어.신세계백화점,47_김안과병원,48_당산동진로아파트,49_현대아파트,50_영등포구청,51_당산삼성아파트,52_당산역,53_당산역,54_양평한신아파트.선유도공원입구,55_영등포아리수정수센터,56_염창동아3차아파트.나이아가라호텔,57_염창동새마을금고,58_염창동한마음.관음삼성아파트,59_금호.한솔아파트,60_블루나인비지니스센터.이마트,61_가양도시개발9단지.세현고등학교,62_가양3동주민센터,63_가양3동도시개발6단지아파트,64_가양2동강변아파트,65_대림경동아파트,66_탑산초등학교허준박물관,67_가양동천주교영등포공업고등학교,68_가양2단지성지아파트.동양고등학교,69_가양한강타운아파트,70_양천향교입구,71_양천초등학교.겸재정선미술관,72_겸재정선미술관.서울식물원,73_마곡실내배드민턴장,74_서남물재생센터,75_서남환경공원.마곡청구아파트,76_방화동도시개발2단지아파트,77_신방화사거리,78_서울항공비즈니스고등학교,79_신방화역7번출구,80_공항중학교,81_공항중학교,82_송정역,83_공항시장,84_공항시장역3번출구,85_방화2동청성아파트,86_방화2동우촌연립,87_국민은행방화동지점,88_방화사거리,89_개화산역,90_개화119안전센터,91_개화역광역환승센터,92_강서공영차고지(종점가상)
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 04:00:00,1,2,3,3,0,3,0,1,2,2,1,3,2,5,7,8,0,0,0,7,9,12,13,12,16,20,28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 05:00:00,0,1,2,2,2,4,5,3,4,4,3,1,0,2,3,4,2,3,1,4,4,5,3,4,6,10,14,10,30,31,15,31,31,15,30,21,22,21,18,18,17,13,8,7,5,2,3,0,0,2,2,1,3,0,4,3,3,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 06:00:00,2,3,2,1,2,4,3,2,3,3,2,3,4,4,8,10,9,0,3,2,4,3,5,3,4,6,9,9,7,8,12,20,24,14,16,15,14,11,9,9,9,8,6,4,3,5,7,9,6,2,5,2,8,7,6,3,6,5,6,6,5,6,0,4,0,3,5,9,8,6,7,0,6,4,3,6,5,3,4,3,6,3,4,2,3,4,2,3,2,0,0,0
2022-04-13 07:00:00,2,5,4,2,3,6,8,8,7,9,11,9,16,19,23,30,28,27,26,29,26,11,12,13,12,17,15,16,21,26,33,35,44,45,39,36,40,39,13,13,13,13,7,4,3,8,10,9,10,9,11,9,16,15,16,17,22,28,27,27,26,28,12,29,13,28,23,16,21,12,12,11,8,8,7,9,11,13,6,6,4,5,7,8,8,7,9,4,1,2,0,0
2022-04-13 08:00:00,3,6,7,2,5,9,10,10,10,9,15,15,16,19,22,25,24,23,21,18,22,29,27,28,30,33,27,21,21,24,29,35,41,46,51,48,51,54,26,26,20,18,13,6,4,18,28,29,25,24,24,22,38,35,39,38,32,25,26,17,17,20,21,19,18,16,14,12,16,13,13,11,12,10,11,10,14,15,15,10,6,10,11,11,9,9,6,3,6,2,0,0
2022-04-13 09:00:00,1,2,3,3,4,5,6,7,6,7,8,8,8,7,10,12,11,10,8,11,9,10,12,13,14,10,13,13,14,18,20,23,23,23,38,37,40,39,23,19,15,10,7,4,2,6,5,5,4,4,5,4,14,13,12,13,10,8,7,5,4,5,4,6,6,7,5,6,8,7,9,10,7,9,10,8,6,4,6,4,2,4,4,3,3,3,5,1,2,0,0,0
2022-04-13 10:00:00,0,3,3,2,4,4,5,7,5,5,3,3,5,5,7,11,6,0,10,7,10,11,12,13,6,14,10,11,10,12,12,13,14,15,14,27,27,26,14,11,12,13,9,5,3,4,4,5,4,5,4,3,6,4,5,4,5,9,6,5,4,5,2,4,6,1,5,4,4,3,7,6,5,5,4,5,5,4,3,0,2,2,3,4,4,3,3,3,2,1,0,0
2022-04-13 11:00:00,0,2,3,2,4,4,5,6,5,5,4,5,6,8,8,8,4,6,7,5,4,7,6,6,7,7,8,9,8,10,9,11,12,13,12,12,12,12,6,7,9,10,7,6,6,6,7,6,7,5,5,6,7,8,7,8,7,8,6,5,5,4,5,3,4,2,5,5,6,6,6,6,7,4,6,7,6,9,8,4,6,4,3,5,4,3,3,0,2,0,0,0
2022-04-13 12:00:00,0,2,2,3,6,5,1,4,3,8,5,3,3,3,6,7,4,4,4,8,7,6,7,5,5,4,5,7,6,8,11,15,16,10,16,13,14,14,8,10,11,12,11,9,4,7,10,10,8,11,10,8,9,7,7,7,9,7,5,5,5,7,6,3,5,6,8,8,10,8,10,6,7,0,8,7,7,9,5,4,5,4,5,5,5,5,5,4,3,1,0,0
2022-04-13 13:00:00,1,2,4,3,8,0,5,7,4,7,8,7,5,6,8,9,11,6,10,8,6,6,7,6,7,8,9,11,9,15,15,19,11,19,22,21,13,10,16,14,7,11,9,4,3,11,12,11,12,7,8,7,10,6,8,8,6,7,7,7,10,11,9,7,6,8,9,6,6,6,11,12,13,12,13,16,15,6,12,12,10,8,7,6,5,3,4,3,2,0,0,0
2022-04-13 14:00:00,1,5,7,6,8,9,2,9,9,9,11,11,12,8,9,0,0,4,2,7,7,26,37,34,36,32,33,34,33,15,14,12,11,12,7,8,12,13,10,11,10,10,8,5,3,6,9,8,7,9,8,9,10,8,10,10,7,7,7,7,8,7,9,8,10,8,9,19,14,16,20,4,0,18,15,12,11,5,4,4,3,6,5,5,3,2,5,3,1,2,0,0
2022-04-13 15:00:00,1,4,5,4,6,7,7,7,8,7,6,8,8,8,10,11,8,12,10,12,13,13,20,21,14,21,23,22,30,26,25,24,24,23,24,21,23,10,16,15,11,10,5,6,5,12,16,14,12,13,12,11,12,11,14,13,13,12,7,8,8,8,5,6,8,6,10,12,14,15,18,0,17,16,16,14,10,9,6,7,5,4,4,6,4,3,3,2,2,1,0,0
2022-04-13 16:00:00,1,3,6,16,18,8,9,15,12,13,8,4,6,5,9,10,7,7,8,9,11,16,23,24,13,21,21,22,24,24,21,18,18,19,20,18,11,11,8,8,5,10,10,6,4,13,10,14,15,14,16,11,22,15,16,13,13,9,10,15,11,12,13,15,17,12,16,14,14,13,17,9,12,16,8,12,10,13,13,12,7,5,1,4,3,3,5,1,2,1,0,0
2022-04-13 17:00:00,4,9,12,5,6,9,10,11,9,6,6,7,10,8,10,11,9,0,11,10,10,8,12,14,13,15,17,19,18,20,17,19,18,19,18,16,19,18,10,9,11,15,14,9,9,10,15,18,17,20,22,19,23,25,26,27,24,19,15,17,17,9,16,18,19,18,18,15,15,12,24,23,22,16,13,11,8,7,8,6,8,7,8,12,6,8,6,3,2,1,0,0
2022-04-13 18:00:00,3,6,6,6,11,13,12,4,9,12,13,9,12,11,8,8,12,13,12,17,13,15,14,14,10,13,11,14,17,13,16,25,25,22,26,26,30,29,23,25,19,25,22,17,11,22,24,27,24,25,25,24,41,41,42,36,34,28,25,25,22,21,25,16,25,25,28,30,26,21,29,25,30,27,23,16,15,15,12,11,9,6,4,7,5,4,7,4,2,0,0,0
2022-04-13 19:00:00,2,5,3,2,4,6,5,6,2,5,4,5,9,8,7,8,4,6,1,14,12,5,5,5,6,5,7,7,9,10,11,12,13,11,12,12,13,14,11,15,13,16,14,8,5,12,18,20,19,21,21,20,27,26,31,28,26,22,19,19,20,18,17,9,16,16,15,14,11,9,19,13,9,18,15,11,7,5,5,3,4,5,0,6,4,3,2,2,2,1,0,0
2022-04-13 20:00:00,0,3,5,3,9,3,7,6,1,5,3,4,6,2,7,7,8,1,5,7,6,5,4,4,0,4,6,3,8,4,6,7,6,7,6,8,7,6,3,6,6,6,7,6,4,8,10,10,7,11,13,14,17,15,16,15,15,14,11,12,14,10,9,7,9,8,8,6,5,4,9,10,4,9,6,4,3,2,4,4,5,3,1,1,0,2,2,0,1,0,0,0
2022-04-13 21:00:00,3,6,5,3,2,0,0,1,1,2,1,3,5,6,7,3,0,6,5,6,6,7,8,8,7,7,2,3,6,7,6,6,6,7,5,7,8,10,7,9,7,7,6,5,3,7,9,8,9,13,12,11,20,19,21,20,18,13,11,9,9,10,7,7,6,7,5,4,4,5,9,6,8,8,6,5,3,4,4,1,3,3,1,3,2,2,1,3,1,0,0,0
2022-04-13 22:00:00,1,3,3,3,2,1,2,4,2,5,3,0,5,4,5,2,4,4,4,6,6,5,7,1,5,0,7,3,8,7,5,5,5,0,5,6,3,5,4,2,4,5,0,4,1,11,13,8,14,17,18,16,22,21,22,19,17,14,11,9,8,8,2,8,5,2,6,5,4,3,5,0,0,2,2,4,5,4,5,6,3,3,2,2,1,0,0,0,0,0,0,0
2022-04-13 23:00:00,0,0,0,0,0,0,0,1,0,3,2,1,0,0,0,0,0,0,0,5,4,1,3,0,3,0,1,0,4,5,0,4,2,1,3,0,0,0,3,4,0,4,3,2,1,10,11,8,2,13,11,10,21,11,22,16,13,11,10,9,6,7,6,3,2,5,0,3,2,0,5,4,3,3,1,3,3,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0
2022-04-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 04:00:00,1,1,3,0,0,1,0,2,0,0,4,5,2,8,10,10,0,11,0,9,9,12,12,12,19,20,24,26,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 05:00:00,0,0,0,2,3,5,6,5,3,2,2,1,2,0,5,4,3,3,4,2,4,2,3,4,5,6,13,14,8,15,17,28,26,19,26,16,14,0,13,14,12,11,6,5,4,2,0,0,2,0,3,3,8,0,8,9,8,7,8,9,0,6,0,0,6,5,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 06:00:00,2,1,1,1,2,1,4,4,3,4,5,5,3,4,13,18,0,0,5,4,4,4,5,6,4,5,7,8,8,9,12,15,18,5,17,17,18,11,6,5,4,1,2,1,0,2,2,4,5,2,6,4,5,3,5,4,4,5,4,5,8,6,5,6,6,0,7,7,6,5,5,5,4,3,5,5,4,4,3,5,2,4,0,3,4,1,3,1,0,0,0,0
2022-04-14 07:00:00,2,5,2,1,3,5,6,6,9,9,13,14,13,14,17,23,23,24,22,22,22,17,13,16,15,18,24,24,19,25,30,33,40,41,47,38,42,40,15,17,13,12,9,4,4,10,11,10,12,8,12,11,17,16,24,21,27,32,31,30,22,24,21,23,22,22,16,12,16,14,15,4,13,0,9,9,15,17,12,10,7,2,3,4,5,4,4,4,2,3,0,0
2022-04-14 08:00:00,0,4,2,2,4,5,7,9,8,10,13,14,15,20,24,26,24,23,22,21,25,28,28,27,28,24,21,23,21,29,34,38,42,47,53,51,55,54,29,31,24,19,14,6,4,14,17,20,19,20,23,19,34,29,39,42,43,32,26,17,11,14,16,14,13,14,14,14,13,10,15,12,10,10,5,11,15,15,13,8,7,2,2,3,3,3,5,4,5,3,0,0
2022-04-14 09:00:00,0,0,2,4,5,7,9,8,4,6,5,5,9,8,9,10,8,0,11,9,10,10,11,12,14,17,20,24,23,26,27,31,29,26,29,26,28,30,17,16,13,12,7,5,3,6,10,9,8,9,8,6,11,20,24,25,22,19,15,9,8,8,5,9,8,6,2,8,9,8,9,10,7,8,6,6,5,5,4,3,3,3,4,4,0,3,5,4,2,3,1,0
2022-04-14 10:00:00,2,4,5,3,5,4,4,5,5,6,6,5,6,5,6,6,0,4,6,7,6,8,8,8,9,10,10,11,10,11,12,13,17,18,17,16,18,19,14,12,11,8,7,3,1,4,6,5,7,7,8,7,8,7,7,6,5,5,4,6,6,5,5,5,6,3,5,0,3,2,5,3,9,8,9,7,9,8,8,8,7,5,2,4,2,2,2,2,1,0,0,0
2022-04-14 11:00:00,2,1,3,3,4,6,8,6,7,3,4,2,3,3,5,6,0,5,6,5,6,9,4,9,7,6,6,7,10,10,9,11,13,13,15,12,12,10,12,9,11,12,11,5,2,5,6,6,5,8,7,6,8,5,6,8,6,7,8,5,7,5,4,2,4,5,5,5,6,5,7,8,2,0,2,4,5,8,7,6,4,3,5,4,4,2,1,0,0,0,0,0
2022-04-14 12:00:00,0,2,4,3,8,3,7,4,3,4,3,4,4,5,7,10,3,2,9,8,8,9,10,10,7,12,12,12,13,14,12,14,15,16,17,15,16,18,10,8,10,10,9,6,6,7,9,8,7,10,10,9,11,0,12,12,11,6,7,10,9,11,9,8,10,7,6,10,9,7,9,11,10,8,8,9,9,10,9,7,6,2,6,6,4,3,3,1,1,0,0,0
2022-04-14 13:00:00,1,3,3,3,4,5,4,5,6,5,3,2,6,4,5,6,5,0,6,4,6,5,4,5,7,6,7,7,9,10,8,15,16,16,17,18,19,21,10,11,9,9,7,4,4,8,8,10,10,8,7,8,11,4,9,8,7,7,6,6,6,8,7,10,10,11,10,10,9,6,10,9,8,9,11,6,13,11,10,2,8,7,5,3,2,1,1,2,0,1,0,0
2022-04-14 14:00:00,1,2,4,6,5,4,6,7,6,6,3,4,5,4,9,10,0,0,4,7,10,8,7,7,8,9,9,10,9,13,12,11,11,10,11,11,11,12,10,9,12,9,8,6,5,9,10,9,10,10,9,9,10,9,12,12,10,9,10,9,9,10,9,8,8,11,11,8,7,5,10,5,0,8,9,13,12,7,4,3,6,5,5,4,4,2,6,1,3,2,0,0
2022-04-14 15:00:00,0,5,6,4,5,7,5,8,9,8,17,15,15,15,11,9,0,10,9,13,12,10,9,8,10,6,8,9,5,9,7,11,9,10,9,11,10,11,8,5,7,8,7,5,4,7,10,9,10,10,12,10,12,13,14,13,14,11,12,11,7,8,9,10,8,11,10,9,7,6,8,5,6,6,5,7,9,12,9,7,7,4,4,5,4,2,4,3,1,0,0,0
2022-04-14 16:00:00,2,3,3,12,11,12,12,13,12,13,10,5,6,7,8,7,8,0,7,7,14,36,43,43,39,38,36,45,44,41,36,21,15,16,19,16,13,15,8,9,9,13,11,7,3,9,20,20,11,14,14,12,20,16,21,19,18,15,14,13,12,12,8,9,6,9,18,24,26,23,25,15,23,17,17,16,9,10,9,8,6,4,5,5,3,5,3,4,1,0,0,0
2022-04-14 17:00:00,2,3,4,3,7,8,10,12,11,9,8,7,7,7,7,8,9,8,8,12,11,12,17,16,16,12,12,12,16,17,11,22,23,11,12,14,15,19,7,7,7,6,5,5,5,23,32,33,30,25,28,26,30,31,37,34,25,18,17,19,14,16,14,11,10,13,12,14,9,15,16,19,14,17,15,13,9,13,11,9,6,7,5,6,6,5,6,5,4,1,0,0
2022-04-14 18:00:00,1,5,7,3,7,8,9,7,5,9,6,8,8,6,5,7,2,8,4,9,8,6,12,12,11,12,15,19,23,25,25,29,28,28,28,25,25,25,19,19,20,18,17,10,10,15,19,21,20,22,23,25,41,43,42,31,25,29,25,27,29,33,33,31,30,30,29,30,31,30,40,16,39,38,32,20,15,10,13,12,9,7,8,8,6,3,2,3,2,0,0,0
2022-04-14 19:00:00,1,4,6,2,5,7,6,5,6,9,8,4,9,9,7,7,6,6,4,16,12,6,5,6,9,7,7,8,11,12,13,7,7,12,14,15,22,14,14,9,9,9,10,8,5,11,13,14,16,16,15,15,29,28,38,31,24,20,20,22,21,21,9,20,19,18,16,10,9,6,10,11,6,9,8,5,9,9,8,5,1,5,7,8,7,3,3,2,2,0,0,0
2022-04-14 20:00:00,1,2,3,4,3,3,4,6,7,6,6,2,5,7,7,6,0,5,5,10,12,9,8,8,7,7,6,8,8,9,8,4,9,5,8,4,9,10,4,5,6,8,5,1,2,11,15,6,6,12,12,11,18,16,19,17,16,14,9,13,13,13,12,17,16,6,5,7,15,14,19,20,5,19,15,10,6,7,3,6,5,4,3,5,4,0,2,0,0,0,0,0
2022-04-14 21:00:00,2,4,5,4,6,8,7,7,6,7,5,5,7,6,5,6,0,7,5,8,9,8,10,8,9,8,8,7,10,7,9,11,9,9,6,8,7,3,5,5,4,3,3,3,1,14,13,10,11,12,14,15,21,16,23,20,17,16,15,14,13,12,11,10,11,11,10,11,8,8,12,12,16,12,8,7,5,4,2,3,2,2,2,4,1,0,0,3,1,0,0,0
2022-04-14 22:00:00,1,3,3,4,1,6,5,4,3,4,5,2,6,3,2,4,2,2,3,4,5,3,2,1,5,2,3,4,4,0,3,7,6,8,9,8,7,6,3,4,3,4,4,3,2,15,16,15,16,16,15,15,27,13,27,21,16,14,12,13,12,10,8,7,6,5,5,8,7,6,7,0,3,14,9,7,7,6,5,6,2,2,1,2,1,0,2,0,1,0,0,0
2022-04-14 23:00:00,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,5,12,11,4,0,1,1,9,3,7,2,3,3,4,5,1,3,3,3,2,2,1,1,2,5,7,6,0,10,9,9,19,17,18,16,14,9,7,7,8,7,6,0,3,0,5,9,6,5,5,3,0,2,2,3,3,0,4,3,1,2,2,2,0,1,1,1,0,0,0,0
2022-04-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 04:00:00,1,0,2,0,1,3,1,2,2,2,2,3,4,4,6,8,5,0,0,8,9,13,14,14,17,18,25,26,0,0,0,26,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 05:00:00,0,2,1,2,3,4,1,3,2,4,1,2,0,2,3,6,0,4,2,5,7,4,5,6,6,7,10,11,7,12,14,15,16,24,24,16,13,12,14,15,14,13,7,6,4,2,5,1,3,2,3,1,3,0,1,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 06:00:00,0,2,2,1,1,3,3,2,4,3,3,4,2,3,6,9,8,5,5,4,4,6,7,8,6,8,8,6,6,10,10,15,17,18,20,19,12,13,6,6,5,2,4,2,0,2,1,4,4,3,4,3,8,4,3,3,4,5,5,3,4,5,2,6,5,0,1,9,6,5,6,5,3,4,4,7,2,4,3,3,5,1,1,2,2,3,4,3,2,1,0,0
2022-04-15 07:00:00,3,5,4,3,5,10,9,8,6,5,9,9,13,17,24,30,28,29,27,23,23,14,14,14,13,13,13,15,20,27,31,34,42,43,44,39,40,43,12,15,14,12,8,2,1,9,9,13,9,7,12,12,20,19,19,20,25,37,36,32,27,28,14,10,13,24,20,19,20,14,12,10,8,7,6,11,10,10,8,7,5,4,3,5,1,6,2,3,2,1,0,0
2022-04-15 08:00:00,2,5,5,4,2,6,9,10,11,10,15,15,17,22,25,29,28,26,25,21,25,24,24,26,27,29,22,19,20,21,24,26,30,31,46,46,52,52,28,31,25,21,12,6,4,18,20,27,25,24,22,22,34,31,33,35,32,29,28,20,14,15,16,16,14,16,14,17,20,14,19,20,17,13,8,20,17,17,16,7,9,8,2,5,4,4,5,5,2,2,0,0
2022-04-15 09:00:00,1,4,3,2,3,5,4,7,5,6,5,6,4,7,9,12,11,0,8,10,11,15,16,17,11,19,17,17,17,18,20,23,25,25,26,31,33,32,20,18,18,17,10,5,1,8,8,7,6,8,11,9,10,0,16,13,19,11,9,7,8,8,8,9,8,8,9,6,10,7,11,12,11,9,7,8,9,6,7,8,5,6,6,7,6,6,7,8,6,1,0,0
2022-04-15 10:00:00,2,5,6,4,6,7,8,6,5,5,4,3,5,5,9,8,6,4,7,5,7,4,8,6,6,15,11,14,12,15,16,19,22,23,24,23,23,20,12,13,14,9,9,7,4,6,6,6,5,8,7,6,8,7,6,5,3,5,5,2,2,5,3,5,4,4,3,6,5,2,7,3,4,1,7,6,4,3,2,3,5,4,5,4,5,3,3,0,1,0,0,0
2022-04-15 11:00:00,2,2,5,3,5,2,3,6,5,5,7,6,7,7,8,11,10,9,8,7,8,10,6,9,7,7,11,9,11,14,14,18,22,15,16,15,16,15,10,9,11,8,7,5,3,5,8,7,9,8,7,6,7,6,9,7,6,8,7,6,5,5,5,4,4,7,7,8,6,7,8,2,5,0,6,5,4,5,4,3,3,4,4,4,3,2,4,3,3,1,0,0
2022-04-15 12:00:00,4,2,3,4,5,6,7,5,5,6,5,6,6,5,7,9,8,0,7,9,8,9,7,6,11,7,10,15,13,13,14,17,18,18,21,17,19,25,16,10,9,12,14,9,4,6,8,7,6,6,7,7,12,13,12,8,10,9,7,8,7,5,6,8,7,6,5,7,5,4,8,9,12,10,9,7,4,4,5,2,4,3,3,4,2,3,3,3,1,1,0,0
2022-04-15 13:00:00,1,4,4,3,3,4,2,3,0,5,6,6,7,5,8,7,8,8,9,9,6,5,6,7,7,7,8,8,18,9,10,20,25,14,24,21,20,20,11,12,14,13,11,8,7,10,11,10,12,16,17,14,15,17,10,16,16,13,11,13,12,12,11,9,8,8,9,10,10,9,11,10,14,13,12,14,14,13,12,11,6,7,8,9,0,0,7,6,5,2,0,0
2022-04-15 14:00:00,0,3,4,3,5,5,6,7,6,7,14,14,8,7,6,9,4,11,10,8,8,16,11,14,13,10,12,10,9,10,11,13,13,12,12,15,16,15,10,9,9,11,9,5,6,10,11,13,12,16,14,15,13,12,14,11,10,10,8,6,8,7,8,5,9,7,7,7,8,7,9,8,3,5,6,8,6,7,6,5,6,3,9,7,6,4,3,3,2,1,0,0
2022-04-15 15:00:00,1,6,4,9,13,14,12,10,10,15,14,10,8,8,10,11,10,11,11,11,14,20,15,14,15,16,14,22,20,21,19,15,15,11,14,15,15,17,10,9,10,11,8,6,6,11,10,10,8,10,14,11,19,18,21,13,9,12,14,14,11,13,15,4,15,16,9,15,12,11,15,9,6,6,12,11,11,10,9,7,5,7,6,6,2,5,3,0,1,0,0,0
