Unnamed: 0,1_은평공영차고지,2_덕은교.은평차고지앞,3_수색교,4_월드컵파크11.12단지,5_월드컵파크9.10.11.12단지,6_DMC첨단산업센터,7_MBC,8_SBS.YTN,9_공항철도디지털미디어시티역,10_디지털미디어시티역,11_청구아파트.참누리아파트,12_중동현대아파트,13_가좌행복주택.건영월드컵아파트,14_가좌역,15_월드컵아이파크,16_성산2교,17_성미약수터,18_경성중고.홍대부속여중고입구,19_서울도시가스마포사옥,20_서서울농협홍대역점,21_홍대입구역(가상),22_홍대입구역,23_연희동대우아파트,24_서대문우체국,25_연세대앞,26_세브란스병원앞,27_이대후문,28_이대부고,29_삼호아파트,30_독립문역.서대문형무소역사관,31_독립문공원,32_국립대한민국임시정부기념관,33_독립문파크빌,34_독립문역.서대문형무소역사관,35_독립문역,36_독립문(가상),37_독립문공원.극동아파트,38_이대부고,39_이대후문,40_세브란스병원앞,41_연세대학교앞,42_연세로.스타광장,43_신촌오거리.현대백화점,44_동교동삼거리,45_홍대입구역,46_동교로사거리,47_서울도시가스마포사옥,48_경성중고.홍대부속여중고입구,49_성미약수터,50_성산2교,51_월드컵아이파크,52_가좌역1번출구,53_가좌행복주택.건영월드컵아파트,54_중동현대아파트,55_청구아파트.참누리아파트,56_디지털미디어시티역,57_공항철도디지털미디어시티역,58_SBS.YTN,59_MBC,60_DMC첨단산업센터,61_하늘초등학교,62_월드컵파크10단지,63_수색교,64_덕은교.은평차고지앞,65_은평공영차고지(가상)
2022-03-12 20:00:00,1,1,0,2,2,2,4,6,5,4,1,1,3,1,0,4,5,6,4,10,8,10,25,9,27,27,23,20,10,10,6,5,2,0,0,0,3,6,7,10,10,10,10,8,14,18,17,14,12,10,7,9,11,8,2,7,12,8,11,9,7,2,0,0,0
2022-03-12 21:00:00,0,0,0,0,1,1,4,5,5,4,5,4,5,2,1,3,8,2,4,9,8,13,14,14,17,18,14,12,8,3,3,0,1,0,3,0,7,7,10,11,10,10,11,9,17,18,19,15,16,12,11,6,11,11,0,13,19,19,6,0,10,3,0,0,0
2022-03-12 22:00:00,0,1,1,3,3,4,6,4,7,9,7,8,8,7,0,0,5,3,0,3,4,18,20,20,19,20,17,17,10,5,4,2,2,0,2,0,4,4,5,4,4,4,8,6,14,15,5,12,13,12,10,9,8,9,6,8,10,11,11,4,5,4,2,0,0
2022-03-12 23:00:00,0,0,1,0,2,0,2,1,2,2,0,1,0,0,0,0,0,6,8,0,7,32,33,28,27,27,15,16,9,5,2,0,1,0,0,0,1,1,2,1,3,3,10,0,14,19,18,15,17,16,12,11,9,6,0,7,12,7,10,9,6,3,0,0,0
2022-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 05:00:00,1,0,0,1,2,2,1,0,1,0,0,0,0,2,0,2,1,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 06:00:00,0,0,1,5,6,3,4,5,3,2,0,0,0,0,2,2,3,5,0,1,4,4,3,0,2,0,0,3,1,0,0,0,1,1,1,0,2,3,0,2,1,0,0,0,3,1,0,2,2,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
2022-03-13 07:00:00,0,0,2,5,6,2,2,4,2,1,0,2,2,2,0,4,4,5,3,0,2,4,3,5,0,4,1,0,1,0,0,0,1,0,1,0,2,1,0,5,3,0,3,3,1,4,4,3,0,0,0,4,3,4,2,3,3,2,2,2,1,0,0,1,0
2022-03-13 08:00:00,1,1,2,5,11,10,12,15,13,6,0,6,4,5,4,6,1,5,4,3,1,2,1,4,2,0,4,3,1,2,1,0,2,0,2,0,4,2,4,1,2,0,1,2,4,3,0,2,0,2,2,0,2,2,3,2,4,1,1,2,1,0,0,0,0
2022-03-13 09:00:00,0,0,1,7,10,11,10,11,4,3,4,6,5,6,6,5,9,9,10,9,7,3,4,4,2,3,4,5,2,0,0,0,1,0,5,0,6,9,3,10,5,0,5,4,4,3,1,2,2,0,1,0,1,4,3,3,3,2,1,0,0,0,0,0,0
2022-03-13 10:00:00,0,1,5,9,12,5,11,6,7,6,7,10,8,9,8,10,10,11,8,12,11,7,6,6,7,8,11,10,3,3,2,0,2,1,2,1,7,8,9,7,6,0,7,6,5,6,3,4,5,4,3,4,3,5,4,2,4,0,2,2,2,0,1,0,0
2022-03-13 11:00:00,0,0,6,9,9,10,14,12,6,5,3,6,7,7,10,9,10,10,9,11,9,7,6,5,4,6,7,6,3,1,0,0,3,1,6,0,12,15,17,17,13,0,9,7,7,4,3,4,3,4,0,4,3,4,3,1,6,3,5,3,1,0,0,0,0
2022-03-13 12:00:00,1,1,6,9,11,13,13,15,10,7,6,7,9,8,11,10,12,13,12,9,11,7,8,9,11,10,9,8,8,8,4,1,6,7,10,3,24,23,23,24,15,0,17,15,9,8,0,6,9,0,8,9,7,9,7,5,8,7,6,4,2,1,0,0,0
2022-03-13 13:00:00,0,1,1,9,12,14,10,9,7,5,3,4,6,7,0,8,9,12,12,10,11,11,14,11,9,10,11,7,6,4,4,1,3,0,5,1,11,17,21,20,19,0,16,16,8,6,6,5,6,5,4,3,9,11,10,9,10,4,2,2,1,0,1,0,0
2022-03-13 14:00:00,1,0,3,7,11,13,14,11,12,12,12,14,17,7,8,9,13,14,13,11,10,10,11,10,14,12,11,6,9,6,2,0,4,2,6,0,16,14,18,17,14,0,15,16,12,10,7,5,0,4,4,6,5,9,8,6,11,10,8,5,4,3,1,0,0
2022-03-13 15:00:00,0,3,2,5,11,5,12,9,6,6,0,8,6,4,18,19,20,21,20,15,14,8,10,11,12,11,14,14,6,3,3,0,2,0,3,0,15,18,24,19,16,0,19,13,9,12,10,6,8,5,0,4,1,4,0,2,7,0,3,2,0,0,0,0,0
2022-03-13 16:00:00,0,0,4,5,7,9,12,11,11,8,5,6,8,8,0,10,12,12,12,13,11,21,20,18,19,19,18,12,12,4,5,0,5,4,5,0,15,21,22,21,19,0,18,12,8,11,9,8,0,8,2,6,6,7,5,6,11,10,5,4,1,2,0,0,0
2022-03-13 17:00:00,0,1,1,7,9,12,9,7,8,7,6,7,8,5,6,7,8,9,9,7,7,12,12,12,12,13,11,8,5,3,5,0,3,0,4,0,9,13,19,14,13,0,12,10,14,16,17,13,9,6,3,8,6,5,0,0,6,5,5,4,3,2,2,1,0
2022-03-13 18:00:00,0,3,5,5,9,10,11,11,7,6,6,6,3,5,5,4,4,6,5,9,7,12,13,13,14,13,10,8,6,3,2,0,2,1,5,0,10,14,15,15,10,0,10,8,15,16,6,15,15,6,0,16,14,12,0,13,12,10,2,9,2,1,1,0,0
2022-03-13 19:00:00,0,1,1,4,2,6,8,8,12,9,9,3,5,1,1,6,0,7,2,8,5,14,17,15,15,19,16,15,5,6,5,0,2,1,4,3,7,9,9,7,8,0,10,6,13,13,3,0,13,12,11,12,8,6,5,6,8,6,7,0,4,2,1,0,0
2022-03-13 20:00:00,0,1,3,4,5,6,3,5,4,4,0,3,5,5,0,7,8,0,3,4,3,14,14,11,12,15,8,7,5,2,4,0,0,0,1,0,3,7,10,9,7,0,5,4,13,14,12,6,8,9,8,8,10,7,6,9,15,14,15,13,10,5,3,0,0
2022-03-13 21:00:00,0,1,0,2,2,3,5,5,4,3,0,2,1,0,0,0,0,3,0,4,4,17,20,19,20,11,9,9,5,3,2,1,1,0,1,0,3,4,2,8,5,0,5,0,8,9,0,11,11,8,3,7,7,4,6,7,16,14,7,3,13,8,1,0,0
2022-03-13 22:00:00,0,0,1,0,0,3,3,3,2,1,1,0,5,0,1,6,7,8,4,9,4,16,17,15,19,25,19,13,12,2,2,0,1,0,2,0,3,2,3,2,0,7,5,6,13,14,12,11,11,10,7,11,10,9,1,3,12,11,10,7,6,4,0,0,0
2022-03-13 23:00:00,0,0,0,0,1,2,4,4,3,5,0,3,2,2,0,0,1,0,2,0,1,11,10,10,13,14,11,12,7,3,1,0,0,0,1,0,2,2,0,0,0,1,3,1,8,9,0,10,5,10,6,5,4,5,6,4,12,5,11,10,7,3,1,0,0
2022-03-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 05:00:00,0,0,1,4,5,6,2,0,4,3,2,4,4,1,2,3,4,5,0,1,4,1,0,0,2,3,0,1,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 06:00:00,0,1,1,10,20,6,5,11,7,3,4,5,7,4,7,9,10,10,11,4,9,5,4,3,4,3,3,3,1,1,0,0,4,1,3,2,6,4,6,5,5,4,3,2,4,3,1,3,0,4,0,5,5,1,0,6,10,1,9,3,1,0,0,0,0
2022-03-14 07:00:00,1,1,10,35,44,43,45,39,14,6,5,8,10,4,13,20,22,22,25,24,23,15,25,23,9,21,13,12,5,5,6,1,7,7,12,11,17,20,17,14,13,8,7,6,12,10,9,12,11,10,8,8,12,20,19,14,25,23,15,8,7,0,1,0,0
2022-03-14 08:00:00,0,0,5,20,43,20,45,41,20,7,8,10,7,8,11,13,13,24,26,27,24,15,16,24,22,22,10,11,10,5,5,0,14,12,18,14,26,27,21,16,20,13,14,14,20,17,16,18,16,18,19,24,26,28,26,51,64,58,34,12,3,1,2,0,0
2022-03-14 09:00:00,1,1,5,11,18,18,25,24,15,13,12,13,13,13,14,13,12,16,14,14,12,11,13,15,12,12,7,6,5,2,1,0,3,2,10,0,21,20,16,15,14,10,10,10,22,17,15,16,11,10,6,10,12,14,13,23,41,39,26,4,3,2,0,1,0
2022-03-14 10:00:00,0,2,4,10,14,8,13,10,7,7,6,6,5,4,7,5,7,8,11,6,9,9,10,7,9,7,5,5,3,3,0,0,2,3,9,0,11,9,9,9,8,11,12,10,7,8,8,7,6,5,0,6,8,6,7,8,13,9,6,2,1,0,1,0,0
2022-03-14 11:00:00,0,0,3,8,9,9,11,11,10,9,3,8,9,8,8,6,10,9,11,10,7,8,10,6,6,5,6,6,6,4,3,3,1,0,4,3,6,14,14,16,13,11,10,9,10,11,10,10,9,4,3,3,8,7,6,5,7,5,4,3,2,1,0,0,0
2022-03-14 12:00:00,0,2,3,8,11,11,13,12,10,8,10,5,5,0,5,6,5,8,8,5,7,9,11,8,10,11,12,13,9,6,5,0,4,4,7,0,11,12,17,18,10,16,12,9,18,17,17,14,12,12,10,7,9,11,3,10,12,11,8,7,4,1,0,0,0
2022-03-14 13:00:00,1,2,3,7,12,12,14,13,9,7,6,7,8,6,7,9,11,11,9,9,7,14,13,11,12,8,9,7,7,4,2,2,3,0,7,0,10,15,16,15,13,11,10,8,13,12,8,10,7,5,4,6,5,6,4,8,14,11,6,6,2,1,0,0,0
2022-03-14 14:00:00,0,0,3,9,14,16,22,17,9,8,7,8,2,9,7,10,11,9,10,9,8,12,14,13,12,12,14,13,12,8,6,0,3,2,5,6,7,9,11,12,13,10,10,5,12,10,11,5,6,4,3,5,6,3,0,5,9,6,7,5,3,2,0,0,0
2022-03-14 15:00:00,0,1,1,6,8,11,11,11,9,9,11,7,6,4,3,6,5,9,8,7,7,8,11,10,11,11,14,13,7,3,6,0,3,1,4,0,8,12,20,24,24,18,15,12,10,9,10,8,9,9,8,6,6,7,6,7,8,10,5,8,4,0,0,0,0
2022-03-14 16:00:00,2,2,2,5,8,11,19,17,14,11,10,9,11,10,11,15,19,22,21,19,15,13,13,14,8,14,17,24,15,5,4,0,4,5,5,4,12,44,45,46,42,21,18,13,16,17,17,16,14,13,12,13,11,9,8,11,11,9,9,10,7,1,1,0,0
2022-03-14 17:00:00,0,5,3,7,9,31,39,38,20,13,13,12,13,14,15,17,17,18,20,19,16,10,12,12,16,18,20,20,13,5,5,0,2,3,4,3,10,13,18,19,20,15,18,17,12,11,11,10,10,10,4,11,11,11,10,8,15,16,15,9,8,3,0,2,0
2022-03-14 18:00:00,1,2,3,5,16,57,60,60,29,17,17,14,13,12,11,16,20,22,26,25,23,18,12,13,16,16,20,18,11,9,12,0,3,3,8,0,14,22,37,37,36,26,25,21,39,37,35,36,31,23,21,22,19,18,15,17,37,36,32,33,8,2,1,0,0
2022-03-14 19:00:00,0,1,0,3,7,33,40,41,20,15,14,10,10,11,7,11,10,12,14,12,9,15,13,12,15,14,16,15,11,10,11,10,1,1,2,0,6,13,16,15,18,17,20,16,24,24,21,20,18,17,15,12,11,8,9,9,20,18,19,14,15,6,2,1,0
2022-03-14 20:00:00,1,0,1,3,5,4,13,16,13,12,10,7,5,6,7,7,8,11,12,11,10,12,11,5,12,11,11,10,8,4,4,0,2,3,3,0,4,3,12,12,12,12,13,9,15,18,16,15,13,12,11,13,11,7,6,9,14,16,15,12,10,6,1,0,0
2022-03-14 21:00:00,0,0,1,2,1,5,15,13,7,8,7,4,3,0,0,4,5,6,7,9,9,12,11,10,11,10,10,11,10,6,4,0,1,1,2,0,3,8,8,7,8,7,8,7,13,11,13,12,12,11,9,9,10,8,6,9,12,10,10,10,7,4,2,1,0
2022-03-14 22:00:00,0,0,2,3,5,6,9,9,7,7,6,6,5,2,4,4,3,5,7,8,7,18,13,19,18,18,15,13,8,3,2,0,0,0,1,0,2,1,7,6,5,8,7,6,15,17,16,15,15,11,13,10,11,9,8,5,8,8,7,0,7,3,1,0,0
2022-03-14 23:00:00,0,0,0,0,0,0,6,8,5,5,6,6,4,2,0,5,6,0,6,7,6,8,9,6,14,19,22,20,12,3,4,0,0,0,1,0,3,3,4,6,6,5,6,3,12,14,4,15,5,11,0,1,3,8,7,4,10,7,5,0,5,2,1,0,0
2022-03-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 05:00:00,1,3,0,4,5,4,0,0,4,3,1,2,1,2,0,4,3,4,2,0,1,5,6,0,3,3,2,0,0,1,2,1,2,1,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 06:00:00,0,0,2,15,24,12,17,13,7,4,5,9,8,7,8,11,14,15,16,8,13,9,9,8,7,6,4,3,2,1,0,0,4,4,5,4,7,5,4,5,5,3,2,3,5,4,2,0,1,4,0,4,2,5,3,4,7,6,4,0,0,0,0,0,0
2022-03-15 07:00:00,1,1,13,31,41,41,44,37,14,6,2,10,14,7,19,22,27,26,28,29,25,19,25,27,25,21,17,9,9,6,4,0,7,8,10,7,19,18,16,12,14,6,3,4,9,11,6,11,6,13,12,15,16,13,11,14,15,13,10,4,1,0,0,0,0
2022-03-15 08:00:00,0,2,6,25,40,42,47,43,19,12,13,19,14,17,20,24,26,27,28,28,24,23,25,21,17,19,8,9,6,5,2,0,8,7,16,12,25,25,20,17,17,13,10,10,19,17,16,17,15,15,16,18,19,20,18,26,44,37,24,10,5,3,1,0,0
2022-03-15 09:00:00,0,1,2,8,17,18,22,18,15,11,12,14,17,16,18,15,14,15,16,17,14,14,13,16,16,12,12,8,4,1,1,0,3,1,8,3,15,17,17,11,19,13,12,12,20,17,19,17,14,13,12,13,14,17,15,27,50,47,28,3,1,2,0,0,0
2022-03-15 10:00:00,0,0,5,11,15,13,12,12,10,8,10,13,14,16,15,14,15,8,13,11,9,11,12,8,8,8,6,5,5,3,2,0,3,1,6,4,13,13,16,15,14,8,6,7,6,7,0,6,5,5,0,6,7,11,10,9,14,13,8,4,2,0,0,0,0
2022-03-15 11:00:00,0,0,2,5,8,9,10,9,5,3,6,8,8,6,10,11,13,8,14,12,9,14,11,10,6,4,5,4,6,5,4,0,7,8,11,10,14,19,24,23,24,19,16,13,12,8,7,6,5,4,3,6,6,7,7,10,12,10,7,4,2,1,0,0,0
2022-03-15 12:00:00,0,1,1,7,11,6,12,13,9,6,7,5,4,3,4,6,7,8,7,3,5,7,11,13,6,14,12,6,6,3,4,0,6,3,8,2,12,15,15,14,13,10,8,11,8,7,8,6,7,7,5,8,8,10,8,9,13,11,8,9,3,2,0,0,0
2022-03-15 13:00:00,0,0,1,5,8,9,13,12,7,7,8,9,9,8,10,11,12,13,13,14,13,11,14,14,11,14,13,9,6,5,5,1,4,3,8,0,13,15,16,15,16,17,21,20,17,16,15,14,16,14,13,12,8,8,7,5,10,9,6,5,4,3,0,0,0
2022-03-15 14:00:00,0,1,4,7,12,12,14,13,10,9,8,11,11,10,0,11,10,11,12,12,11,12,17,16,14,12,14,32,8,9,8,7,2,2,6,0,10,10,15,16,13,14,13,9,12,12,13,12,10,8,6,8,9,8,6,7,8,5,4,7,2,1,0,0,0
2022-03-15 15:00:00,0,1,2,8,9,9,15,14,12,11,11,10,11,11,10,16,14,14,17,17,14,11,10,10,10,13,22,14,22,12,7,1,3,3,6,2,9,51,35,48,47,30,22,19,12,13,14,12,10,8,7,6,7,6,8,9,11,11,7,6,4,2,1,0,0
2022-03-15 16:00:00,1,2,1,6,9,12,14,13,11,6,4,6,8,8,7,9,11,17,17,18,17,10,6,5,6,9,13,23,8,3,2,1,2,7,8,0,15,22,35,33,31,27,21,18,17,14,13,14,10,14,10,15,13,11,10,10,11,9,8,9,6,1,0,0,0
2022-03-15 17:00:00,0,2,4,6,7,21,27,32,19,12,13,12,11,14,14,10,13,15,16,13,11,12,12,11,11,16,20,18,17,8,8,7,2,3,8,7,11,15,24,26,26,26,28,27,20,17,14,14,14,13,12,13,11,8,4,9,12,13,12,8,8,2,2,1,0
2022-03-15 18:00:00,0,1,1,4,14,59,48,52,26,23,21,18,15,12,6,18,27,29,32,30,27,20,16,18,20,23,22,23,14,8,11,0,1,0,6,5,12,17,28,27,26,20,18,15,24,25,23,21,19,21,20,15,13,14,13,13,33,31,30,29,12,4,2,2,0
2022-03-15 19:00:00,0,1,2,2,7,24,41,39,24,16,15,10,9,6,10,12,15,20,13,19,14,14,15,15,16,20,22,18,12,9,8,7,1,1,3,0,5,14,25,24,28,19,17,16,21,27,26,25,23,25,23,23,24,20,6,22,21,19,17,0,9,4,1,0,0
2022-03-15 20:00:00,0,0,1,3,2,15,19,17,14,9,9,5,4,5,0,6,8,7,10,7,9,12,11,11,15,19,20,17,11,5,2,1,1,0,1,0,3,6,9,7,8,9,10,10,14,19,20,19,15,16,14,14,14,7,7,9,13,12,11,8,10,5,4,3,0
2022-03-15 21:00:00,1,0,0,1,1,6,11,11,8,9,8,9,6,4,4,5,0,8,7,8,4,13,16,17,16,15,14,12,6,6,4,0,1,0,2,0,7,6,7,6,7,7,8,8,21,12,11,19,16,14,12,13,13,11,8,8,10,11,10,8,4,3,0,0,0
2022-03-15 22:00:00,0,1,1,2,2,6,7,8,6,5,7,6,6,6,4,5,2,6,8,7,3,23,23,22,25,27,21,19,11,5,4,0,1,0,4,0,3,3,4,5,4,5,5,4,13,15,14,10,13,12,11,8,9,8,0,6,14,9,11,9,6,1,0,0,0
2022-03-15 23:00:00,0,0,0,1,2,0,4,5,4,1,5,0,3,0,0,0,7,7,6,4,5,12,13,12,17,21,18,16,10,4,5,0,0,0,0,0,2,5,6,0,4,4,5,6,7,10,3,5,6,8,7,6,4,5,0,0,10,7,6,3,6,2,0,0,0
2022-03-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 05:00:00,1,2,0,4,5,4,6,5,3,1,2,3,1,2,0,0,3,2,3,2,1,3,3,0,3,2,0,0,0,3,0,0,2,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 06:00:00,1,1,3,18,17,6,18,16,9,3,4,6,7,4,0,9,10,10,11,6,6,7,10,8,6,5,2,3,2,0,1,0,4,3,4,0,6,8,7,3,6,5,4,3,4,5,2,4,5,5,0,2,7,5,1,10,7,8,6,5,3,0,2,1,0
2022-03-16 07:00:00,1,0,10,29,41,36,43,40,17,9,11,18,20,18,22,26,27,19,26,25,21,19,26,25,24,21,16,13,11,7,9,0,8,10,12,5,16,19,14,12,13,8,3,1,8,4,8,10,11,9,7,12,15,21,20,16,21,20,15,3,1,2,2,0,0
2022-03-16 08:00:00,1,3,6,21,33,38,40,36,15,5,6,10,9,6,12,23,30,33,35,38,34,17,17,26,25,20,12,11,9,5,3,0,7,5,14,5,20,21,19,15,22,11,10,11,21,20,20,21,17,17,10,18,19,22,19,32,44,40,23,8,2,0,1,0,0
2022-03-16 09:00:00,0,0,3,12,21,16,20,19,14,10,11,12,13,15,14,13,15,16,14,16,12,16,14,16,15,15,11,7,8,3,3,0,3,4,9,6,18,22,18,17,15,9,9,11,20,18,19,17,15,12,11,15,17,20,21,25,44,41,23,4,2,3,1,0,0
2022-03-16 10:00:00,0,1,2,5,6,5,9,8,8,6,5,5,8,7,8,9,8,10,9,11,9,9,8,8,6,6,7,7,6,1,0,1,3,4,6,1,10,11,15,12,14,11,10,0,6,5,6,9,6,4,2,4,2,5,5,7,10,18,9,3,1,2,2,1,0
2022-03-16 11:00:00,0,0,2,10,12,12,11,12,9,8,7,10,8,9,8,9,11,9,12,9,11,9,11,8,9,8,7,4,7,3,2,0,3,3,6,0,10,9,12,12,12,11,9,8,9,8,7,5,6,3,1,5,6,5,4,1,5,4,3,1,0,0,0,0,0
2022-03-16 12:00:00,1,1,2,8,13,10,18,17,9,9,9,10,4,0,5,14,14,17,19,18,16,11,10,12,11,10,10,6,6,4,2,1,4,5,7,2,9,12,14,17,17,16,14,13,10,11,12,13,12,7,5,7,6,4,3,6,8,7,4,3,2,0,0,0,0
2022-03-16 13:00:00,0,1,1,4,7,9,10,10,9,6,5,5,5,6,5,6,4,7,11,10,7,17,17,15,10,14,6,11,10,5,7,0,2,3,7,1,13,12,14,12,11,10,9,9,10,9,13,4,13,11,4,11,10,7,6,10,12,9,6,9,3,2,1,0,0
2022-03-16 14:00:00,1,1,2,9,14,8,15,11,11,9,10,12,11,12,6,11,11,11,12,14,12,9,9,11,9,11,11,38,7,5,6,5,3,0,4,0,9,45,46,43,13,11,11,10,8,8,6,5,4,4,0,5,3,3,0,3,7,8,7,5,3,1,2,1,0
2022-03-16 15:00:00,0,1,2,7,8,11,21,18,15,12,12,12,11,12,7,13,15,18,10,13,11,9,9,8,10,12,12,13,28,12,5,2,8,1,12,3,17,37,37,36,38,27,18,15,11,12,13,13,10,10,9,8,6,9,9,9,12,11,8,7,5,1,0,0,0
