Unnamed: 0,1_선일교통(가상),2_강북청소년수련관,3_무량사입구,4_국립4.19민주묘지,5_국립4.19민주묘지입구사거리,6_인수동장미원,7_가오리역,8_우이초등학교,9_화계사입구,10_빨래골입구,11_롯데마트삼양점.래미안1차아파트,12_삼양초등학교,13_강북청소년문화정보도서관입구,14_삼양동사거리,15_송천초등학교.미아뉴타운입구,16_미아초교,17_길음동동부아파트,18_길음뉴타운,19_미아리고개.미아리예술극장,20_돈암사거리.성신여대입구,21_삼선교.한성대학교,22_혜화동로터리.여운형활동터,23_명륜3가.성대입구,24_창경궁.서울대학교병원,25_원남동,26_광장시장,27_중구청앞.덕수중학교,28_충무로역8번출구.대한극장앞,29_퇴계로3가.한옥마을.한국의집,30_퇴계로2가.명동역,31_남대문시장.회현역,32_숭례문.한국일보,33_서울역버스환승센터,34_남대문시장.회현역,35_명동입구,36_퇴계로3가.한옥마을.한국의집,37_충무로역2번출구.대한극장앞,38_퇴계로5가.제일병원,39_을지로5가.훈련원종합체육관,40_방산시장.훈련원종합체육관,41_종로5가,42_종로5가.효제초등학교,43_종로5가.효제동.김상옥의거터,44_방송통신대.이화장,45_혜화역.마로니에공원,46_혜화역.동성중고(장면총리가옥),47_삼선교.한성대학교.조소앙활동터,48_돈암사거리.성신여대입구,49_미아리고개.미아리예술극장,50_돈암동삼성아파트입구,51_길음동동부아파트,52_미아초교,53_송천초등학교.미아뉴타운입구,54_삼양동사거리,55_강북청소년문화정보도서관입구,56_삼양초등학교,57_롯데마트삼양점.래미안1차아파트,58_빨래골입구,59_화계사입구,60_우이초등학교,61_가오리역,62_인수동장미원,63_국립4.19민주묘지입구사거리,64_국립4.19민주묘지,65_무량사입구,66_강북청소년수련관,67_선일교통종점(가상)
2022-03-29 21:00:00,0,2,4,2,4,3,4,5,5,3,7,9,7,7,8,7,7,6,5,6,6,5,3,1,4,0,3,7,3,3,2,2,5,7,9,10,13,15,16,17,21,24,23,25,27,29,29,30,30,32,28,23,17,21,17,8,14,13,10,13,13,4,6,4,3,0,0
2022-03-29 22:00:00,0,2,0,0,1,1,4,2,4,6,7,0,6,8,6,6,6,7,11,10,10,10,4,4,3,5,3,4,3,4,4,4,3,4,6,9,10,15,16,17,18,19,18,20,25,25,24,41,41,36,32,25,15,16,17,15,16,14,11,6,12,10,5,2,0,0,0
2022-03-29 23:00:00,0,0,1,0,1,2,4,2,3,0,4,0,5,6,4,5,10,7,5,5,4,4,5,6,5,3,5,5,4,3,4,3,2,2,4,5,7,10,9,8,7,10,9,7,12,17,17,22,24,20,14,13,13,13,12,9,9,11,7,5,10,7,4,4,2,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,0,6,8,13,18,24,26,31,32,35,39,41,41,41,41,42,41,58,51,40,36,37,36,30,28,27,26,21,14,8,6,6,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,0,1,2,3,4,8,10,7,8,10,12,12,14,15,18,19,21,21,23,20,19,20,19,15,17,16,13,9,7,5,3,5,7,8,11,13,17,16,17,20,19,21,0,25,24,25,23,22,24,28,8,23,19,17,16,7,15,11,8,5,5,3,4,2,0,0,0
2022-03-30 06:00:00,0,4,2,3,6,13,12,13,14,18,21,20,13,21,23,28,35,32,31,30,19,17,17,14,14,11,7,5,4,2,1,0,0,2,1,3,0,3,1,3,1,4,3,2,3,1,4,1,3,3,2,3,3,3,0,4,4,3,2,0,1,1,2,1,1,0,0
2022-03-30 07:00:00,0,5,6,9,10,20,27,31,31,36,34,35,36,38,40,46,42,40,41,41,40,32,28,24,19,16,14,10,11,7,3,3,4,4,3,2,3,0,2,0,3,2,3,4,5,3,6,7,5,9,5,7,8,7,8,6,3,5,1,1,2,0,2,0,1,0,0
2022-03-30 08:00:00,0,3,6,7,11,18,26,29,31,36,38,34,35,39,44,54,56,60,57,60,62,58,55,45,28,24,20,14,12,8,4,4,9,7,8,6,6,6,7,4,4,6,4,2,3,4,4,5,5,7,9,10,10,12,12,12,13,13,13,12,13,9,8,4,6,0,0
2022-03-30 09:00:00,0,5,3,6,8,11,12,13,14,19,17,16,20,36,39,47,46,38,35,33,30,26,25,26,22,20,19,14,10,9,5,2,5,6,5,3,5,8,4,5,5,2,4,5,5,6,7,11,11,11,4,9,9,9,10,11,10,10,8,5,9,6,6,4,3,0,0
2022-03-30 10:00:00,0,3,2,4,5,9,11,12,11,16,13,14,14,19,20,23,26,25,24,23,24,23,21,20,18,14,13,10,10,4,2,2,4,3,3,3,4,1,7,6,7,5,6,0,6,7,4,7,8,11,9,8,8,7,7,5,7,9,0,7,6,7,3,6,2,0,0
2022-03-30 11:00:00,0,5,2,0,1,4,8,6,10,12,11,12,10,15,17,21,23,21,17,15,18,16,13,12,10,10,9,8,7,5,2,5,4,7,8,10,10,11,11,10,8,12,16,9,16,15,17,17,15,13,5,7,8,7,9,7,8,7,6,5,5,8,7,5,3,0,0
2022-03-30 12:00:00,0,2,2,6,2,6,8,9,10,10,11,0,11,14,13,17,18,15,16,17,21,22,20,16,14,11,9,7,8,4,4,4,6,10,10,12,11,13,12,12,10,12,11,16,14,17,17,20,19,18,17,14,13,9,7,10,13,9,9,8,6,6,5,4,0,0,0
2022-03-30 13:00:00,3,5,6,6,7,8,13,12,11,13,13,14,15,15,17,20,21,20,18,16,13,9,14,12,12,13,12,10,11,6,6,6,4,6,6,5,6,6,7,7,10,4,8,7,8,11,11,15,17,15,12,10,11,10,9,7,11,13,12,3,12,10,7,5,2,0,0
2022-03-30 14:00:00,0,5,2,8,9,9,4,8,10,8,9,7,7,7,11,11,13,10,10,9,9,10,9,9,12,8,7,9,6,6,3,4,3,7,6,8,10,11,11,13,17,17,0,19,11,9,19,21,20,21,21,20,18,21,6,19,18,15,13,11,5,4,3,2,1,0,0
2022-03-30 15:00:00,0,4,5,8,9,10,11,12,12,12,12,11,12,15,15,14,17,13,16,14,9,8,11,11,7,10,7,5,6,7,4,4,3,7,9,5,10,13,12,10,11,15,11,16,18,16,25,25,24,23,18,21,19,19,19,18,18,16,13,12,10,8,6,4,3,0,0
2022-03-30 16:00:00,0,6,8,9,12,13,11,12,10,12,10,11,10,10,10,13,14,11,11,9,10,8,8,9,8,8,7,7,6,5,5,5,6,12,11,13,18,20,21,21,21,20,13,21,19,25,32,37,43,38,32,24,20,19,18,17,17,16,11,11,7,6,7,4,2,0,0
2022-03-30 17:00:00,0,4,5,5,4,8,9,9,11,13,16,13,12,17,21,23,24,14,12,10,9,5,9,8,16,10,9,8,7,6,4,6,5,9,11,12,16,16,20,21,24,26,25,24,30,30,29,30,31,41,34,23,19,15,13,13,12,11,8,9,6,8,6,5,2,0,0
2022-03-30 18:00:00,0,6,7,4,5,7,6,9,10,13,12,11,12,12,13,12,10,13,13,8,9,8,8,9,16,12,11,11,7,4,3,8,12,17,22,22,25,24,26,30,32,35,28,36,36,38,42,48,48,53,48,43,28,22,21,14,23,19,18,16,8,5,3,2,1,0,0
2022-03-30 19:00:00,0,2,3,4,1,4,5,4,5,8,9,11,5,10,8,9,11,8,8,9,8,5,7,4,9,6,4,2,3,2,1,2,3,4,8,11,14,12,17,18,20,24,25,29,28,29,28,47,34,46,46,41,34,30,27,25,22,19,17,13,11,8,7,3,2,0,0
2022-03-30 20:00:00,0,2,5,2,4,1,6,4,7,5,3,2,6,5,6,7,6,8,4,9,10,9,10,2,9,6,4,8,4,8,3,2,2,2,6,7,9,10,7,10,13,13,3,15,18,20,21,32,33,34,27,20,20,16,17,14,11,10,8,7,5,6,3,2,0,0,0
2022-03-30 21:00:00,0,2,2,2,1,3,5,0,4,3,8,4,10,11,9,10,6,7,5,9,4,8,8,7,10,5,7,7,5,4,3,2,3,4,5,9,11,12,13,9,17,20,14,22,17,27,29,43,27,27,23,19,16,11,9,10,13,10,9,9,5,6,2,1,1,0,0
2022-03-30 22:00:00,0,2,0,1,0,1,3,0,0,4,4,2,2,6,6,5,6,6,5,4,3,2,2,2,4,3,2,3,3,1,3,2,2,4,4,4,10,8,7,7,10,14,15,18,21,25,32,40,43,43,40,35,27,25,27,26,23,19,17,9,13,10,7,6,3,0,0
2022-03-30 23:00:00,0,0,0,1,2,0,2,0,0,3,7,0,2,6,4,5,8,7,6,7,6,5,6,8,5,4,3,5,3,3,2,4,3,6,1,6,13,14,17,8,17,17,17,18,22,21,21,25,20,28,23,18,15,13,14,10,13,10,10,8,7,6,2,1,2,0,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,0,6,8,13,18,24,26,31,32,35,39,41,41,41,41,42,41,58,51,40,36,37,36,30,28,27,26,21,14,8,6,6,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,0,1,2,3,4,8,10,7,8,10,12,12,14,15,18,19,21,21,23,20,19,20,19,15,17,16,13,9,7,5,3,5,7,8,11,13,17,16,17,20,19,21,0,25,24,25,23,22,24,28,8,23,19,17,16,7,15,11,8,5,5,3,4,2,0,0,0
2022-03-31 06:00:00,0,4,2,3,6,13,12,13,14,18,21,20,13,21,23,28,35,32,31,30,19,17,17,14,14,11,7,5,4,2,1,0,0,2,1,3,0,3,1,3,1,4,3,2,3,1,4,1,3,3,2,3,3,3,0,4,4,3,2,0,1,1,2,1,1,0,0
2022-03-31 07:00:00,0,5,6,9,10,20,27,31,31,36,34,35,36,38,40,46,42,40,41,41,40,32,28,24,19,16,14,10,11,7,3,3,4,4,3,2,3,0,2,0,3,2,3,4,5,3,6,7,5,9,5,7,8,7,8,6,3,5,1,1,2,0,2,0,1,0,0
2022-03-31 08:00:00,0,3,6,7,11,18,26,29,31,36,38,34,35,39,44,54,56,60,57,60,62,58,55,45,28,24,20,14,12,8,4,4,9,7,8,6,6,6,7,4,4,6,4,2,3,4,4,5,5,7,9,10,10,12,12,12,13,13,13,12,13,9,8,4,6,0,0
2022-03-31 09:00:00,0,5,3,6,8,11,12,13,14,19,17,16,20,36,39,47,46,38,35,33,30,26,25,26,22,20,19,14,10,9,5,2,5,6,5,3,5,8,4,5,5,2,4,5,5,6,7,11,11,11,4,9,9,9,10,11,10,10,8,5,9,6,6,4,3,0,0
2022-03-31 10:00:00,0,3,2,4,5,9,11,12,11,16,13,14,14,19,20,23,26,25,24,23,24,23,21,20,18,14,13,10,10,4,2,2,4,3,3,3,4,1,7,6,7,5,6,0,6,7,4,7,8,11,9,8,8,7,7,5,7,9,0,7,6,7,3,6,2,0,0
2022-03-31 11:00:00,0,5,2,0,1,4,8,6,10,12,11,12,10,15,17,21,23,21,17,15,18,16,13,12,10,10,9,8,7,5,2,5,4,7,8,10,10,11,11,10,8,12,16,9,16,15,17,17,15,13,5,7,8,7,9,7,8,7,6,5,5,8,7,5,3,0,0
2022-03-31 12:00:00,0,2,2,6,2,6,8,9,10,10,11,0,11,14,13,17,18,15,16,17,21,22,20,16,14,11,9,7,8,4,4,4,6,10,10,12,11,13,12,12,10,12,11,16,14,17,17,20,19,18,17,14,13,9,7,10,13,9,9,8,6,6,5,4,0,0,0
2022-03-31 13:00:00,3,5,6,6,7,8,13,12,11,13,13,14,15,15,17,20,21,20,18,16,13,9,14,12,12,13,12,10,11,6,6,6,4,6,6,5,6,6,7,7,10,4,8,7,8,11,11,15,17,15,12,10,11,10,9,7,11,13,12,3,12,10,7,5,2,0,0
2022-03-31 14:00:00,0,5,2,8,9,9,4,8,10,8,9,7,7,7,11,11,13,10,10,9,9,10,9,9,12,8,7,9,6,6,3,4,3,7,6,8,10,11,11,13,17,17,0,19,11,9,19,21,20,21,21,20,18,21,6,19,18,15,13,11,5,4,3,2,1,0,0
2022-03-31 15:00:00,0,4,5,8,9,10,11,12,12,12,12,11,12,15,15,14,17,13,16,14,9,8,11,11,7,10,7,5,6,7,4,4,3,7,9,5,10,13,12,10,11,15,11,16,18,16,25,25,24,23,18,21,19,19,19,18,18,16,13,12,10,8,6,4,3,0,0
2022-03-31 16:00:00,0,6,8,9,12,13,11,12,10,12,10,11,10,10,10,13,14,11,11,9,10,8,8,9,8,8,7,7,6,5,5,5,6,12,11,13,18,20,21,21,21,20,13,21,19,25,32,37,43,38,32,24,20,19,18,17,17,16,11,11,7,6,7,4,2,0,0
2022-03-31 17:00:00,0,4,5,5,4,8,9,9,11,13,16,13,12,17,21,23,24,14,12,10,9,5,9,8,16,10,9,8,7,6,4,6,5,9,11,12,16,16,20,21,24,26,25,24,30,30,29,30,31,41,34,23,19,15,13,13,12,11,8,9,6,8,6,5,2,0,0
2022-03-31 18:00:00,0,6,7,4,5,7,6,9,10,13,12,11,12,12,13,12,10,13,13,8,9,8,8,9,16,12,11,11,7,4,3,8,12,17,22,22,25,24,26,30,32,35,28,36,36,38,42,48,48,53,48,43,28,22,21,14,23,19,18,16,8,5,3,2,1,0,0
2022-03-31 19:00:00,0,2,3,4,1,4,5,4,5,8,9,11,5,10,8,9,11,8,8,9,8,5,7,4,9,6,4,2,3,2,1,2,3,4,8,11,14,12,17,18,20,24,25,29,28,29,28,47,34,46,46,41,34,30,27,25,22,19,17,13,11,8,7,3,2,0,0
2022-03-31 20:00:00,0,2,5,2,4,1,6,4,7,5,3,2,6,5,6,7,6,8,4,9,10,9,10,2,9,6,4,8,4,8,3,2,2,2,6,7,9,10,7,10,13,13,3,15,18,20,21,32,33,34,27,20,20,16,17,14,11,10,8,7,5,6,3,2,0,0,0
2022-03-31 21:00:00,0,2,2,2,1,3,5,0,4,3,8,4,10,11,9,10,6,7,5,9,4,8,8,7,10,5,7,7,5,4,3,2,3,4,5,9,11,12,13,9,17,20,14,22,17,27,29,43,27,27,23,19,16,11,9,10,13,10,9,9,5,6,2,1,1,0,0
2022-03-31 22:00:00,0,2,0,1,0,1,3,0,0,4,4,2,2,6,6,5,6,6,5,4,3,2,2,2,4,3,2,3,3,1,3,2,2,4,4,4,10,8,7,7,10,14,15,18,21,25,32,40,43,43,40,35,27,25,27,26,23,19,17,9,13,10,7,6,3,0,0
2022-03-31 23:00:00,0,0,0,1,2,0,2,0,0,3,7,0,2,6,4,5,8,7,6,7,6,5,6,8,5,4,3,5,3,3,2,4,3,6,1,6,13,14,17,8,17,17,17,18,22,21,21,25,20,28,23,18,15,13,14,10,13,10,10,8,7,6,2,1,2,0,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,0,7,8,13,19,24,27,31,32,34,38,38,38,40,29,41,43,41,34,33,30,30,32,28,24,21,18,15,14,10,8,7,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,0,1,1,2,3,6,7,10,11,13,15,15,19,21,18,22,23,22,20,20,19,18,20,19,18,19,16,13,9,5,3,4,6,11,9,8,10,8,7,11,10,11,0,14,12,14,13,17,16,17,16,14,13,15,0,0,16,11,7,6,4,3,2,1,1,0,0
2022-04-01 06:00:00,0,2,2,3,5,13,9,10,16,19,20,20,24,30,32,35,33,28,27,25,23,20,18,18,15,13,10,10,11,4,2,0,2,3,1,2,0,2,0,3,2,3,0,3,4,5,4,5,3,6,5,4,5,5,3,1,4,4,3,2,3,1,2,1,1,0,0
2022-04-01 07:00:00,0,6,8,10,11,19,23,27,29,36,38,39,40,37,34,52,51,43,41,39,35,30,29,29,24,18,16,13,9,9,4,3,7,4,3,3,3,1,1,3,2,2,0,3,6,8,7,8,7,16,12,13,12,10,9,5,4,4,4,3,3,0,2,0,1,0,0
2022-04-01 08:00:00,0,4,6,7,12,14,18,28,29,31,33,33,37,40,41,52,54,55,55,61,55,56,55,51,36,26,22,16,10,8,4,4,14,10,6,4,7,5,7,6,7,7,6,6,5,1,6,8,8,14,11,13,19,20,15,21,19,17,16,15,14,12,10,8,7,0,0
2022-04-01 09:00:00,0,3,3,3,8,13,16,18,18,19,22,18,21,26,28,34,33,30,31,28,28,27,26,26,24,21,17,10,7,5,3,5,4,3,3,4,5,4,3,4,5,2,4,4,6,4,6,5,5,6,5,7,8,7,6,9,12,11,9,8,7,4,3,6,3,0,0
2022-04-01 10:00:00,0,2,3,4,3,6,11,7,12,14,15,14,16,17,19,22,22,21,22,21,21,20,19,18,15,10,7,6,7,7,2,1,4,4,3,5,7,5,5,4,13,6,12,3,10,5,6,6,6,9,6,9,9,9,9,6,8,6,5,5,3,4,3,1,1,0,0
2022-04-01 11:00:00,0,5,4,8,9,10,12,14,15,17,18,20,14,19,18,15,16,18,16,18,16,18,20,18,20,18,13,11,6,9,3,3,4,5,7,9,8,7,7,8,2,5,4,5,6,7,10,9,11,11,15,16,8,15,16,15,15,16,17,5,14,5,6,5,3,0,0
2022-04-01 12:00:00,0,3,4,6,6,8,8,7,8,13,14,15,13,17,18,23,9,24,25,24,20,15,13,13,14,14,11,12,10,7,2,3,2,7,7,9,11,9,8,7,8,7,8,8,9,8,9,12,11,13,10,9,8,9,9,8,10,9,9,8,10,5,7,3,2,0,0
2022-04-01 13:00:00,0,3,5,6,6,9,11,7,8,10,13,12,13,16,20,21,22,18,20,21,19,19,17,14,13,12,11,13,11,8,5,4,4,3,5,4,7,7,9,8,7,8,4,11,10,12,11,12,13,12,11,7,6,8,8,7,8,4,8,7,7,2,6,3,0,0,0
2022-04-01 14:00:00,0,3,5,7,9,6,11,8,11,12,15,14,14,15,9,19,21,22,21,18,16,15,13,10,10,9,10,11,6,6,4,4,5,7,14,12,11,12,9,12,13,15,8,17,21,25,23,29,31,32,24,23,32,29,30,29,23,24,21,20,17,5,4,2,1,0,0
2022-04-01 15:00:00,0,5,6,7,4,7,11,13,11,15,14,14,13,13,19,21,14,18,14,9,10,8,8,7,8,6,12,7,9,7,5,5,5,9,8,9,9,11,8,10,12,12,11,11,17,20,21,25,32,30,27,27,25,22,20,19,22,22,24,22,17,16,11,7,5,0,0
2022-04-01 16:00:00,0,6,9,8,8,9,10,14,17,17,16,10,7,18,17,20,23,23,19,13,8,6,6,7,6,8,8,10,6,6,7,8,4,12,14,14,13,16,17,16,15,16,14,22,22,23,27,38,41,40,38,32,22,15,14,13,17,16,12,12,9,8,5,7,2,0,0
2022-04-01 17:00:00,0,5,6,6,5,7,9,12,14,15,16,17,16,15,13,18,18,14,13,9,10,10,10,10,15,12,12,10,11,8,6,7,8,13,14,15,20,23,26,25,28,32,30,31,28,30,34,47,47,50,23,31,23,20,22,23,19,17,18,12,14,12,10,6,4,0,0
2022-04-01 18:00:00,0,7,8,10,8,10,13,12,10,12,13,10,14,19,20,19,21,16,13,14,9,8,7,9,15,15,8,9,9,6,5,10,13,12,15,19,21,28,37,39,42,43,42,31,43,43,42,47,46,51,41,41,35,21,21,20,25,21,18,16,11,7,6,3,2,0,0
2022-04-01 19:00:00,0,4,8,2,3,7,8,6,10,13,5,9,9,8,9,7,12,11,10,9,7,4,5,4,6,5,2,3,3,2,3,3,8,11,11,15,17,17,16,17,16,18,17,19,23,28,26,30,28,35,30,24,32,25,23,22,21,19,18,14,11,9,7,4,1,0,0
2022-04-01 20:00:00,0,3,3,1,4,6,6,8,7,12,12,4,10,10,9,9,6,7,7,11,10,9,6,6,3,5,3,2,5,6,4,2,5,4,5,7,12,11,15,15,14,16,17,18,18,25,27,35,35,36,33,28,27,25,21,20,19,17,13,12,9,8,5,3,1,0,0
2022-04-01 21:00:00,0,2,2,3,2,1,4,3,1,4,5,6,8,7,3,7,0,5,6,6,3,4,3,4,5,3,1,3,3,4,3,2,3,5,7,10,12,14,15,8,16,17,20,22,23,27,29,33,30,32,29,22,16,13,12,13,12,11,10,8,8,5,4,3,1,0,0
2022-04-01 22:00:00,0,2,0,0,1,1,5,3,3,5,7,4,5,9,8,9,10,6,5,6,4,2,6,0,4,7,6,7,3,4,4,5,6,7,6,8,15,12,13,13,14,15,5,16,20,22,29,35,36,37,34,28,24,17,15,16,15,16,16,15,9,6,4,3,0,0,0
2022-04-01 23:00:00,0,0,0,0,0,1,1,3,2,4,7,0,0,9,8,7,7,8,7,9,5,4,7,0,5,4,3,6,7,9,7,3,5,4,3,4,10,11,12,7,18,19,9,18,17,19,21,27,24,23,21,20,19,19,17,15,13,11,9,7,5,5,4,1,0,0,0
2022-04-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 04:00:00,0,3,1,5,6,4,8,9,0,11,7,10,12,12,11,14,12,14,10,15,12,11,14,10,13,14,14,11,10,6,4,7,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 05:00:00,0,1,2,1,3,3,6,8,10,8,14,2,16,18,21,22,10,18,15,16,12,9,10,11,8,10,7,10,10,9,5,7,4,5,3,6,7,8,6,9,10,12,1,13,11,12,12,15,17,19,18,15,13,12,8,10,10,7,6,5,6,5,3,2,1,0,0
2022-04-02 06:00:00,0,1,4,2,3,7,4,6,6,7,10,12,14,15,13,15,14,11,13,12,11,12,9,10,7,5,4,3,4,3,1,0,1,2,0,2,0,1,4,3,4,1,0,0,5,6,7,6,7,7,6,8,6,6,7,9,9,8,8,7,5,4,3,3,2,0,0
2022-04-02 07:00:00,0,2,3,0,2,5,7,9,11,14,16,19,18,17,19,20,21,19,20,19,14,12,11,7,8,6,5,4,3,5,4,2,1,3,0,3,2,3,3,2,2,0,0,1,4,2,6,4,3,4,3,2,4,4,0,0,4,4,4,4,3,1,2,1,0,0,0
2022-04-02 08:00:00,0,2,4,2,5,8,12,13,14,16,15,16,19,21,25,29,31,29,26,21,20,19,19,20,14,12,11,9,8,5,3,1,4,3,4,0,5,2,0,1,2,3,1,2,3,4,6,8,8,8,7,7,8,9,7,0,7,5,3,4,6,6,7,6,3,0,0
2022-04-02 09:00:00,0,3,5,4,7,10,9,15,14,21,23,22,21,23,31,34,35,31,29,23,21,17,21,20,15,13,13,10,10,8,3,1,5,5,3,3,4,2,4,5,8,10,3,6,7,7,9,9,10,15,14,15,19,13,13,13,14,15,13,15,18,16,13,9,7,0,0
2022-04-02 10:00:00,0,3,4,5,9,10,10,13,10,12,20,18,20,20,21,24,24,18,19,18,18,18,17,19,17,9,8,9,6,4,2,2,3,6,7,5,7,8,12,13,9,5,8,7,8,11,9,10,10,10,12,15,16,16,15,12,12,11,8,9,7,8,8,7,6,0,0
2022-04-02 11:00:00,0,6,8,10,11,15,17,18,17,16,19,18,18,20,24,26,27,28,29,23,21,19,19,18,16,13,9,8,8,6,4,3,3,2,9,7,8,8,8,7,5,9,5,7,4,8,12,12,11,12,12,10,12,13,8,8,7,11,11,13,12,10,10,8,4,0,0
2022-04-02 12:00:00,0,4,6,6,10,11,15,16,15,17,19,20,21,23,29,32,35,32,30,30,29,24,24,24,21,16,10,13,11,9,7,8,9,9,10,9,6,8,12,14,13,10,11,10,10,9,11,13,15,13,12,13,12,15,14,14,17,16,13,16,12,13,10,8,4,0,0
2022-04-02 13:00:00,3,8,13,14,15,16,19,8,19,20,21,12,20,22,22,26,27,28,25,23,23,22,16,17,17,15,11,13,13,8,1,2,8,5,10,12,13,12,14,15,15,9,0,6,15,11,12,17,22,24,21,21,18,18,17,9,18,20,13,19,13,12,9,6,2,0,0
