Unnamed: 0,1_성수동차고지,2_뚝도시장구길,3_서울숲지구대앞,4_성수1가새마을금고,5_천주교성수동성당앞,6_뚝도아리수정수센터수도박물관,7_서울숲,8_성동구민종합체육센터,9_뚝섬역8번출구,10_뚝섬역5번출구,11_성수역1번출구,12_성수동SK아파트형공장앞,13_경동초등학교입구,14_경일초등학교앞,15_성수공고앞,16_성원중성수동이마트앞,17_뚝도시장,18_경수중학교,19_성수119안전센터,20_노룬산시장앞,21_국민은행신자양지점,22_뚝도변전소앞,23_광진문화예술회관,24_건국대학교앞,25_자양초등학교앞,26_자양사거리,27_구의역3번출구,28_광진우체국,29_테크노마트앞.강변역,30_구의역2번출구,31_자양사거리,32_자양초등학교앞,33_건국대학교앞,34_건대로데오거리입구,35_대동아파트앞,36_국민은행신자양지점,37_노룬산시장앞,38_성수119안전센터,39_경수중학교,40_뚝도시장,41_성원중성수동이마트앞,42_성수공고앞,43_경일초등학교앞,44_경동초등학교입구,45_성수동SK아파트형공장앞,46_성수역1번출구,47_뚝섬역4번출구,48_뚝섬역2번출구,49_성동구민종합체육센터,50_서울숲,51_뚝도아리수정수센터수도박물관,52_천주교성수동성당앞,53_성수1가1동새마을금고,54_서울숲지구대앞,55_뚝도시장구길
2022-03-09 16:00:00,0,1,5,0,3,5,6,6,8,5,6,9,10,12,13,19,16,19,18,17,15,13,14,16,14,11,6,4,9,12,16,18,16,23,11,25,31,26,20,20,13,12,13,8,4,12,11,16,11,9,6,5,0,2,0
2022-03-09 17:00:00,0,2,5,5,9,5,10,11,8,8,7,9,10,9,10,13,14,11,13,18,19,16,14,16,13,11,9,5,6,6,11,12,12,17,15,17,16,19,17,16,12,11,7,0,12,10,12,15,9,5,4,3,3,0,0
2022-03-09 18:00:00,2,2,4,4,3,4,7,8,8,8,6,10,9,11,12,15,14,13,14,16,14,14,10,11,9,8,5,3,8,9,12,11,8,12,10,8,9,8,6,4,6,0,5,4,0,5,6,12,10,9,7,7,4,3,0
2022-03-09 19:00:00,0,5,0,1,6,5,5,7,6,7,7,8,6,6,9,15,17,12,16,12,9,9,12,13,10,8,6,3,3,2,7,9,8,13,0,9,4,8,8,4,5,4,5,3,0,2,1,3,0,1,2,2,0,1,0
2022-03-09 20:00:00,0,3,4,0,7,2,6,4,3,6,6,4,7,8,8,10,12,12,13,6,12,8,7,9,10,8,8,4,3,6,8,9,8,12,0,8,7,7,4,9,5,7,8,7,0,5,5,7,8,9,10,5,2,1,0
2022-03-09 21:00:00,0,1,2,4,4,3,4,5,5,3,5,8,6,8,9,11,13,12,13,14,15,15,12,14,10,6,5,5,4,6,7,4,5,8,6,7,7,8,6,7,6,5,3,2,3,3,2,4,6,6,5,4,3,1,0
2022-03-09 22:00:00,0,1,4,5,1,4,3,2,2,1,3,4,2,1,5,8,9,0,4,6,7,0,9,7,4,3,2,0,3,3,4,3,5,7,6,4,4,5,4,2,4,0,1,1,3,3,0,4,1,9,8,4,2,1,0
2022-03-09 23:00:00,0,1,0,0,1,0,0,2,3,2,8,9,10,6,8,0,0,3,2,1,5,6,6,5,3,2,0,0,1,5,6,0,0,5,6,4,2,3,2,1,2,0,0,0,0,2,1,3,0,7,8,6,5,2,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,0,0,0,2,0,0,0,1,1,0,2,0,1,0,3,4,0,0,4,5,4,7,6,0,4,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,1,2,3,5,2,3,3,2,1,0,0,0,1,0,2,3,2,4,3,5,5,4,7,8,9,5,3,4,4,5,7,6,7,6,0,5,5,6,0,5,1,5,0,3,3,3,2,3,2,1,0,0,0,0,0
2022-03-10 06:00:00,0,0,2,4,6,5,4,3,2,1,0,0,0,1,3,4,3,6,3,4,5,5,4,4,4,3,2,1,2,4,3,5,4,7,0,6,3,1,4,2,0,1,0,0,0,0,0,2,1,2,1,0,0,0,0
2022-03-10 07:00:00,3,3,7,12,16,6,3,2,0,1,2,0,2,2,8,10,11,13,16,19,18,16,8,11,10,8,7,4,7,10,12,12,12,15,14,17,22,23,21,18,15,14,13,2,0,1,3,5,4,4,0,2,0,0,0
2022-03-10 08:00:00,2,3,9,14,15,13,8,2,1,2,3,3,3,4,7,9,14,11,13,16,21,18,18,16,14,11,8,5,11,13,15,19,21,20,19,23,21,21,16,15,12,9,7,5,1,4,4,11,9,11,0,6,4,2,0
2022-03-10 09:00:00,3,6,9,11,12,11,8,7,5,5,3,3,4,7,6,7,7,9,8,10,15,16,13,11,10,9,7,8,8,9,13,12,12,14,11,12,12,10,9,7,6,4,3,3,2,2,3,6,7,8,7,6,2,2,0
2022-03-10 10:00:00,1,4,8,6,7,6,5,6,4,5,2,5,3,1,3,6,8,9,8,8,9,7,6,8,8,5,8,4,7,8,11,13,9,13,10,9,8,7,6,5,5,5,6,4,3,3,3,4,4,4,0,3,2,1,0
2022-03-10 11:00:00,1,4,6,2,3,8,3,0,3,2,2,2,3,2,3,5,4,5,6,4,7,6,7,6,7,6,3,2,5,5,9,0,7,10,9,7,6,10,8,4,4,2,3,0,2,3,4,5,3,4,4,3,1,1,0
2022-03-10 12:00:00,1,0,2,4,5,4,3,4,3,3,5,3,6,4,5,5,6,6,8,9,11,8,9,10,7,6,4,3,5,7,8,7,8,10,5,9,7,9,7,7,7,6,6,3,5,2,3,5,5,3,0,0,3,0,0
2022-03-10 13:00:00,1,3,6,8,2,1,5,3,2,0,3,0,2,7,7,8,9,10,5,7,8,8,10,8,6,6,4,3,9,11,14,15,13,13,0,10,9,10,5,9,4,3,6,5,1,3,3,5,4,4,3,4,3,2,0
2022-03-10 14:00:00,0,3,5,8,9,5,5,5,4,6,6,4,6,7,9,12,13,13,15,14,13,15,13,14,14,14,8,6,3,5,11,5,10,8,8,9,10,11,8,7,8,5,3,1,0,4,3,0,2,4,3,3,1,0,0
2022-03-10 15:00:00,0,1,3,4,2,3,7,8,7,11,10,5,15,16,15,20,21,14,18,21,21,20,21,21,17,10,9,3,5,7,8,8,8,14,9,8,8,7,3,6,7,1,4,5,3,4,4,5,9,9,5,7,4,4,0
2022-03-10 16:00:00,1,1,5,7,8,7,5,6,7,6,4,6,13,14,17,20,22,19,19,19,17,15,10,10,8,7,6,7,8,10,11,0,11,14,11,13,12,13,11,4,10,8,7,4,4,4,4,8,9,15,19,17,14,6,0
2022-03-10 17:00:00,2,5,9,11,12,10,9,8,7,5,8,8,8,7,8,13,14,12,11,13,14,14,11,11,10,8,5,4,9,10,11,7,9,13,12,12,10,13,11,10,10,8,9,3,5,3,5,9,9,12,11,6,6,4,0
2022-03-10 18:00:00,1,2,0,7,7,5,7,4,6,11,8,10,9,12,12,13,17,18,18,19,19,20,17,16,14,13,8,8,9,8,14,15,13,13,12,12,11,13,12,10,10,9,7,7,1,6,8,17,16,20,19,12,7,5,0
2022-03-10 19:00:00,0,2,3,7,4,6,10,11,5,6,7,6,7,6,7,11,13,12,13,13,14,14,14,19,12,9,5,3,7,9,11,10,6,17,17,14,13,4,10,8,6,4,4,1,3,3,6,9,10,14,12,11,5,3,0
2022-03-10 20:00:00,0,1,2,0,3,4,4,5,4,4,4,2,3,8,7,9,15,15,15,8,14,14,14,13,13,10,7,5,6,9,9,7,7,12,10,8,9,10,9,6,5,4,2,3,1,1,4,9,9,14,10,10,6,1,0
2022-03-10 21:00:00,0,2,3,2,1,1,2,4,3,4,3,2,3,6,7,13,4,5,11,10,9,11,10,8,7,4,3,3,6,8,10,11,8,11,10,9,9,6,5,4,4,2,3,1,0,1,4,5,7,13,12,9,6,2,0
2022-03-10 22:00:00,0,2,0,1,3,2,3,4,3,5,6,6,5,4,5,7,8,5,9,10,9,10,10,9,4,9,7,3,6,5,9,6,10,11,8,8,6,8,0,6,6,5,3,2,0,5,3,3,6,14,13,11,4,1,0
2022-03-10 23:00:00,0,0,0,0,1,1,0,1,0,3,5,0,4,6,7,7,7,5,6,8,5,4,11,6,5,4,4,2,3,5,7,0,6,11,0,8,7,5,4,3,1,1,2,2,0,1,0,1,0,0,0,3,1,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,0,0,0,0,1,0,0,0,0,3,0,1,1,0,2,0,0,0,0,2,1,2,4,4,3,1,0,2,4,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,0,2,4,4,0,4,0,3,1,1,2,0,3,0,5,4,6,5,5,5,5,4,6,3,7,6,4,0,2,4,7,7,8,6,4,5,4,3,1,3,2,4,3,1,0,2,0,4,1,0,0,0,0,0,0
2022-03-11 06:00:00,1,0,4,6,8,6,5,3,2,2,1,0,0,1,2,2,2,3,0,4,4,3,3,0,4,4,3,2,6,8,9,11,10,8,0,7,4,5,4,1,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0
2022-03-11 07:00:00,4,6,17,25,28,25,15,12,5,5,6,7,6,4,5,6,8,7,9,12,14,11,8,6,7,6,3,2,5,8,10,10,10,12,15,18,23,20,20,18,17,2,7,3,0,4,4,8,4,5,4,2,0,1,0
2022-03-11 08:00:00,5,8,15,18,17,16,13,12,5,4,4,6,6,3,5,6,12,13,10,11,12,13,13,12,11,10,9,4,11,7,15,16,15,18,18,19,19,25,22,15,11,11,8,6,3,5,4,8,9,11,0,8,4,1,0
2022-03-11 09:00:00,4,5,9,13,17,17,12,11,4,6,4,5,4,3,8,10,5,12,13,12,14,13,9,6,8,6,5,4,7,9,9,10,10,7,0,7,7,8,7,9,7,5,4,4,3,4,5,7,6,3,0,3,1,0,0
2022-03-11 10:00:00,1,2,4,3,5,6,6,7,5,5,3,3,0,4,6,8,9,8,7,7,8,8,7,9,5,4,5,2,6,7,11,11,10,10,9,9,10,17,14,12,10,9,5,1,4,4,3,5,3,2,1,1,1,0,0
2022-03-11 11:00:00,1,0,3,0,6,5,3,4,4,4,5,6,5,7,8,7,4,8,8,9,6,6,8,7,5,3,2,0,7,9,11,10,9,12,7,11,0,12,11,10,6,5,5,5,2,6,6,7,5,5,0,1,4,1,0
2022-03-11 12:00:00,1,5,7,9,10,7,5,3,1,4,5,6,4,4,5,9,13,7,11,12,12,13,9,9,10,8,7,3,4,6,9,4,10,12,11,12,11,10,7,7,9,7,6,5,4,3,5,7,5,6,5,1,1,0,0
2022-03-11 13:00:00,1,3,1,2,6,7,7,6,4,5,6,8,6,8,7,11,14,19,15,9,13,12,12,13,12,11,5,2,5,9,15,18,8,14,11,12,11,10,9,7,4,0,3,3,0,7,6,4,4,5,0,2,4,0,0
2022-03-11 14:00:00,2,3,4,6,9,6,4,3,5,6,8,9,21,20,19,20,21,18,18,16,16,11,9,10,8,10,7,6,5,9,12,11,13,9,8,8,8,9,8,6,10,5,1,8,6,3,4,5,5,5,0,6,4,2,0
2022-03-11 15:00:00,2,3,4,7,9,9,10,11,6,8,7,6,12,13,14,14,13,12,12,16,16,16,16,16,10,13,7,9,6,8,10,12,14,21,18,19,19,19,16,13,13,11,7,6,1,7,5,8,7,7,0,4,2,1,0
2022-03-11 16:00:00,3,5,3,6,4,6,7,8,6,0,7,9,9,8,10,14,16,17,18,20,22,22,21,20,15,14,8,5,8,9,11,11,11,10,9,12,13,11,9,8,9,8,7,12,10,7,8,8,9,7,6,5,4,2,0
2022-03-11 17:00:00,1,4,6,7,13,12,11,10,4,2,5,5,4,5,6,13,14,12,14,15,16,16,15,16,11,9,8,6,8,13,15,17,19,18,17,17,13,14,9,8,7,6,8,7,3,5,4,10,10,10,9,7,5,3,0
2022-03-11 18:00:00,0,2,3,7,9,6,8,9,5,5,7,9,7,9,11,14,16,17,16,18,18,17,16,16,14,12,10,8,7,14,18,13,16,20,19,18,16,12,10,9,7,8,8,6,5,6,12,15,15,20,7,16,10,7,0
2022-03-11 19:00:00,1,3,4,5,5,4,5,8,10,11,9,10,9,10,10,12,13,14,13,16,19,21,20,18,11,11,5,4,11,12,16,14,12,18,16,17,15,20,16,14,9,6,7,4,0,5,6,13,8,15,10,14,10,2,0
2022-03-11 20:00:00,0,1,2,0,1,2,3,4,3,4,6,5,6,8,11,11,16,15,13,13,15,12,10,13,11,10,8,5,5,5,8,5,9,12,10,8,6,8,8,7,14,13,13,0,10,5,6,9,6,10,9,7,5,2,0
2022-03-11 21:00:00,0,2,2,3,5,4,4,6,4,3,3,4,5,7,6,11,12,11,12,12,13,9,11,11,4,8,6,5,6,7,9,9,3,10,8,8,7,6,0,5,6,5,1,0,4,3,0,5,8,12,11,9,4,2,0
2022-03-11 22:00:00,0,0,0,1,2,2,2,3,2,0,2,5,4,4,9,15,17,16,13,16,17,16,13,16,15,9,5,3,7,12,10,11,8,13,12,11,10,9,8,7,6,5,5,0,0,4,3,5,7,11,0,8,3,2,0
2022-03-11 23:00:00,0,1,0,0,1,0,8,7,0,9,4,2,3,3,5,6,9,3,10,12,11,9,13,11,9,8,5,2,4,6,7,6,6,7,6,9,8,6,4,8,8,1,3,2,0,1,2,4,4,4,2,3,2,0,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,0,0,0,1,2,0,0,0,1,2,0,3,0,0,0,0,0,0,0,4,5,4,8,9,8,7,4,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,4,0,1,5,5,1,4,5,6,7,6,4,3,2,5,7,1,8,4,1,1,0,3,2,0,0,1,0,0,0,2,1,1,2,3,0,2,1,0,0
2022-03-12 06:00:00,1,2,3,3,4,3,2,0,2,2,0,0,1,2,1,3,0,2,2,3,0,2,0,0,1,1,0,0,2,5,2,0,6,7,0,4,6,2,7,5,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2022-03-12 07:00:00,2,3,7,8,11,10,5,3,4,3,1,0,2,1,2,2,3,3,2,4,2,0,5,2,4,3,3,0,4,4,3,4,3,5,2,4,3,4,3,3,2,0,0,0,0,2,0,1,0,2,0,0,0,1,0
2022-03-12 08:00:00,2,3,5,8,14,10,4,3,1,2,1,2,0,0,3,4,5,5,8,2,9,10,7,7,8,3,6,5,2,4,5,7,7,8,4,7,3,4,3,3,2,1,3,2,0,3,0,4,3,3,2,1,0,0,0
2022-03-12 09:00:00,3,8,12,16,19,14,8,9,4,3,4,2,5,2,2,3,6,7,3,9,8,7,7,10,12,10,7,3,3,5,9,6,7,9,8,9,9,5,3,3,2,4,3,2,1,2,4,6,5,5,3,2,1,0,0
2022-03-12 10:00:00,1,2,5,8,11,11,3,4,3,5,5,6,3,4,6,3,8,8,7,7,9,9,8,8,7,6,5,2,7,3,13,11,12,15,13,14,13,7,6,7,6,3,4,1,2,1,2,3,0,0,0,0,0,0,0
2022-03-12 11:00:00,1,3,5,2,5,6,5,4,2,5,3,5,0,4,4,6,13,8,13,11,12,11,11,11,11,10,4,3,8,10,17,15,15,16,14,10,11,15,11,11,7,0,3,5,3,5,6,8,6,5,4,4,2,1,0
2022-03-12 12:00:00,1,0,5,10,9,8,9,6,6,4,4,2,4,4,7,8,9,8,7,10,14,11,12,11,8,7,6,3,17,20,19,19,16,15,12,15,13,15,14,11,8,5,0,0,6,10,15,14,11,14,13,9,7,2,0
2022-03-12 13:00:00,1,0,4,6,4,8,5,7,4,6,11,11,9,7,9,11,14,15,16,16,7,13,12,12,13,12,9,6,7,15,17,19,18,18,13,17,13,19,16,15,11,4,8,0,0,9,7,9,9,8,0,1,1,0,0
2022-03-12 14:00:00,1,2,3,0,0,3,9,7,8,10,9,9,10,6,14,14,15,14,16,16,12,12,11,17,14,12,5,3,4,9,13,14,13,20,14,19,18,20,18,15,15,14,13,9,8,11,12,11,13,12,10,7,5,4,0
2022-03-12 15:00:00,1,4,5,7,11,5,9,11,8,10,8,9,13,12,11,14,15,17,16,17,16,15,12,14,9,8,7,5,6,14,17,15,14,18,17,17,15,13,12,17,15,15,10,13,7,15,16,13,11,15,10,9,6,3,0
2022-03-12 16:00:00,0,4,0,5,9,4,10,10,8,8,7,8,6,10,13,14,19,19,18,25,26,19,14,17,13,9,4,3,10,20,22,20,18,19,18,19,17,19,13,13,12,12,11,10,1,11,13,11,15,13,12,9,7,4,0
2022-03-12 17:00:00,3,1,8,9,11,11,11,12,10,12,9,10,12,11,16,21,20,22,23,25,27,25,16,17,15,14,10,8,7,9,11,13,12,15,0,16,15,15,15,7,8,7,7,0,7,5,5,9,6,9,6,4,4,1,0
2022-03-12 18:00:00,3,8,11,10,17,18,11,11,14,9,10,12,14,13,11,22,24,0,27,29,28,23,17,17,14,10,6,4,5,8,8,8,7,15,10,13,10,12,9,14,14,11,10,11,11,11,10,10,7,11,7,2,5,2,0
2022-03-12 19:00:00,1,1,3,2,3,5,7,10,7,10,6,7,3,6,5,8,13,21,22,20,18,14,15,18,14,4,11,8,4,6,9,11,10,10,9,8,7,6,5,5,6,5,5,4,1,7,8,1,2,6,0,7,5,3,0
2022-03-12 20:00:00,1,0,3,3,5,3,2,5,2,4,6,5,3,5,5,8,11,12,11,10,11,9,12,11,10,11,9,8,5,6,6,6,5,7,0,4,4,3,3,3,7,6,0,0,0,10,10,2,11,10,0,8,7,4,0
2022-03-12 21:00:00,0,1,1,0,6,2,5,8,5,2,5,4,3,1,4,9,12,13,0,11,12,12,11,12,11,9,6,4,2,3,4,0,3,7,6,4,7,6,3,6,6,4,3,3,2,3,3,6,9,12,9,7,5,2,0
2022-03-12 22:00:00,0,0,2,0,3,2,2,1,2,1,4,0,5,4,5,11,5,4,10,13,14,10,11,10,5,5,4,1,4,6,5,4,5,9,8,7,6,5,3,2,1,3,2,1,1,3,3,3,4,9,8,6,5,1,0
2022-03-12 23:00:00,0,0,0,0,0,0,0,2,0,0,1,1,2,3,4,5,6,4,2,6,4,3,4,6,3,3,2,0,2,4,5,4,2,3,1,2,2,1,5,4,3,2,2,3,0,6,1,0,6,10,4,1,5,0,0
2022-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 04:00:00,0,0,1,1,0,0,0,0,1,2,0,3,0,0,0,0,2,0,1,0,0,0,2,0,0,1,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 05:00:00,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,3,2,0,0,1,2,0,2,0,0,3,0,0,4,3,4,0,2,2,2,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
2022-03-13 06:00:00,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,3,0,0,4,3,1,2,0,0,0,2,0,3,4,5,3,2,2,0,0,1,1,0,0,0,0,0,0,2,0,1,2,1,0,0,0,0
2022-03-13 07:00:00,0,0,3,4,0,2,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,2,1,1,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-03-13 08:00:00,0,3,1,3,4,3,2,1,1,0,1,0,1,0,0,2,4,5,0,5,6,1,6,0,5,2,0,3,5,7,8,7,6,9,0,6,5,5,6,0,5,4,1,0,0,2,2,0,1,0,0,0,0,0,0
2022-03-13 09:00:00,1,0,4,5,6,4,3,2,1,1,1,0,0,1,3,4,3,5,4,7,5,8,6,4,5,0,0,4,4,6,0,7,8,9,7,1,7,5,4,2,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0
2022-03-13 10:00:00,2,5,7,10,14,12,9,0,5,3,1,2,3,0,3,0,4,4,3,7,5,7,6,7,6,2,1,4,2,3,7,8,7,6,5,6,5,5,6,4,3,1,1,0,0,2,3,0,4,2,0,1,0,0,0
2022-03-13 11:00:00,2,1,5,7,10,2,4,2,1,1,2,0,0,1,3,3,6,7,5,10,11,13,11,2,9,4,3,2,4,3,5,7,4,9,8,6,7,8,5,4,3,0,1,0,2,3,4,0,5,3,0,0,2,0,0
2022-03-13 12:00:00,1,3,7,8,10,8,4,3,1,2,4,1,4,6,8,11,13,0,11,11,5,11,9,8,9,8,4,1,7,9,8,6,9,8,6,6,9,7,0,4,6,5,4,0,5,4,1,6,5,9,1,0,4,1,0
2022-03-13 13:00:00,1,2,4,3,5,5,4,1,1,2,1,0,1,2,0,4,6,7,9,10,13,14,9,5,6,6,5,2,4,7,11,0,7,9,8,7,7,6,8,7,9,8,7,2,1,5,5,6,5,6,0,0,5,2,0
2022-03-13 14:00:00,0,2,3,3,5,5,5,3,3,4,4,4,4,5,11,13,15,16,14,9,11,15,10,7,7,5,2,1,5,6,10,11,12,12,11,10,8,7,7,6,3,2,6,3,0,4,3,4,1,5,0,4,2,1,0
2022-03-13 15:00:00,1,7,8,9,2,8,5,4,5,5,8,5,6,7,4,7,8,6,9,10,8,9,7,9,7,6,6,5,5,3,9,9,9,12,0,18,20,17,6,4,3,2,4,3,2,4,5,6,7,11,4,10,4,3,0
2022-03-13 16:00:00,0,3,6,8,8,5,4,6,6,3,4,4,4,0,6,9,12,13,15,7,16,18,14,15,12,11,9,5,3,0,2,4,2,7,4,0,6,7,16,15,14,10,9,8,5,6,3,8,6,9,5,5,4,2,0
2022-03-13 17:00:00,1,2,5,10,6,3,4,3,5,4,2,5,0,5,5,6,5,4,3,7,6,7,7,11,10,5,4,3,7,9,16,9,16,16,15,16,14,12,10,6,5,2,2,3,1,4,5,6,6,6,6,4,0,1,0
2022-03-13 18:00:00,0,1,0,0,0,9,7,5,3,1,1,0,2,2,8,12,15,13,14,13,7,5,6,7,4,3,2,0,6,9,13,7,8,12,11,12,11,13,10,9,9,0,6,7,0,8,6,10,8,9,7,6,2,0,0
2022-03-13 19:00:00,0,2,3,0,1,2,6,0,4,1,3,0,4,0,4,6,7,0,0,6,14,11,3,6,5,3,2,2,4,5,8,12,10,12,12,13,14,0,12,7,5,4,3,1,0,1,2,3,4,5,4,3,2,1,0
2022-03-13 20:00:00,0,0,1,1,4,0,0,4,1,3,5,0,2,5,0,5,7,3,6,11,10,9,9,10,8,7,5,3,4,4,5,3,3,8,6,5,9,5,5,4,3,1,2,0,0,2,0,1,0,2,0,1,0,0,0
2022-03-13 21:00:00,0,2,3,2,2,1,1,3,5,4,2,0,3,1,2,4,6,0,8,9,2,3,9,9,8,5,3,0,5,3,7,3,1,8,6,3,9,8,3,6,5,4,0,0,3,2,5,6,1,4,4,1,2,0,0
2022-03-13 22:00:00,1,3,1,0,0,1,0,2,0,0,2,1,0,2,3,0,2,0,1,3,2,4,5,4,4,0,2,1,10,10,14,14,13,18,0,17,14,10,9,8,7,3,0,0,0,2,3,4,3,6,4,2,0,0,0
2022-03-13 23:00:00,0,0,2,0,0,0,2,0,1,1,4,5,4,5,2,0,7,0,6,8,7,8,7,7,6,4,4,2,2,2,3,2,0,11,3,10,1,0,0,8,7,4,1,3,1,2,1,2,0,4,0,1,0,0,0
2022-03-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
