Unnamed: 0,1_중곡초등학교,2_면곡시장,3_국민은행장안동지점,4_장안동삼성쉐르빌아파트,5_현대벤처빌.현대썬앤빌,6_우리은행장안지점앞,7_장한평역,8_청년회의소앞,9_하나은행장안동지점,10_동아.위더스빌아파트,11_동답한신동아아파트,12_풍안시장.동답초교,13_동대문구.성동구선거관리위원회,14_장안동삼성쉐르빌아파트앞,15_새서울병원,16_NH농협장안평지점,17_장안동근린공원,18_장안2동주민센터,19_장안동현대아파트앞,20_휘경여중고휘경주공아파트,21_서울준법지원센터.동성빌라,22_동일스위트리버앞.휘봉고교,23_휘경2동주민센터,24_휘경미소지움아파트,25_삼육서울병원,26_회기역종점,27_삼육서울병원,28_중랑교,29_휘경2동주민센터,30_동일스위트리버아파트.휘봉고교,31_서울준법지원센터.동성빌라,32_휘경여중고휘경주공아파트앞,33_배봉산입구,34_장안2동주민센터,35_장안동근린공원,36_동대문더퍼스트데시앙아파트,37_코리아병원,38_장안동삼성쉐르빌아파트,39_현대벤처빌.현대썬앤빌,40_우리은행장안지점앞,41_장한평역,42_청년회의소앞,43_하나은행장안동지점,44_동아.위더스빌아파트,45_동답한신동아아파트,46_풍안시장.동답초교,47_동대문구.성동구선거관리위원회,48_장안동삼성쉐르빌아파트앞,49_국민은행장안동지점,50_면곡시장,51_중곡초등학교
2022-04-10 15:00:00,4,7,11,18,26,21,9,11,8,12,8,6,9,10,18,19,17,16,16,18,19,23,18,19,18,21,17,21,25,25,24,22,21,24,29,29,24,22,23,20,8,9,8,5,5,5,3,5,4,3,0
2022-04-10 16:00:00,2,8,11,14,24,18,8,9,10,9,10,9,8,10,18,17,13,19,22,25,18,23,20,18,13,22,29,30,31,30,28,25,21,25,24,21,17,20,26,20,9,9,5,8,4,3,3,3,6,5,0
2022-04-10 17:00:00,3,7,15,16,19,17,10,9,5,10,9,9,8,8,18,17,16,17,17,18,17,17,15,14,13,21,27,28,30,27,23,19,15,16,18,18,15,10,13,11,7,8,8,7,8,3,7,1,7,5,0
2022-04-10 18:00:00,2,6,9,10,16,14,15,18,16,15,11,11,10,12,23,22,21,20,20,25,21,20,14,12,8,27,28,30,31,29,28,31,25,30,27,25,24,20,20,12,10,11,10,9,6,5,5,2,6,2,0
2022-04-10 19:00:00,3,5,7,9,9,10,8,7,7,8,7,8,7,8,15,11,16,15,14,13,24,23,22,21,19,16,18,20,25,24,24,22,21,18,17,15,16,23,19,13,8,10,7,8,7,4,4,6,4,3,0
2022-04-10 20:00:00,1,3,9,8,12,14,13,12,8,8,6,4,4,5,12,14,12,14,13,14,12,12,15,14,6,18,19,18,21,19,19,16,13,13,11,13,11,10,13,11,7,6,2,4,3,1,4,3,4,1,0
2022-04-10 21:00:00,2,2,6,6,9,8,8,9,10,8,6,7,2,5,11,12,6,9,8,0,6,6,4,1,5,20,19,19,19,18,16,15,13,13,15,13,13,12,16,10,7,4,3,6,1,6,5,2,3,2,0
2022-04-10 22:00:00,1,3,3,5,6,6,7,9,10,9,8,6,9,4,19,24,16,24,22,20,7,16,11,8,9,17,18,19,18,15,14,11,8,11,10,10,9,12,14,15,6,7,6,7,1,6,5,4,5,2,0
2022-04-10 23:00:00,0,6,4,2,4,3,4,4,2,3,2,3,3,5,6,6,0,7,7,5,5,6,5,2,4,14,13,17,19,17,13,13,12,11,10,10,9,9,8,9,8,6,5,4,3,0,1,0,3,2,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,1,2,4,5,5,6,8,5,1,0,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,2,4,6,12,16,13,5,2,2,2,3,5,1,4,6,5,5,7,9,17,18,17,9,15,16,8,13,12,14,3,14,15,14,17,18,19,21,20,19,12,5,1,0,0,1,1,0,0,0,0,0
2022-04-11 06:00:00,2,5,14,19,26,23,6,6,3,4,3,5,5,5,7,9,10,10,9,19,21,23,19,21,18,10,9,8,13,15,14,10,11,14,17,21,17,22,31,29,5,3,2,2,0,3,0,2,4,1,0
2022-04-11 07:00:00,7,17,32,38,52,40,10,9,7,8,9,10,10,11,22,32,37,41,25,50,51,43,47,51,43,27,31,26,31,34,35,27,29,30,28,30,31,45,54,42,11,7,8,7,2,3,6,3,5,2,0
2022-04-11 08:00:00,13,23,35,57,63,50,15,14,15,14,12,13,10,13,23,39,40,42,49,54,54,59,54,57,49,39,39,40,45,45,44,40,39,37,39,40,45,58,60,50,17,15,12,10,9,10,7,8,8,5,0
2022-04-11 09:00:00,5,11,17,28,41,44,13,13,13,11,13,16,15,16,20,23,24,23,13,26,27,26,26,28,25,11,13,17,20,19,17,17,17,22,21,23,20,27,44,36,7,5,4,6,2,1,4,5,4,2,0
2022-04-11 10:00:00,3,7,8,11,22,21,9,6,6,9,10,12,11,10,11,12,12,12,14,18,21,22,18,18,14,11,12,12,16,18,20,19,14,22,24,23,20,21,26,22,5,2,1,2,3,1,4,1,3,2,0
2022-04-11 11:00:00,3,6,6,11,14,15,7,9,8,7,6,6,4,5,13,12,14,12,14,20,20,19,16,19,16,17,19,20,20,18,17,15,14,16,16,20,18,19,21,17,11,9,7,3,2,1,3,2,4,2,0
2022-04-11 12:00:00,3,5,8,10,14,13,8,8,8,7,4,7,6,7,8,10,8,10,10,13,17,16,17,15,13,12,12,15,16,14,13,11,10,11,14,14,13,16,21,18,5,5,4,3,3,6,5,3,6,1,0
2022-04-11 13:00:00,3,5,5,8,10,12,7,9,8,5,7,7,6,7,11,10,8,10,9,14,12,11,10,9,12,13,16,18,21,19,16,11,11,17,17,16,16,14,18,15,10,8,6,6,6,5,4,4,3,2,0
2022-04-11 14:00:00,2,7,6,11,12,11,8,8,6,7,10,11,10,11,12,12,13,15,16,18,17,18,16,16,16,15,16,14,14,12,13,19,6,21,20,17,13,14,15,13,7,6,5,4,5,3,2,2,4,2,0
2022-04-11 15:00:00,2,6,7,11,15,16,8,12,12,12,13,12,11,10,12,15,13,11,11,13,15,16,11,15,10,18,16,17,21,20,18,22,23,25,25,20,16,14,14,14,7,5,6,5,3,4,3,8,9,2,0
2022-04-11 16:00:00,3,5,10,13,26,21,14,13,12,11,8,11,10,12,15,18,21,21,23,27,29,30,27,24,21,25,25,25,30,34,38,44,45,46,41,34,25,26,27,23,11,9,8,9,8,8,6,5,5,2,0
2022-04-11 17:00:00,3,8,10,16,19,20,12,14,14,12,16,14,15,14,20,20,22,23,25,33,38,36,35,31,22,38,43,39,40,38,33,31,32,33,32,29,23,19,24,18,11,13,12,11,10,9,9,6,8,5,0
2022-04-11 18:00:00,4,9,17,31,33,29,33,36,32,27,26,19,25,21,23,33,33,36,49,51,55,30,42,39,31,51,49,47,44,42,39,27,25,23,23,21,23,24,29,20,18,18,18,18,10,19,20,11,13,5,0
2022-04-11 19:00:00,5,8,13,16,14,14,15,19,17,24,20,19,18,18,26,26,26,29,30,34,32,27,18,12,18,35,35,38,37,34,30,25,16,18,21,17,16,18,30,28,19,24,23,20,16,15,12,17,19,5,0
2022-04-11 20:00:00,2,6,7,16,17,20,15,13,12,11,9,8,9,11,17,19,20,23,21,20,21,21,14,12,9,29,30,27,30,27,23,19,17,17,20,10,15,10,12,10,10,10,11,10,7,6,6,6,8,4,0
2022-04-11 21:00:00,2,3,4,5,7,5,11,12,12,8,7,9,10,9,12,13,13,10,10,12,8,11,8,5,9,20,22,23,25,21,15,12,10,10,8,10,12,14,15,12,9,8,7,6,7,7,6,5,4,1,0
2022-04-11 22:00:00,3,3,6,8,9,10,6,9,8,7,4,7,6,6,10,12,13,14,14,24,20,21,16,14,11,27,25,26,23,23,21,15,9,17,11,11,10,11,11,10,12,11,10,9,8,7,6,7,6,2,0
2022-04-11 23:00:00,1,3,4,3,3,3,4,4,3,3,2,1,0,1,7,9,8,9,8,7,5,6,3,2,3,15,15,11,16,16,16,12,11,10,11,9,8,8,8,8,9,8,5,3,5,3,3,3,3,1,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,1,4,4,5,8,9,8,5,4,0,4,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,2,4,6,7,11,9,5,4,2,3,4,5,0,7,5,7,8,6,7,11,13,14,10,11,9,6,8,7,8,5,7,7,6,9,14,15,16,6,16,14,3,2,1,0,3,1,2,2,3,2,0
2022-04-12 06:00:00,2,7,14,18,22,18,7,6,6,5,6,4,6,6,9,10,11,13,15,23,24,31,34,34,14,7,7,9,9,8,8,11,10,14,14,18,17,16,21,18,10,5,4,2,2,3,1,2,4,1,0
2022-04-12 07:00:00,6,16,31,45,58,45,11,10,8,9,9,9,10,9,18,23,24,29,30,42,40,42,40,45,42,36,35,22,39,31,26,24,24,28,31,43,46,52,58,41,26,7,6,6,5,5,6,7,9,4,0
2022-04-12 08:00:00,14,29,42,50,57,46,27,25,18,13,14,13,10,9,16,30,32,34,34,47,50,56,53,55,45,31,34,38,43,41,38,40,41,46,44,43,47,51,56,44,16,18,17,11,10,12,10,8,8,5,0
2022-04-12 09:00:00,4,10,18,31,43,43,14,12,9,7,8,8,7,9,13,16,16,18,20,25,32,35,33,33,24,15,19,22,27,22,26,26,27,31,38,39,38,45,49,41,15,9,6,4,4,3,2,3,6,2,0
2022-04-12 10:00:00,4,7,10,14,24,17,6,5,6,7,7,10,10,13,15,20,12,19,16,21,23,20,27,22,18,13,11,12,17,15,16,18,20,20,19,18,19,20,26,25,8,6,4,4,2,3,4,3,1,1,0
2022-04-12 11:00:00,2,5,5,11,15,16,4,3,3,4,5,3,4,6,7,9,10,9,10,17,20,22,19,21,13,12,16,16,19,18,19,17,14,14,16,15,17,19,17,14,8,7,4,5,4,2,7,6,9,4,0
2022-04-12 12:00:00,2,4,11,15,17,14,7,7,7,7,5,6,6,8,9,11,10,8,11,13,14,14,13,14,13,17,14,20,23,20,19,21,21,23,23,22,17,18,20,16,5,5,4,5,4,4,5,4,3,1,0
2022-04-12 13:00:00,3,5,9,8,12,9,7,8,7,9,9,11,9,7,9,12,7,13,12,13,13,12,12,14,12,13,18,23,25,16,21,17,16,23,21,17,15,15,15,13,7,5,4,3,2,4,2,2,4,1,0
2022-04-12 14:00:00,2,5,10,8,13,12,7,6,4,4,7,7,6,6,9,12,10,15,16,21,23,24,20,17,12,16,18,20,21,19,14,13,15,18,15,16,13,16,14,11,4,4,5,4,5,0,4,3,3,2,0
2022-04-12 15:00:00,5,7,8,8,11,12,9,9,5,5,5,5,6,6,10,11,10,12,11,13,17,15,12,10,9,22,22,23,25,26,28,24,20,20,19,18,14,13,13,11,6,5,4,5,5,3,4,2,5,2,0
2022-04-12 16:00:00,3,6,10,17,21,16,12,13,9,9,7,8,7,10,11,12,18,18,20,25,25,28,19,19,17,28,27,29,32,35,41,46,44,43,45,28,23,24,26,20,10,8,8,8,7,8,6,4,6,2,0
2022-04-12 17:00:00,5,9,11,16,20,20,13,16,16,17,16,17,17,17,18,17,21,25,26,26,28,27,21,20,19,30,33,32,32,33,35,36,36,33,35,28,22,20,18,16,8,13,11,10,12,13,10,9,11,5,0
2022-04-12 18:00:00,4,12,15,29,40,43,39,45,40,37,39,38,36,35,41,45,43,40,52,55,63,59,41,24,32,52,52,48,51,44,42,28,25,42,44,42,43,45,46,38,30,33,31,30,28,17,16,16,19,5,0
2022-04-12 19:00:00,3,5,8,16,19,22,20,21,24,25,24,25,25,28,28,29,29,30,30,30,26,25,20,19,19,34,31,42,41,33,31,21,18,20,20,20,17,19,19,18,11,11,10,12,12,26,22,9,20,5,0
2022-04-12 20:00:00,4,5,8,12,14,14,14,13,10,10,11,10,9,11,13,15,15,16,15,15,14,17,13,12,10,25,26,22,21,20,18,14,12,15,12,16,11,10,10,9,7,7,7,5,4,5,4,3,6,3,0
2022-04-12 21:00:00,1,4,6,9,11,7,13,13,12,8,6,6,9,11,15,19,18,17,16,18,17,16,13,10,11,21,20,21,21,19,17,11,10,11,9,12,12,10,11,10,10,9,7,6,5,6,3,6,6,2,0
2022-04-12 22:00:00,1,3,8,10,12,13,11,11,12,11,8,6,6,8,14,20,19,17,18,16,16,14,15,10,14,27,28,29,26,23,20,17,14,18,14,17,12,10,11,9,12,12,9,8,8,0,7,6,6,3,0
2022-04-12 23:00:00,1,2,3,4,3,4,7,9,8,7,7,6,1,1,7,8,6,8,9,9,5,3,6,2,1,15,11,16,15,13,11,10,7,11,11,13,11,13,16,13,13,12,4,9,5,3,4,1,3,1,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 04:00:00,1,6,7,7,8,9,1,4,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 05:00:00,2,3,4,6,8,9,4,3,2,2,5,6,5,5,6,7,6,8,9,13,11,14,10,10,12,8,10,9,12,13,7,15,14,16,17,18,18,20,21,15,5,5,2,1,1,2,3,2,1,0,0
2022-04-13 06:00:00,3,9,12,16,18,18,5,5,5,5,7,4,8,7,8,9,10,12,12,19,21,23,24,26,19,10,12,14,17,8,9,9,9,13,14,17,20,23,26,29,6,6,5,5,3,2,4,2,4,3,0
2022-04-13 07:00:00,8,22,28,47,60,45,44,8,8,9,11,12,11,13,25,36,39,38,37,41,41,39,39,41,32,21,24,30,35,31,30,26,29,32,31,37,47,53,62,55,11,6,4,5,3,6,6,5,7,5,0
2022-04-13 08:00:00,12,23,42,56,60,52,22,14,14,13,14,11,10,10,20,28,28,30,31,38,39,46,46,48,43,35,36,44,48,47,46,44,46,44,45,54,58,57,60,48,32,17,17,10,10,11,7,5,7,5,0
2022-04-13 09:00:00,3,12,19,36,53,45,14,14,12,11,10,7,6,11,12,17,16,18,20,30,33,37,34,33,24,14,10,13,22,23,20,24,23,32,34,40,41,37,42,37,10,10,7,5,6,3,5,2,5,2,0
2022-04-13 10:00:00,5,7,9,13,19,17,9,8,6,6,7,4,9,9,11,12,13,14,13,19,22,20,19,16,14,12,13,15,17,18,18,19,11,19,18,15,17,23,24,20,9,6,6,5,1,3,4,1,2,1,0
2022-04-13 11:00:00,2,4,5,10,16,16,5,5,3,4,6,7,4,6,9,8,8,9,10,15,16,16,14,13,11,12,13,14,16,17,14,16,15,18,19,23,21,23,22,18,6,6,2,3,2,1,1,3,4,3,0
2022-04-13 12:00:00,2,6,10,15,18,17,8,7,6,5,8,7,5,9,10,12,13,16,15,19,20,21,20,16,12,16,18,20,20,21,19,16,14,20,21,22,20,19,18,17,7,8,2,5,4,2,3,2,2,3,0
2022-04-13 13:00:00,5,7,6,13,14,13,8,8,7,10,5,9,8,9,7,10,12,13,12,14,16,18,17,17,15,15,16,17,19,16,17,16,14,17,16,17,15,17,16,14,8,7,12,11,4,10,9,6,3,1,0
2022-04-13 14:00:00,2,4,8,12,14,12,8,5,7,9,10,11,9,9,13,20,21,22,21,23,22,22,17,13,13,18,17,19,20,19,19,13,13,17,21,24,20,20,21,19,7,5,5,3,3,2,3,4,4,2,0
2022-04-13 15:00:00,4,6,7,10,13,16,12,13,10,9,8,9,7,13,13,12,12,9,9,13,16,19,17,13,12,22,24,23,26,34,36,33,26,32,33,26,17,14,15,11,6,7,9,10,5,6,3,4,6,3,0
2022-04-13 16:00:00,4,5,11,16,20,17,9,9,8,9,8,9,8,9,15,14,18,18,18,22,25,26,27,25,21,28,31,33,39,43,42,48,49,49,45,40,26,21,28,21,8,6,6,5,6,7,4,6,6,2,0
2022-04-13 17:00:00,5,8,10,18,27,25,18,21,21,18,15,15,14,17,21,24,23,24,26,28,29,24,23,22,22,34,40,41,44,43,39,31,29,34,31,24,23,27,24,22,13,19,19,17,16,15,7,6,13,6,0
2022-04-13 18:00:00,7,13,17,24,27,29,32,33,33,30,28,27,28,33,37,41,44,41,41,41,44,43,35,32,27,43,41,42,41,37,32,23,32,36,36,35,32,30,30,24,18,20,21,17,15,12,13,12,13,7,0
2022-04-13 19:00:00,4,10,8,13,15,13,31,31,32,30,25,25,26,28,33,31,30,27,24,24,22,23,19,17,17,34,36,35,37,37,32,23,20,33,32,30,28,18,18,27,21,18,20,17,15,12,11,10,11,4,0
2022-04-13 20:00:00,4,6,6,8,7,8,9,10,8,6,6,7,8,7,13,12,12,13,12,11,11,12,11,5,10,17,19,17,21,19,17,11,9,10,11,11,10,12,14,13,13,13,11,8,8,7,8,6,6,2,0
2022-04-13 21:00:00,3,5,7,11,13,13,12,12,12,10,10,8,9,11,13,14,13,15,15,13,11,12,10,9,8,27,25,24,25,23,21,15,14,16,14,13,12,11,10,12,12,8,10,7,6,8,7,5,9,3,0
2022-04-13 22:00:00,3,5,8,19,26,24,10,15,14,15,15,12,10,10,18,21,22,21,21,21,20,10,15,13,11,23,22,22,27,25,21,14,11,12,11,13,11,12,13,10,11,12,7,8,7,7,8,4,6,2,0
2022-04-13 23:00:00,0,3,1,4,5,6,7,10,5,8,6,3,3,2,5,5,5,5,5,7,7,3,5,2,6,19,14,19,21,15,20,18,16,12,10,9,10,7,7,7,6,6,5,3,3,4,1,3,6,1,0
2022-04-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 04:00:00,2,3,5,6,7,9,11,8,6,0,8,7,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 05:00:00,1,4,5,8,15,13,6,2,3,3,3,4,0,3,5,9,9,8,9,17,10,17,17,10,14,7,7,6,11,12,11,11,10,14,16,17,17,7,15,13,4,2,1,0,4,2,3,3,3,1,0
2022-04-14 06:00:00,2,5,14,17,28,27,9,13,10,7,5,4,2,4,5,7,8,9,9,13,18,20,17,18,16,17,9,10,11,12,11,9,9,12,12,14,15,18,28,26,5,4,1,2,2,1,1,3,2,1,0
2022-04-14 07:00:00,7,23,40,45,53,47,13,13,8,10,9,8,9,9,25,29,32,38,37,37,41,41,45,57,44,28,32,34,38,34,32,28,27,29,30,29,36,45,52,44,11,5,7,7,5,4,4,3,2,2,0
2022-04-14 08:00:00,13,27,40,46,55,49,26,30,26,20,18,20,18,21,21,26,24,29,38,48,52,54,52,54,49,35,38,50,56,56,49,45,44,45,42,40,40,42,55,40,16,14,12,7,5,7,7,8,9,3,0
2022-04-14 09:00:00,7,14,20,25,42,38,9,9,10,9,9,8,5,10,12,15,15,17,18,26,30,32,28,27,26,17,19,20,24,24,21,20,18,20,25,31,31,30,42,36,13,10,11,8,6,5,5,6,9,3,0
2022-04-14 10:00:00,1,7,9,13,21,16,12,5,5,5,5,8,8,9,10,11,10,9,10,14,16,15,14,17,15,8,11,11,13,13,12,14,13,15,17,16,17,22,26,24,8,6,5,2,0,3,2,0,3,0,0
2022-04-14 11:00:00,1,5,6,9,15,13,10,9,9,6,7,6,5,8,8,10,10,11,13,14,14,16,16,15,11,11,13,14,16,17,17,13,10,13,13,14,13,19,22,19,6,5,4,3,2,4,3,3,5,3,0
2022-04-14 12:00:00,2,5,7,8,11,10,6,7,3,9,10,11,4,7,10,9,10,10,9,15,17,18,15,14,14,12,13,13,15,17,19,16,15,15,19,16,14,16,22,16,8,8,7,3,5,4,0,3,4,3,0
2022-04-14 13:00:00,3,8,8,11,14,11,6,7,6,8,8,9,8,8,9,10,11,12,13,18,14,22,19,13,15,17,17,16,17,15,14,15,11,18,19,18,17,18,19,16,9,6,5,4,5,4,3,2,2,1,0
2022-04-14 14:00:00,3,4,6,10,15,14,9,10,12,10,11,8,5,8,14,16,15,14,14,13,16,16,12,14,12,13,15,13,14,16,14,15,12,15,17,14,12,15,17,17,6,4,4,4,2,4,3,5,6,4,0
2022-04-14 15:00:00,3,6,12,9,13,13,10,15,14,10,7,8,6,9,10,12,18,23,22,25,27,19,24,22,18,25,29,29,30,25,24,24,17,25,23,19,20,18,20,12,8,7,4,4,5,6,5,4,6,3,0
2022-04-14 16:00:00,5,7,9,17,21,18,11,17,16,15,14,13,12,9,15,17,16,16,19,26,27,33,21,19,18,26,28,30,34,32,33,44,43,46,45,45,37,29,36,28,8,10,8,10,7,11,9,7,6,4,0
2022-04-14 17:00:00,3,8,9,14,22,21,16,20,19,19,21,20,19,19,25,28,28,26,23,29,35,32,27,28,20,37,35,37,41,41,37,30,29,29,31,25,25,22,22,18,8,9,11,13,10,8,10,9,6,4,0
2022-04-14 18:00:00,3,8,11,16,22,27,33,35,34,31,31,28,33,34,39,39,40,42,54,36,55,51,42,40,37,48,49,34,38,34,34,33,31,27,29,33,27,36,43,41,24,27,27,21,18,17,15,13,15,8,0
2022-04-14 19:00:00,4,6,8,12,19,19,21,26,23,21,19,19,19,21,24,29,28,28,28,29,27,24,20,16,17,38,39,48,47,44,42,30,29,27,27,25,25,23,21,20,14,15,17,16,12,14,13,12,14,3,0
2022-04-14 20:00:00,2,6,7,9,12,11,11,11,9,9,8,8,8,10,12,18,16,17,18,19,13,12,13,12,6,16,16,17,20,19,19,19,18,17,19,21,16,14,13,12,13,14,10,7,8,7,11,10,8,2,0
2022-04-14 21:00:00,2,3,4,9,9,9,8,9,11,11,9,6,10,12,15,14,9,12,12,20,13,11,14,8,10,34,35,33,34,28,23,20,16,14,14,19,14,14,16,8,7,10,5,7,5,5,3,4,6,2,0
2022-04-14 22:00:00,2,6,8,7,7,6,10,10,10,9,7,6,6,7,20,33,32,34,26,30,11,28,22,21,14,33,35,34,33,28,23,18,13,13,12,13,12,15,13,13,12,11,10,7,6,5,5,5,6,2,0
2022-04-14 23:00:00,0,1,2,3,8,5,7,6,4,7,3,3,4,6,9,11,12,13,12,11,10,10,6,5,4,23,13,19,19,16,14,10,7,7,6,6,5,7,10,7,11,10,12,11,2,2,3,4,2,1,0
2022-04-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 04:00:00,2,3,6,0,7,9,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 05:00:00,3,5,7,10,16,13,7,3,3,3,2,5,4,3,3,4,6,7,8,15,15,15,14,14,12,8,8,4,9,9,9,9,10,11,11,12,12,14,17,14,4,4,1,0,1,2,0,1,1,0,0
2022-04-15 06:00:00,2,9,13,19,33,27,6,6,8,8,4,6,4,5,7,9,10,12,14,19,22,23,22,20,16,9,8,9,12,7,11,11,13,15,21,24,28,33,33,24,5,3,1,1,2,1,2,3,5,2,0
2022-04-15 07:00:00,9,16,30,49,57,46,21,11,14,16,17,16,16,18,20,23,26,29,27,44,46,40,36,46,41,33,32,37,38,34,30,28,29,34,33,38,43,38,46,42,11,8,7,7,4,5,5,4,6,2,0
2022-04-15 08:00:00,15,24,35,45,60,46,14,10,9,9,10,11,12,14,20,31,31,31,32,41,40,42,38,44,39,33,31,33,40,37,32,30,28,31,33,42,51,54,58,48,17,20,20,19,18,18,14,11,9,5,0
2022-04-15 09:00:00,7,12,24,25,51,44,11,12,8,8,7,8,9,8,12,15,18,21,21,25,28,29,25,25,21,16,16,18,25,27,20,30,29,28,30,28,23,28,36,41,9,6,4,5,5,6,4,5,7,2,0
