Unnamed: 0,1_양천공영차고지,2_신정현대아파트,3_양천고등학교,4_정랑고개.양천벤처타운,5_신트리아파트,6_신트리사거리,7_계남초등학교,8_봉영여중.목동고,9_목동우성아파트입구,10_은정초등학교,11_갈산초등학교후문,12_기업은행구로중앙지점,13_신도림동.구로역,14_신도림역,15_문래동남성아파트,16_문래우체국.문래예술공단,17_문래자이아파트,18_벽산메가트리움APT,19_영일시장.록스,20_남부지방법원등기국.구로세무서(에이스하이테크시티),21_도림마을금고,22_성락교회,23_신길5동주민센터,24_신풍역,25_래미안에스티움,26_영진시장,27_보라매역,28_서울공업고등학교,29_대림초등학교,30_신대방삼거리,31_보라매병원입구,32_당곡사거리.롯데백화점관악점,33_당곡중학교,34_은천교,35_봉일시장,36_은천초등학교,37_두산.벽산아파트.서울관광고등학교,38_은천동두산아파트3단지,39_봉천역,40_봉일시장,41_당곡중학교,42_롯데관악점.건강보험관악지사,43_보라매공원입구,44_신대방역,45_조원동주민센터,46_골목시장앞,47_모두의학교.금천문화예술정보학교,48_독산3동주민센터,49_독산동남문시장,50_독산동쌈지공원,51_독산동성당앞,52_독산동정훈단지,53_남부여성발전센터,54_현대시장.시흥4동주민센터,55_동산교회앞,56_시흥초등학교.금천구보훈회관,57_은행나무입구사거리,58_경동택배,59_백산초등학교,60_은행나무입구사거리,61_경남아파트,62_시흥초등학교.금천구보훈회관,63_동산교회앞,64_현대시장.시흥4동주민센터,65_남부여성발전센터,66_독산동정훈단지,67_독산4동주민센터,68_독산동성당앞,69_독산동쌈지공원,70_독산동남문시장,71_독산3동주민센터,72_모두의학교.금천문화예술정보학교,73_KT구로지사,74_조원동주민센터,75_신대방역,76_신사동진양빌딩앞,77_보라매공원입구,78_보라매갑을아파트,79_롯데관악점.건강보험관악지사,80_봉천교,81_당곡중학교,82_봉일시장,83_봉천역,84_신봉초등학교입구,85_벽산.두산아파트.서울관광고등학교,86_은천초등학교,87_봉일시장,88_은천교,89_당곡중학교,90_보라매공원.보라매병원,91_보라매삼성아파트.모자원고개,92_신대방삼거리,93_대림초등학교,94_서울공업고등학교,95_보라매역.5번출구,96_영진시장,97_래미안에스티움,98_신풍역,99_신길5동주민센터,100_성락교회,101_도림마을금고,102_남부지방법원등기국.구로세무서(에이스하이테크시티),103_금호아파트,104_문래역,105_문래우체국.문래예술공단,106_문래동남성아파트,107_신도림역,108_신도림동.구로역,109_구로역.구로기계공구상가,110_기업은행구로중앙지점,111_갈산초등학교후문,112_은정초등학교,113_양천아파트,114_봉영여중.목동고,115_목동아파트11단지(1117동),116_계남초등학교,117_신트리아파트,118_정랑고개.양천벤처타운,119_금옥중.금옥여고.백암고등학교,120_신정현대아파트.서부트럭터미널,121_양천공영차고지
2022-03-07 05:00:00,0,0,1,0,2,3,0,4,12,14,5,8,7,1,0,0,0,0,0,0,2,4,3,1,0,2,3,2,2,2,2,1,1,1,2,3,5,6,5,2,4,5,10,11,9,6,7,8,0,10,9,6,4,6,5,0,2,0,0,2,2,0,0,0,4,5,8,0,7,8,6,3,0,5,4,0,1,0,0,0,0,2,0,2,5,2,2,3,3,6,5,4,2,3,3,2,9,0,10,15,15,5,6,5,4,3,5,2,3,0,4,0,5,4,5,0,4,3,0,2,0
2022-03-07 06:00:00,0,2,7,3,8,7,4,14,24,18,20,21,15,3,3,1,0,0,1,1,4,3,2,3,0,3,2,0,5,6,5,2,0,0,0,0,1,0,0,1,2,2,0,1,0,1,0,2,0,1,0,2,1,1,1,0,0,0,1,2,3,5,8,9,10,12,12,13,0,14,17,17,4,14,3,4,2,2,3,4,0,1,3,2,4,5,6,4,5,7,8,6,5,2,6,2,6,5,1,4,3,1,0,2,0,3,1,1,2,0,1,0,4,1,0,0,3,3,2,0,0
2022-03-07 07:00:00,1,4,6,11,11,13,15,25,40,50,48,33,34,10,6,4,5,3,4,5,9,12,14,14,15,17,17,14,20,5,4,2,1,0,3,0,3,2,0,0,5,8,11,9,8,3,7,2,3,5,6,8,8,11,11,11,9,0,2,3,7,9,13,20,14,23,28,36,37,40,47,33,33,37,10,14,12,9,5,4,2,2,2,4,9,11,17,31,32,34,26,20,22,15,18,18,19,19,17,15,16,6,6,0,0,5,2,3,6,5,4,8,28,32,34,0,33,30,4,3,0
2022-03-07 08:00:00,1,3,3,5,8,7,9,17,26,29,31,21,19,7,8,6,6,5,4,6,12,13,16,17,16,16,9,16,34,35,29,9,5,8,8,6,3,6,4,2,5,13,14,11,12,10,12,10,9,7,6,9,8,3,7,5,2,0,7,3,13,7,13,16,21,25,28,31,33,33,37,47,49,46,24,33,31,18,14,6,13,12,7,6,10,15,23,30,31,34,35,28,31,21,22,22,23,17,28,32,33,9,5,4,0,1,11,7,9,8,7,9,10,8,9,9,7,3,2,1,0
2022-03-07 09:00:00,2,1,4,4,5,0,6,7,15,17,20,15,13,5,6,3,1,0,1,2,5,6,5,5,5,4,4,7,10,11,10,6,5,3,2,3,2,2,2,0,3,7,8,5,5,4,4,3,3,3,2,0,1,1,0,1,2,0,2,2,4,5,6,8,9,10,14,8,14,17,16,19,28,28,11,13,12,7,5,5,6,4,3,1,4,6,9,11,11,16,14,7,7,5,6,7,8,7,8,10,12,4,2,5,2,3,4,3,5,0,4,4,3,0,4,0,3,3,0,0,0
2022-03-07 10:00:00,1,1,1,2,0,5,5,7,12,12,0,12,13,5,3,4,3,1,4,0,3,4,2,2,5,3,1,0,2,4,4,5,0,4,3,2,2,1,3,0,1,3,4,4,5,5,4,0,4,2,2,1,1,0,0,0,0,1,2,3,5,2,6,9,7,6,9,10,3,9,10,8,9,8,6,5,4,2,4,3,3,4,3,3,4,3,7,9,10,13,12,9,5,2,3,4,0,3,6,2,7,2,1,0,0,1,1,0,2,3,0,1,0,0,2,0,2,0,1,0,0
2022-03-07 11:00:00,0,1,2,0,3,2,3,3,9,10,7,10,11,3,3,2,4,0,3,5,2,5,4,3,3,2,2,5,5,10,8,12,11,10,8,1,5,3,3,0,0,4,4,4,3,3,3,3,3,1,1,2,1,0,0,0,0,0,2,0,4,1,8,9,9,8,6,7,9,10,10,7,5,12,5,5,6,4,6,2,3,5,3,4,3,1,3,4,0,7,5,4,3,5,5,5,4,5,5,5,5,2,4,3,3,2,5,5,6,5,6,4,4,3,2,2,3,0,1,0,0
2022-03-07 12:00:00,1,2,3,4,3,3,4,5,7,7,7,9,9,7,4,3,5,7,3,8,9,10,9,6,6,1,5,6,6,6,4,5,3,6,4,3,2,0,1,0,1,5,3,8,9,8,7,1,6,5,3,3,3,2,3,1,0,0,1,3,1,0,4,5,5,4,6,6,5,0,6,7,7,8,3,3,6,5,7,1,3,5,3,2,2,4,8,11,9,10,10,7,5,3,6,8,7,6,5,9,4,2,0,3,0,0,5,4,4,5,2,2,3,3,4,0,2,0,0,0,0
2022-03-07 13:00:00,0,4,5,4,6,7,7,6,8,6,9,8,6,5,4,6,5,4,1,4,5,7,6,6,7,7,6,5,6,6,5,4,4,5,4,3,3,3,1,0,3,7,0,8,6,7,10,10,9,9,8,9,6,8,7,5,1,0,2,1,2,3,2,5,6,0,5,2,4,4,6,7,9,7,5,6,4,4,4,5,4,2,5,3,4,8,9,13,14,12,9,7,6,7,6,5,8,7,5,9,7,5,3,3,0,1,10,8,8,7,6,5,4,5,4,3,2,0,0,0,0
2022-03-07 14:00:00,1,0,2,3,5,3,0,6,8,9,9,11,8,4,2,0,3,3,4,11,6,7,8,9,6,5,3,6,8,9,6,5,2,2,3,2,3,1,1,0,3,9,10,12,11,6,8,5,3,3,2,3,3,4,3,2,0,0,1,1,2,0,2,3,1,3,3,0,4,5,5,5,6,9,8,8,6,4,5,4,3,2,1,2,4,5,6,4,5,7,6,4,3,4,3,5,5,3,3,2,3,3,4,4,0,2,6,3,7,8,5,8,8,2,7,8,5,4,2,0,0
2022-03-07 15:00:00,1,2,3,4,5,2,2,3,5,2,7,6,5,3,2,0,3,6,3,8,7,8,7,5,6,4,5,8,9,14,13,16,13,14,12,9,1,2,1,2,2,6,6,12,7,6,9,7,7,6,5,4,1,2,1,1,0,0,3,5,4,4,3,6,4,4,5,7,8,0,6,7,7,9,3,4,7,8,5,6,5,5,5,4,2,3,6,7,5,9,5,7,6,6,6,8,5,9,7,8,6,3,3,5,4,7,7,7,8,7,7,6,4,5,3,4,3,2,1,0,0
2022-03-07 16:00:00,1,11,33,33,33,33,32,25,8,7,9,7,6,5,0,3,4,6,7,6,5,7,6,8,9,7,6,7,9,7,8,8,5,7,6,5,3,4,3,0,4,11,9,18,12,11,18,17,10,6,5,6,6,5,3,2,1,0,3,0,4,6,5,7,8,11,10,12,11,12,10,8,6,6,4,0,3,2,5,0,2,2,3,1,2,4,5,6,0,7,9,5,6,6,5,9,6,4,7,7,6,5,2,4,6,7,15,12,17,16,16,13,8,7,6,4,4,3,2,0,0
2022-03-07 17:00:00,1,4,3,7,8,5,5,6,7,6,9,8,6,3,0,4,3,5,7,13,15,15,13,13,15,9,17,16,21,19,15,13,11,9,9,7,5,4,6,4,3,16,13,13,12,12,14,15,14,13,11,9,5,5,4,2,0,0,8,6,3,4,4,6,5,4,7,8,7,8,7,6,7,7,5,11,3,7,7,3,2,3,3,3,3,2,3,5,0,7,3,6,7,6,5,7,5,7,2,9,9,7,6,8,3,9,15,15,7,15,12,9,7,7,5,6,4,3,2,1,0
2022-03-07 18:00:00,2,4,0,7,5,9,6,8,7,11,14,18,16,6,3,5,8,10,14,27,26,24,22,17,16,16,15,17,20,24,21,15,13,10,8,6,4,8,8,8,7,23,23,42,40,37,32,30,28,25,23,20,12,8,5,4,2,2,6,7,8,7,5,7,6,4,6,6,6,7,8,9,13,14,12,13,13,11,9,8,3,4,7,6,5,7,9,10,12,20,19,11,11,9,9,7,7,9,7,5,6,8,5,5,6,7,15,15,22,22,20,15,15,14,11,12,9,8,4,1,0
2022-03-07 19:00:00,0,1,1,2,2,1,0,2,2,1,0,4,3,5,4,3,4,8,11,19,18,17,16,15,13,13,14,18,18,23,21,18,15,9,12,8,6,6,7,0,6,10,7,26,26,25,22,21,22,21,14,17,9,7,6,3,2,2,10,11,11,9,9,10,9,10,11,8,6,7,7,6,7,7,5,6,6,4,6,2,5,3,13,12,8,9,11,13,3,14,14,11,9,7,9,10,11,9,6,6,6,4,6,6,8,8,24,20,28,26,17,21,15,10,8,7,6,5,2,0,0
2022-03-07 20:00:00,1,2,1,1,1,2,0,5,8,3,8,6,4,5,0,7,7,9,12,15,15,12,11,10,9,9,7,3,9,10,8,6,7,5,6,0,3,4,2,0,1,12,11,17,0,16,20,19,16,15,16,10,8,5,3,2,0,0,2,2,2,1,2,0,3,5,2,6,7,3,3,0,6,6,4,2,3,2,2,4,3,4,9,6,2,4,6,8,2,10,10,5,8,7,8,9,5,8,10,9,9,6,2,4,2,3,18,17,8,9,11,21,9,7,6,5,4,4,2,1,0
2022-03-07 21:00:00,1,1,0,0,0,0,2,2,3,2,3,4,3,3,0,2,3,0,4,5,5,2,6,0,5,6,8,9,11,11,10,8,8,5,4,3,3,2,2,2,1,3,9,12,7,5,11,9,7,8,6,6,4,3,2,0,0,0,2,4,0,3,1,1,1,2,0,3,2,4,4,0,5,6,5,3,0,2,1,0,0,0,3,3,2,1,3,4,4,5,6,5,8,9,6,8,7,4,4,3,2,2,2,3,4,10,16,13,20,19,17,14,7,5,4,4,5,0,2,0,0
2022-03-07 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4,0,0,3,3,4,3,0,2,2,0,3,10,11,9,8,5,4,2,0,2,3,4,0,3,7,0,10,5,9,9,4,2,5,5,3,2,1,0,0,0,0,4,4,3,1,3,0,2,0,0,0,0,2,1,0,0,2,2,4,5,4,2,0,0,0,2,2,4,5,0,6,7,6,0,6,6,4,4,2,5,4,4,3,2,0,0,4,3,5,15,15,13,13,8,12,8,7,8,3,7,4,0,0,0
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,4,5,0,4,0,3,0,2,0,0,0,3,0,4,3,0,0,0,4,0,3,0,2,0,0,0,2,0,1,0,0,0,0,2,3,2,0,2,0,1,2,2,3,1,3,3,4,0,0,3,0,2,0,3,2,0,3,7,6,7,0,6,4,3,0,2,0,1,0,0,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,1,2,0,0,3,6,1,2,11,0,10,12,8,2,0,0,0,0,1,0,1,0,0,2,0,0,2,4,3,4,0,0,0,0,3,4,10,11,14,9,12,14,14,12,11,9,10,11,11,11,10,12,11,11,10,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,5,6,7,5,11,13,9,9,11,0,12,13,15,18,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,0,0,0,3,0,0,1,9,12,4,7,7,4,1,2,1,0,0,1,2,5,5,3,0,2,4,2,0,6,5,4,0,2,1,0,4,4,1,5,2,4,11,11,11,9,9,0,0,10,7,7,7,6,3,4,1,0,0,2,3,0,0,4,4,5,6,0,0,6,6,7,5,0,2,0,0,1,2,0,1,0,0,0,2,3,0,4,6,9,8,7,6,4,4,3,9,0,10,14,14,5,6,5,0,4,4,2,2,3,0,0,2,0,2,0,2,2,1,2,0
2022-03-08 06:00:00,1,1,3,4,5,2,0,8,28,32,21,24,16,3,4,2,0,0,0,0,2,4,3,4,0,0,0,0,5,4,6,4,0,2,1,0,2,3,1,0,1,2,4,2,3,0,2,0,0,0,0,0,1,0,1,1,0,0,2,3,4,0,5,7,7,9,10,9,11,11,12,14,13,13,3,2,4,2,2,0,1,0,0,3,4,5,5,7,6,7,5,7,6,4,0,3,0,0,3,4,5,3,0,0,1,2,8,7,0,2,0,1,4,1,3,3,4,3,1,2,0
2022-03-08 07:00:00,1,5,12,11,15,16,18,26,38,37,36,38,32,9,10,5,2,3,4,1,6,12,14,12,13,14,13,9,12,11,9,3,0,2,2,1,2,4,4,0,2,5,7,5,0,5,9,9,8,9,11,15,18,17,18,19,16,0,6,7,9,9,14,21,20,26,31,35,38,39,43,44,37,33,14,18,17,12,11,9,7,6,4,4,13,11,18,24,25,32,24,18,22,13,12,16,17,15,15,9,11,7,4,6,0,2,7,0,6,0,5,6,29,33,35,37,35,29,2,0,0
2022-03-08 08:00:00,0,2,4,6,7,7,8,11,18,23,29,24,31,7,8,9,9,8,5,5,12,21,21,19,22,23,23,21,42,49,33,11,7,10,8,6,4,5,5,2,6,9,15,15,2,14,15,11,12,9,11,9,8,7,7,4,2,0,6,3,8,9,10,17,20,24,25,27,29,33,38,44,46,43,18,25,23,15,15,7,15,11,6,4,8,10,17,21,25,36,37,20,19,19,20,21,23,25,26,31,33,11,4,3,0,4,4,5,10,7,8,6,7,8,6,0,4,5,6,5,0
2022-03-08 09:00:00,1,3,4,2,6,5,6,8,17,18,19,20,17,6,3,3,2,1,2,4,5,4,3,4,5,5,6,3,9,8,7,5,0,4,5,3,3,4,2,0,5,7,2,5,3,6,2,5,3,2,4,3,2,1,4,3,2,0,4,0,4,4,7,8,9,10,13,13,17,18,5,19,31,26,12,12,11,9,4,5,7,2,2,6,9,8,11,16,17,20,19,11,13,12,6,14,9,0,13,13,16,7,3,2,0,0,4,5,5,4,5,4,7,1,8,3,5,2,0,0,0
2022-03-08 10:00:00,2,2,3,2,4,0,0,6,9,12,8,11,9,2,1,1,2,2,2,3,5,4,4,2,5,2,4,5,5,4,5,3,0,1,1,0,2,2,1,2,0,6,7,8,8,7,7,7,7,5,3,4,3,4,2,0,0,0,2,5,0,3,5,7,3,6,7,5,7,9,10,13,15,8,12,9,8,7,3,2,4,4,4,3,2,4,5,7,5,6,6,4,5,4,0,3,3,5,5,7,8,5,2,2,1,1,7,6,6,1,5,2,2,2,0,0,1,0,0,0,0
2022-03-08 11:00:00,2,3,0,1,4,1,2,4,8,9,10,10,10,3,1,2,3,2,1,4,5,6,5,6,3,5,4,4,2,5,3,4,2,3,2,4,3,5,4,0,5,6,4,7,6,6,6,5,5,4,4,0,3,2,2,0,1,0,2,2,4,2,4,8,6,7,8,7,0,9,10,11,11,12,5,6,7,5,6,2,1,0,5,4,4,3,5,4,3,7,7,7,5,4,5,8,9,6,5,7,8,3,1,0,2,0,3,4,6,2,3,4,3,0,1,2,1,2,1,0,0
2022-03-08 12:00:00,1,2,5,5,0,5,0,7,10,9,10,9,7,5,3,2,3,3,3,4,3,7,0,6,6,7,4,9,10,11,6,5,4,3,2,2,1,3,0,0,0,4,2,6,4,0,5,3,3,3,3,1,2,1,0,0,0,0,2,2,0,0,3,6,6,7,5,3,6,4,5,7,3,7,5,2,5,5,3,0,2,0,2,2,4,4,6,8,0,8,7,7,6,6,4,6,0,3,4,4,5,4,3,1,2,0,8,8,11,12,4,10,7,0,1,7,0,4,2,2,0
2022-03-08 13:00:00,1,2,3,2,5,6,0,6,6,7,7,8,7,5,0,2,4,2,2,5,6,5,6,7,9,5,8,9,8,6,4,3,3,2,5,6,1,4,2,0,3,9,7,9,8,0,7,5,6,5,6,5,4,1,3,0,2,0,3,4,6,9,7,9,8,7,2,3,4,7,6,8,7,8,7,8,0,6,4,2,4,4,4,3,5,2,6,4,6,13,13,11,9,3,8,9,8,6,3,6,5,3,2,3,4,0,5,5,6,9,7,6,5,4,6,5,3,1,0,0,0
2022-03-08 14:00:00,0,1,1,0,2,3,3,3,7,6,7,11,8,6,3,5,2,3,1,6,0,5,7,6,6,7,3,8,10,11,9,8,5,4,3,0,2,1,2,2,3,5,4,7,0,8,7,6,4,5,4,3,2,2,0,1,0,0,4,5,4,0,3,5,4,6,6,9,9,9,10,12,12,11,9,5,8,4,9,8,10,9,5,4,3,4,5,5,6,6,7,4,2,4,6,7,6,5,3,4,3,2,5,5,5,7,7,0,8,9,11,10,8,5,9,9,5,4,1,2,0
2022-03-08 15:00:00,2,3,6,8,6,4,0,8,9,8,9,9,8,6,4,4,3,4,6,9,9,7,6,7,8,7,8,12,16,15,15,12,11,9,7,5,3,4,3,2,2,8,2,16,15,16,15,13,10,8,9,10,7,2,3,2,1,0,4,3,5,7,1,6,3,4,7,3,6,5,4,4,6,5,6,8,4,5,8,0,9,8,3,2,4,7,7,7,6,8,8,4,4,8,8,9,7,9,4,5,9,5,4,7,6,7,10,7,11,12,11,9,6,5,5,4,3,4,1,0,0
2022-03-08 16:00:00,0,7,34,0,31,31,30,25,11,9,11,9,9,6,0,4,2,6,7,13,7,4,7,6,7,5,8,7,7,13,16,12,6,4,6,5,4,2,2,0,2,21,7,18,16,16,17,13,16,9,8,8,5,5,4,3,2,3,5,9,4,11,11,12,9,9,6,6,7,6,7,0,5,7,5,6,7,4,5,6,0,3,4,5,5,6,6,6,7,8,7,6,7,4,8,9,9,12,7,11,11,8,7,4,4,4,11,11,12,13,12,8,7,6,6,6,5,5,2,0,0
2022-03-08 17:00:00,1,4,5,3,0,4,0,4,9,10,11,14,12,9,8,4,3,6,5,11,10,8,9,9,8,7,7,8,12,16,15,14,13,13,10,6,4,6,6,5,4,15,14,17,17,13,16,16,14,12,15,7,6,5,1,4,2,1,6,7,9,7,7,9,8,7,9,10,9,6,12,12,7,11,7,6,2,8,8,7,6,5,7,6,4,5,5,6,5,14,14,10,8,7,9,9,10,8,8,10,7,4,5,7,8,8,13,16,16,15,14,12,7,11,6,7,6,4,3,0,0
2022-03-08 18:00:00,3,6,3,6,5,6,6,6,10,12,14,16,15,8,7,8,9,13,14,24,25,23,16,21,19,21,20,20,26,27,26,19,15,9,8,6,2,4,9,6,7,38,37,37,35,34,39,34,30,25,22,17,11,6,4,3,2,2,13,14,15,18,16,20,20,19,22,21,18,16,14,10,10,10,7,11,10,7,7,6,2,7,7,6,6,8,13,15,16,30,28,17,18,17,20,18,17,17,16,13,9,7,5,7,7,8,16,17,23,28,25,24,19,17,15,6,13,9,3,1,0
2022-03-08 19:00:00,1,2,1,1,2,3,4,5,3,4,0,7,9,8,7,6,6,6,8,17,15,15,14,11,12,17,17,18,17,20,21,15,14,10,8,6,4,3,4,0,3,16,15,32,32,31,30,31,29,29,23,13,10,6,4,2,0,0,1,3,4,0,4,4,5,7,3,10,9,8,12,6,12,15,12,14,7,10,7,6,5,4,14,11,4,3,5,5,6,8,7,5,5,10,12,14,8,10,9,5,6,2,3,7,5,8,22,23,26,25,23,19,12,9,8,5,3,3,2,1,0
2022-03-08 20:00:00,0,1,0,0,3,0,1,2,2,0,0,3,0,1,1,2,2,2,3,8,8,5,6,4,5,3,6,9,10,12,11,10,10,7,6,4,2,1,0,1,0,9,7,13,12,13,11,9,8,6,9,7,5,3,2,1,0,0,3,0,4,0,3,5,4,3,4,6,5,6,7,9,10,8,3,6,6,5,6,6,0,4,7,5,2,3,6,7,8,10,7,10,8,5,8,7,8,7,8,8,8,6,7,3,2,7,15,15,19,19,18,17,11,10,11,4,4,3,1,1,0
2022-03-08 21:00:00,0,0,0,0,1,2,1,0,0,1,3,2,3,2,0,0,3,0,4,7,7,7,0,7,6,4,7,0,7,7,6,5,2,2,1,0,4,3,0,5,3,7,8,15,8,11,14,11,8,9,8,5,5,4,3,2,0,1,4,0,3,4,5,6,5,6,5,4,6,4,7,6,5,2,9,8,6,5,7,4,0,4,5,4,3,2,3,0,0,4,3,3,2,0,3,2,0,5,0,1,0,1,1,6,8,6,19,18,19,18,16,15,10,7,6,3,2,1,1,0,0
2022-03-08 22:00:00,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,0,0,0,3,4,5,3,0,4,4,4,5,7,8,8,0,9,6,4,3,1,2,0,0,0,7,0,13,7,12,14,13,11,12,11,10,8,7,5,3,0,0,3,4,6,0,0,4,3,4,3,2,2,3,1,0,0,2,0,4,4,0,5,2,4,0,5,6,4,3,2,4,4,8,8,6,7,0,3,7,6,0,5,5,4,0,2,4,5,4,12,8,19,20,18,15,13,3,7,7,5,3,1,0,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,2,0,0,3,2,0,2,2,0,3,0,3,2,1,0,0,2,3,1,2,3,2,0,0,0,2,0,2,0,2,1,2,0,1,1,0,0,3,2,3,16,11,18,18,16,10,7,6,2,2,5,4,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,3,1,0,0,4,1,0,3,3,0,0,0,2,1,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,1,2,1,0,0,2,3,4,6,8,1,9,10,11,9,6,2,9,13,0,12,1,12,7,0,0,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,0,5,0,2,8,10,0,0,11,0,12,0,11,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,0,0,0,0,0,0,1,3,2,0,2,0,2,0,0,1,0,0,1,0,3,4,2,1,2,1,2,0,0,3,0,0,2,3,0,3,2,1,4,0,4,9,9,8,4,6,7,0,6,6,6,5,4,3,1,1,0,0,1,2,0,3,0,3,0,2,0,0,3,4,4,0,3,2,0,0,1,0,0,2,0,1,0,4,2,2,7,6,4,3,7,6,0,0,0,3,0,2,4,3,1,2,0,4,1,3,4,3,0,0,0,4,1,1,0,2,0,0,0,0
