Unnamed: 0,1_흥안운수상계4동종점,2_흥안운수종점,3_불암현대아파트,4_동아불암아파트,5_불암대림아파트,6_상계벽산아파트,7_상계역,8_중계주공3단지,9_중계주공4단지,10_중계1동주민센터,11_은행사거리,12_중계주공10단지.중계건영3차아파트,13_노원구민체육센터,14_목련아파트상가,15_중계목화아파트4단지,16_노원경찰서,17_하계1동주민센터,18_골마을근린공원,19_하계역,20_하계장미아파트,21_경춘선숲길방문자센터,22_청솔7단지앞,23_한천중학교,24_서울과학기술대앞,25_공릉동.동신아파트앞,26_원자력병원입구,27_안마을,28_두산힐스빌아파트,29_태릉사거리,30_묵동구길,31_묵1동주민센터입구.먹골역,32_먹골역,33_한국전력동부지사,34_지하철7호선중화역,35_국민은행중화동지점,36_중랑역.동부시장,37_중랑교,38_삼육서울병원,39_시조사삼거리,40_떡전교사거리.동대문노인복지관,41_청량리미주상가앞,42_청량리역환승센터,43_동대문중앙새마을금고,44_제기동주민센터.서울약령시앞,45_청량리수산시장,46_청량리역환승센터,47_서울성심병원,48_휘경동입구,49_삼육서울병원,50_중랑교,51_중랑역.동부시장,52_중화동한신아파트,53_지하철7호선중화역,54_한국전력동부지사,55_먹골역,56_묵1동주민센터입구.먹골역,57_묵동구길,58_태릉사거리,59_두산힐스빌아파트,60_안마을,61_원자력병원공릉동삼익2차아파트,62_동부아파트,63_서울과학기술대앞,64_경기기계공업고등학교,65_경춘선숲길방문자센터,66_하계미성아파트,67_하계미성아파트.을지병원,68_한성여객종점,69_대진고등학교,70_서울온천,71_노원경찰서.혜성여고,72_하계현대아파트,73_롯데마트,74_노원구민체육센터,75_롯데우성아파트,76_은행사거리,77_중계1동주민센터,78_중계주공4단지,79_중계주공2단지,80_상계역,81_상계역,82_불암대림아파트,83_상계시장,84_동아불암아파트,85_흥안운수종점,86_흥안운수상계4동종점
2022-04-10 23:00:00,2,0,0,3,3,2,5,1,4,8,9,9,4,2,8,0,6,7,9,7,3,0,0,11,6,11,10,9,8,7,8,6,8,7,6,7,5,4,3,3,0,2,1,1,2,6,7,9,5,8,12,10,9,9,6,9,10,7,8,7,9,11,7,6,9,5,16,15,14,11,10,12,8,10,9,8,8,7,8,7,9,8,7,5,2,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,3,4,5,7,0,11,5,4,12,13,14,6,0,16,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,3,2,5,6,5,6,7,9,6,7,8,8,7,9,9,9,10,11,8,8,6,0,7,16,15,16,7,15,13,14,12,8,11,10,10,7,8,9,7,5,3,3,1,0,2,4,3,1,3,3,5,6,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 06:00:00,2,5,6,9,11,8,11,14,18,12,20,25,15,26,15,25,25,23,13,14,7,9,12,8,9,9,13,15,12,13,9,11,13,9,9,7,11,10,7,8,2,4,2,1,2,3,3,4,2,3,8,13,4,8,5,9,10,10,12,9,10,13,10,8,7,6,11,6,5,10,10,11,10,2,13,12,21,24,18,5,4,2,3,0,0,0
2022-04-11 07:00:00,14,22,19,31,33,39,44,46,47,32,40,46,47,51,50,42,44,40,26,29,26,27,15,16,17,18,23,24,24,26,21,25,29,31,37,35,32,27,26,22,18,9,7,6,9,8,5,6,6,8,21,20,22,25,27,28,27,26,26,32,46,54,55,50,52,51,56,54,52,49,34,35,28,30,35,35,51,47,33,10,8,5,4,3,0,0
2022-04-11 08:00:00,6,14,15,16,21,21,33,39,42,33,33,33,35,27,34,29,29,34,26,39,33,25,27,23,17,19,24,22,20,21,22,28,31,31,36,35,27,28,25,23,16,8,4,3,2,6,10,11,7,12,16,15,17,17,16,19,24,29,27,29,29,32,30,24,24,23,37,37,34,28,26,22,26,25,23,20,26,29,30,11,14,13,7,6,5,0
2022-04-11 09:00:00,5,7,11,14,15,17,19,21,20,17,24,25,26,24,27,34,32,32,31,19,20,15,17,20,20,25,28,29,25,24,25,27,25,22,30,21,20,18,16,14,10,4,3,2,3,5,7,8,8,6,9,12,18,18,18,21,23,23,22,21,19,18,18,0,17,13,22,20,14,20,19,20,13,19,17,14,20,22,24,8,7,5,11,4,2,0
2022-04-11 10:00:00,4,6,7,10,9,14,18,22,21,19,15,16,15,21,19,24,22,24,22,25,25,22,22,21,18,18,19,20,19,19,18,18,14,13,14,11,8,8,7,8,5,3,2,1,4,5,6,3,6,7,10,11,10,10,11,12,16,22,21,16,15,15,12,11,11,12,17,13,18,17,16,15,16,12,17,14,23,24,20,17,11,10,8,4,2,0
2022-04-11 11:00:00,5,9,9,14,8,16,20,13,20,18,21,23,22,24,22,24,26,26,16,15,16,10,15,15,15,17,15,17,15,16,18,15,13,14,15,12,11,9,8,7,5,3,4,2,9,13,15,0,17,18,11,9,9,10,11,12,13,14,16,15,16,15,13,11,13,14,20,20,21,17,19,17,18,19,20,16,20,11,20,7,9,8,6,4,1,0
2022-04-11 12:00:00,6,10,10,21,25,21,20,23,17,19,19,18,20,23,24,25,26,26,24,24,21,16,18,23,18,19,19,18,15,14,13,13,11,13,12,9,7,5,7,6,5,2,1,3,7,9,7,7,10,12,22,20,19,17,18,18,17,19,19,18,18,19,17,18,18,18,23,13,22,21,19,16,21,12,19,21,21,18,17,11,16,6,13,7,3,0
2022-04-11 13:00:00,4,7,11,13,8,11,20,22,21,18,24,25,27,27,25,27,23,26,17,19,18,19,17,15,15,16,15,14,13,11,12,14,13,13,15,11,8,7,5,5,3,2,2,5,13,14,13,13,13,14,22,20,21,16,14,19,19,19,18,19,17,17,18,13,18,17,20,19,18,19,21,20,18,19,19,17,32,33,29,26,30,12,11,10,5,0
2022-04-11 14:00:00,5,9,9,11,9,11,20,23,22,17,18,20,21,21,17,23,18,20,14,13,12,9,12,14,18,14,16,14,13,14,10,11,13,12,13,11,10,8,9,5,4,3,2,5,8,11,12,8,15,16,14,17,18,11,13,18,19,17,16,17,16,18,18,19,16,15,24,22,23,26,26,27,25,24,24,20,25,27,24,13,14,24,20,12,6,0
2022-04-11 15:00:00,4,6,5,9,10,13,23,29,22,22,25,27,25,24,29,48,52,51,47,26,24,25,33,35,34,29,27,17,17,17,16,16,14,13,12,8,6,7,6,4,3,4,3,3,10,16,10,17,14,16,18,18,19,18,19,23,23,24,25,25,18,20,24,46,43,28,39,36,25,37,53,20,53,46,44,26,34,31,33,20,23,29,23,17,8,0
2022-04-11 16:00:00,3,5,7,10,14,14,41,44,38,28,29,31,33,40,38,38,36,43,39,38,43,44,42,40,37,35,36,35,26,24,24,22,17,20,13,11,7,9,8,6,7,4,4,6,11,18,19,20,22,21,28,26,25,23,21,21,24,23,24,25,25,31,40,56,53,49,54,46,57,53,50,45,50,50,45,29,34,33,29,22,24,22,19,14,5,0
2022-04-11 17:00:00,4,7,10,16,12,17,35,36,33,28,26,23,18,23,21,23,22,21,21,20,22,19,23,29,28,31,33,31,29,26,24,25,22,19,15,13,11,10,8,7,4,1,4,8,13,20,26,26,26,28,30,29,27,28,28,29,34,42,41,37,31,32,34,37,35,32,51,33,35,37,35,35,40,38,37,31,28,16,23,20,19,13,11,8,4,0
2022-04-11 18:00:00,5,9,10,14,15,22,44,42,40,28,27,28,29,28,28,29,24,25,21,24,26,24,27,30,26,27,30,34,32,27,20,20,18,17,13,12,10,9,8,5,2,1,4,10,17,32,33,34,39,40,49,42,41,32,28,30,31,28,24,24,24,26,27,28,25,22,44,43,49,47,47,45,47,43,44,25,31,29,21,17,22,19,13,7,5,0
2022-04-11 19:00:00,3,7,5,10,12,15,38,36,32,20,16,17,17,17,18,16,18,19,18,19,18,14,16,25,20,22,20,17,15,14,14,15,12,10,10,8,7,6,4,3,2,2,2,2,6,16,24,25,26,30,28,27,30,27,27,34,33,30,27,23,17,18,22,21,19,20,43,41,37,33,30,39,38,34,26,19,24,20,19,15,23,23,15,10,5,0
2022-04-11 20:00:00,1,3,4,5,3,8,18,18,18,15,19,21,22,19,17,14,15,14,12,11,10,0,17,16,13,12,13,11,11,11,8,10,11,8,6,5,3,4,3,3,2,2,2,1,3,16,19,8,21,19,20,20,20,19,19,22,21,23,19,15,13,15,14,17,15,14,32,25,30,25,22,22,23,22,16,18,20,17,15,14,21,18,15,9,4,0
2022-04-11 21:00:00,3,3,0,4,3,2,18,14,14,14,30,27,25,28,29,30,29,26,19,17,13,12,8,13,15,15,16,15,13,11,12,10,11,8,7,7,5,2,4,2,1,4,1,1,3,10,12,8,9,12,14,15,18,15,14,19,18,17,15,12,14,14,19,12,16,16,23,22,21,20,22,22,19,20,17,15,25,19,22,17,18,14,13,9,4,0
2022-04-11 22:00:00,0,4,2,6,0,4,17,21,7,31,53,54,54,52,53,51,50,42,32,33,26,25,32,32,27,20,19,16,17,13,11,9,8,4,5,3,4,4,3,2,0,1,0,1,2,3,6,7,9,7,11,12,11,11,11,17,15,16,14,20,19,23,26,0,24,21,30,21,29,28,27,24,22,19,18,26,37,36,35,22,21,18,14,10,4,0
2022-04-11 23:00:00,1,1,0,3,2,2,15,13,11,5,13,10,12,11,6,3,6,10,11,11,12,0,8,12,11,10,10,9,9,6,9,8,8,7,8,6,5,3,4,3,2,2,1,1,1,4,4,2,6,7,7,5,6,5,5,7,8,12,12,10,8,9,12,9,11,12,19,18,17,14,10,13,12,22,17,14,12,11,9,6,6,3,5,3,1,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,4,6,7,9,0,14,3,15,14,17,17,18,17,18,19,20,0,20,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,3,2,0,2,3,4,5,8,7,7,8,9,10,9,10,14,5,9,11,10,7,18,3,5,15,16,8,12,15,5,6,14,11,11,12,9,5,4,3,8,4,4,1,2,3,5,4,5,0,7,9,9,11,0,13,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 06:00:00,1,5,7,10,13,11,15,16,18,18,19,22,15,16,21,19,20,18,12,15,14,5,11,7,9,11,16,16,11,12,11,12,14,15,14,13,6,6,6,7,4,4,2,1,2,2,3,4,5,4,6,10,11,12,13,12,13,13,14,13,14,16,14,11,11,10,15,14,11,9,13,15,16,6,11,12,21,15,20,7,5,3,2,2,1,0
2022-04-12 07:00:00,11,19,20,34,38,40,46,49,50,43,49,49,50,51,50,40,38,29,28,41,44,35,25,24,25,35,22,22,21,22,18,21,23,29,27,27,25,24,24,19,16,9,8,6,4,3,8,4,6,5,18,15,16,17,18,20,21,25,28,32,46,49,48,41,47,38,47,46,44,34,29,30,27,29,36,36,42,40,35,8,10,0,6,4,1,0
2022-04-12 08:00:00,9,17,17,23,26,29,33,37,37,34,32,33,33,32,33,50,52,44,33,43,44,38,28,25,25,31,38,36,31,33,33,36,38,40,38,30,28,24,19,21,13,6,5,3,3,4,9,11,12,14,18,21,21,23,24,29,32,37,36,32,35,36,34,22,20,21,33,34,33,27,24,26,31,31,30,23,26,28,24,9,15,13,11,8,5,0
2022-04-12 09:00:00,4,8,6,22,22,20,23,24,23,23,27,29,31,26,29,31,32,26,21,19,20,20,19,18,16,21,23,20,18,21,19,22,24,24,26,22,20,16,13,13,9,7,4,2,3,5,3,2,6,7,12,13,14,15,17,20,20,24,26,25,22,24,21,20,15,14,20,18,17,15,17,12,15,14,16,15,19,20,25,9,10,7,4,4,2,0
2022-04-12 10:00:00,4,7,8,12,10,9,12,14,15,17,17,20,19,18,17,19,20,22,16,18,17,18,14,17,18,22,16,22,17,22,19,20,20,18,19,15,9,13,12,7,9,3,2,7,12,12,5,9,7,12,18,14,20,18,19,22,25,24,24,23,21,18,12,8,11,11,19,20,21,22,23,25,26,13,27,24,25,20,20,13,12,9,10,5,3,0
2022-04-12 11:00:00,4,6,9,12,9,9,14,15,16,17,26,21,23,24,21,22,23,23,20,21,20,12,21,22,19,18,16,14,13,11,12,11,11,12,11,9,10,9,7,8,5,3,2,2,8,13,9,14,14,15,16,16,17,14,16,16,17,21,20,20,19,18,15,18,18,15,24,12,23,22,28,28,27,28,29,26,30,31,23,12,11,8,7,5,2,1
2022-04-12 12:00:00,6,12,14,22,20,22,26,25,22,18,22,24,25,27,26,25,18,23,17,18,16,17,15,22,21,24,28,25,17,16,15,15,15,14,14,12,9,8,7,6,5,4,3,4,6,8,9,11,13,14,15,17,19,17,17,19,22,24,23,25,26,29,30,28,27,20,26,21,25,23,22,21,21,20,21,19,22,18,18,11,12,12,11,6,3,0
2022-04-12 13:00:00,3,6,4,10,12,14,23,25,24,20,21,22,17,20,22,24,24,22,17,17,17,13,16,14,20,17,19,17,15,14,13,17,12,16,15,13,12,12,11,8,5,3,2,3,8,11,8,12,13,12,18,16,17,18,17,19,19,22,24,21,23,22,22,21,21,16,27,19,22,24,23,24,26,24,18,15,15,14,14,9,11,9,10,6,4,0
2022-04-12 14:00:00,3,7,9,11,13,18,30,21,24,24,27,25,25,25,21,21,24,21,15,16,11,14,17,13,17,16,17,15,14,13,12,16,18,19,18,13,11,8,6,7,6,3,3,4,10,12,13,14,19,15,23,15,16,16,15,19,20,23,21,20,17,19,20,18,15,16,33,33,32,36,33,33,31,30,25,19,19,17,17,13,16,12,11,7,1,0
2022-04-12 15:00:00,3,4,7,9,9,9,24,32,28,21,25,26,25,24,25,48,51,50,46,43,33,32,39,37,24,23,24,21,15,14,14,14,13,19,17,10,7,5,6,3,3,2,3,2,11,19,23,22,21,22,24,27,30,27,27,28,28,29,30,26,23,24,24,31,29,25,36,35,34,31,51,50,31,30,45,25,31,27,22,17,25,26,19,10,4,0
2022-04-12 16:00:00,5,7,8,15,16,16,37,44,40,31,30,32,31,30,28,34,35,49,45,43,41,30,42,42,39,35,34,28,24,22,19,16,19,18,15,11,5,10,4,10,6,2,2,5,12,16,16,21,28,19,32,31,33,32,29,35,33,30,28,26,28,33,35,43,38,36,41,39,43,44,43,44,42,39,42,26,52,53,51,31,33,31,28,23,12,0
2022-04-12 17:00:00,6,8,9,16,17,22,50,48,46,23,21,22,22,29,29,29,28,29,21,23,22,0,24,27,28,26,31,27,28,26,27,27,25,23,24,16,15,14,12,3,7,5,4,7,13,21,22,23,29,33,35,31,29,28,23,30,31,35,31,27,25,26,29,31,29,27,43,44,48,48,45,38,44,40,36,27,33,32,26,19,21,17,16,11,6,0
2022-04-12 18:00:00,6,9,9,13,15,18,40,39,36,24,21,23,22,22,23,25,24,28,22,22,22,2,24,34,33,29,27,30,26,25,18,17,19,21,25,15,13,10,4,8,7,1,2,14,29,35,37,37,38,42,45,40,40,39,37,41,38,34,33,32,24,27,37,35,34,32,47,47,45,47,43,44,41,37,36,31,36,35,29,24,34,28,23,8,4,0
2022-04-12 19:00:00,2,5,8,9,11,15,34,35,32,18,21,22,20,19,18,21,19,18,16,16,13,17,12,16,17,14,14,13,9,12,13,14,13,12,8,6,5,4,3,2,1,2,1,2,8,21,23,22,26,26,23,23,32,29,25,34,30,32,30,28,24,30,36,36,35,35,62,57,57,52,47,45,44,43,36,24,23,22,21,15,24,22,16,9,5,0
2022-04-12 20:00:00,3,6,6,8,4,8,22,20,18,13,16,16,17,16,16,19,16,19,18,17,15,0,9,19,17,17,17,17,13,11,10,9,8,7,6,6,4,5,4,5,2,1,1,2,4,10,12,16,18,20,19,18,18,16,14,25,21,19,18,18,12,15,20,14,17,17,40,37,35,29,23,22,22,20,23,20,22,20,16,17,22,18,12,8,5,0
2022-04-12 21:00:00,2,4,5,4,6,7,16,17,16,16,23,27,26,27,21,28,27,21,18,22,23,19,25,27,25,24,21,18,17,12,12,11,8,6,5,5,3,0,0,1,2,1,0,1,3,9,11,11,10,14,16,13,14,16,13,16,18,21,19,17,12,14,17,17,16,13,27,23,18,24,25,24,20,19,16,14,27,24,24,12,16,15,13,5,3,0
2022-04-12 22:00:00,2,3,5,2,4,5,23,21,20,40,55,55,53,54,53,48,44,41,32,33,30,0,29,26,30,31,29,24,22,16,14,14,14,16,14,8,6,4,4,2,0,2,0,2,3,6,7,9,10,14,19,20,20,10,19,22,18,17,17,16,14,13,20,13,17,17,26,21,25,25,21,20,19,17,17,37,51,51,47,28,24,22,17,9,5,2
2022-04-12 23:00:00,0,3,4,1,2,4,9,7,7,6,9,10,5,11,5,9,9,10,9,10,7,0,0,10,8,8,8,8,9,7,8,9,12,9,9,8,6,2,4,3,1,1,0,0,1,4,5,6,7,7,7,8,6,9,10,8,9,9,9,8,7,7,8,7,2,8,14,13,12,11,12,10,0,11,9,8,8,9,8,7,12,8,7,4,3,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 04:00:00,2,5,6,8,3,10,6,12,12,12,0,6,13,15,0,16,0,17,14,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 05:00:00,1,2,2,5,1,5,5,7,6,5,7,7,9,8,9,11,7,11,6,6,6,6,3,6,7,9,12,9,6,6,5,6,8,7,7,5,4,1,2,3,1,1,0,0,2,4,4,5,4,6,7,8,7,8,9,8,0,9,10,9,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 06:00:00,2,4,5,9,8,10,11,15,15,17,14,21,23,21,22,23,21,19,12,13,12,10,8,5,9,11,14,15,12,10,11,12,13,13,12,9,9,7,9,6,7,4,2,1,1,1,3,3,3,6,9,12,13,13,11,15,16,13,14,13,11,16,15,11,11,12,13,11,10,11,9,8,9,11,14,17,18,13,15,4,3,2,1,1,1,0
2022-04-13 07:00:00,11,23,24,23,24,34,42,48,46,34,40,41,44,46,48,50,51,44,38,47,44,41,16,15,14,16,28,30,12,31,28,31,29,18,21,22,19,20,20,18,15,9,5,4,3,3,5,7,8,9,22,13,16,18,19,22,24,32,33,31,46,48,45,39,42,45,56,54,48,31,28,28,25,26,25,31,48,50,34,6,4,2,4,2,1,0
2022-04-13 08:00:00,13,18,16,30,23,29,43,46,43,36,33,35,31,35,33,36,35,32,33,38,35,30,23,16,20,22,27,29,27,30,31,33,33,33,35,31,26,24,21,19,14,8,5,3,4,5,7,8,11,13,18,27,28,27,28,28,33,34,35,36,35,36,33,22,22,24,37,38,36,33,33,36,36,34,29,26,25,25,24,17,16,15,12,10,4,0
2022-04-13 09:00:00,7,11,9,14,17,21,26,26,25,21,22,25,26,27,28,30,32,26,19,19,18,19,20,19,19,17,20,21,19,18,17,23,22,21,25,18,17,17,16,14,11,6,3,2,2,3,3,3,4,4,12,14,17,16,19,22,22,22,22,21,18,19,15,12,12,11,15,12,10,16,17,15,14,12,12,11,14,15,15,8,8,6,5,3,1,0
2022-04-13 10:00:00,6,10,9,12,13,14,18,17,16,14,18,18,19,20,21,23,25,22,17,15,17,12,11,14,13,13,15,15,13,15,13,17,10,18,17,13,11,11,13,12,8,3,1,2,4,6,7,5,6,10,15,6,12,11,13,13,11,13,13,14,12,12,13,12,12,11,14,16,16,14,14,14,13,13,13,13,16,16,17,5,6,6,4,4,2,0
2022-04-13 11:00:00,2,6,4,12,11,13,16,18,18,18,20,23,22,22,21,26,26,25,17,19,18,17,18,19,16,23,22,22,18,17,18,21,18,16,15,13,11,11,5,8,5,3,2,4,5,9,11,6,11,10,14,15,12,14,13,17,18,18,7,11,11,16,18,9,15,12,15,16,15,15,15,15,19,18,21,16,20,14,14,10,10,11,9,5,2,0
2022-04-13 12:00:00,3,5,6,11,10,11,18,17,14,16,16,15,15,19,17,19,18,19,17,18,18,19,20,22,26,28,29,25,19,18,18,21,21,17,18,13,12,12,11,9,6,6,5,4,5,11,13,13,14,6,17,18,21,11,20,21,22,20,20,18,15,15,14,15,16,17,22,17,16,23,19,17,19,16,17,18,21,19,16,16,14,13,11,8,3,0
2022-04-13 13:00:00,6,9,7,13,10,14,21,20,19,19,20,21,18,21,22,25,25,22,19,20,18,0,16,21,20,20,20,18,15,14,15,15,16,17,16,13,11,11,8,4,5,2,1,4,7,8,10,11,15,20,19,20,20,21,23,22,25,29,27,26,24,22,20,21,20,21,29,31,31,29,28,27,28,27,29,21,23,22,21,16,20,19,10,5,2,0
2022-04-13 14:00:00,5,8,10,17,17,19,31,29,26,18,23,25,28,28,26,25,24,15,24,18,19,0,20,21,23,26,27,28,23,21,15,14,13,14,18,14,11,12,11,12,11,3,3,5,11,13,14,14,13,12,14,13,14,15,17,19,21,17,20,22,21,22,25,13,43,40,46,28,47,46,43,24,34,30,32,23,22,20,23,14,21,15,13,5,1,0
2022-04-13 15:00:00,6,8,9,17,18,17,31,32,27,23,26,26,25,24,22,48,51,27,43,25,23,15,27,26,27,28,26,23,17,15,14,14,14,18,18,12,11,9,5,8,4,1,3,6,9,15,15,15,20,21,20,23,31,18,32,33,33,32,33,32,27,25,27,44,39,40,50,21,48,31,50,49,47,46,44,42,34,28,21,15,14,17,14,10,6,0
2022-04-13 16:00:00,5,10,11,15,17,15,46,47,43,33,40,39,36,39,38,38,37,43,32,42,38,27,39,36,35,36,37,34,30,28,29,28,27,20,17,11,9,7,5,6,5,2,3,3,8,11,13,14,16,19,25,28,25,26,28,27,29,31,25,23,23,27,25,41,38,29,41,43,51,49,51,54,54,53,49,39,52,51,42,27,28,27,22,17,9,0
2022-04-13 17:00:00,3,7,9,15,19,24,48,49,47,28,28,30,29,29,31,30,36,35,28,32,30,28,31,31,30,31,30,29,28,23,14,14,14,14,12,7,6,5,4,3,2,3,4,7,11,19,21,22,23,24,36,34,33,28,23,29,28,31,31,35,38,40,41,32,34,33,47,48,49,48,51,53,51,50,47,35,41,41,36,21,24,22,17,11,5,0
2022-04-13 18:00:00,4,8,10,17,15,27,56,56,48,27,28,31,21,30,29,31,31,29,25,29,30,28,31,34,35,38,38,38,36,33,28,28,28,24,22,15,14,8,5,3,3,2,3,16,26,45,52,54,55,58,62,54,45,43,37,40,39,36,28,26,24,23,30,32,30,27,54,45,42,43,42,42,43,41,35,27,38,36,34,20,22,17,14,7,3,0
2022-04-13 19:00:00,2,7,6,8,8,12,41,38,31,18,19,18,16,16,15,14,18,17,18,21,19,17,18,19,17,16,11,15,15,17,17,18,17,16,12,8,7,6,1,5,4,3,2,2,5,14,16,14,18,18,22,18,17,17,20,25,38,32,29,26,25,30,34,36,31,29,55,53,51,48,44,43,42,37,33,24,24,19,19,13,19,18,16,11,7,0
2022-04-13 20:00:00,2,3,4,5,5,5,21,17,18,17,22,21,22,25,24,23,24,24,14,14,15,0,15,15,13,15,13,12,11,14,19,16,15,9,10,8,4,3,2,1,0,0,1,2,6,12,13,17,15,17,18,17,18,17,13,16,17,20,17,15,12,15,16,14,14,14,40,25,33,30,27,23,24,22,22,14,18,18,14,10,11,10,9,8,7,0
