Unnamed: 0,1_서부운수기점,2_북가좌119안전센터,3_연서중학교입구,4_와산교,5_새절역.숭실고입구,6_응암오거리,7_은평문화예술정보학교,8_응암초등학교,9_명지전문대.충암중고등학교,10_명지중고등학교,11_명지대입구.서울무용센터,12_두산아파트,13_서대문문화체육회관,14_서대문구보건소별관,15_정원여중,16_홍은현대아파트.스위스그랜드호텔,17_유진상가,18_문화촌현대아파트,19_서울여자간호대학,20_유원하나아파트,21_홍지문.옥천암,22_상명대입구.석파랑,23_하림각,24_자하문터널입구.석파정,25_경기상고,26_신교동,27_통인시장종로구보건소,28_경복궁역,29_세종문화회관,30_서린동.SK서린빌딩,31_KT광화문지사,32_경복궁역,33_통인시장종로구보건소,34_효자동,35_경기상고,36_자하문터널입구.석파정,37_하림각,38_상명대입구.세검정교회,39_홍지문,40_유원하나아파트,41_서울여자간호대학,42_문화촌현대아파트,43_유진상가,44_홍은현대아파트,45_정원여중.스위스그랜드호텔,46_서대문문화체육회관입구,47_홍연2교두산아파트앞,48_명지대입구.신원지벤스타,49_명지중고등학교,50_명지전문대.충암중고등학교,51_응암초등학교,52_은평문화예술정보학교,53_응암오거리,54_새절역.숭실고입구,55_와산교,56_북가좌119안전센터,57_서부운수기점(가상)
2022-03-09 13:00:00,1,2,3,0,10,9,10,12,12,14,17,7,15,10,9,11,13,14,17,20,26,25,21,23,20,19,18,10,3,0,4,8,10,8,7,8,8,6,6,5,7,5,7,7,9,9,8,6,3,5,7,9,7,3,0,2,0
2022-03-09 14:00:00,1,1,2,0,6,11,11,11,5,5,6,6,11,12,11,10,13,16,19,19,19,15,18,15,12,13,11,9,3,1,6,13,12,13,11,11,14,0,15,14,14,8,8,7,9,11,12,11,7,9,8,7,4,2,1,0,0
2022-03-09 15:00:00,1,2,0,0,9,9,14,14,13,14,12,13,12,5,11,10,11,8,14,15,13,14,15,14,16,15,13,8,3,2,16,19,18,18,16,20,23,24,22,19,15,12,12,11,13,14,15,13,12,9,7,6,5,2,4,2,0
2022-03-09 16:00:00,0,1,2,1,5,5,6,5,7,8,9,10,9,12,10,11,15,18,18,17,16,18,19,21,19,16,17,9,4,0,20,25,28,32,14,32,32,31,29,24,17,15,11,14,17,17,18,15,11,9,9,6,5,5,0,2,0
2022-03-09 17:00:00,1,3,0,4,10,13,12,11,11,9,15,15,11,10,8,8,10,12,16,16,17,18,13,11,14,12,11,4,1,0,15,18,19,18,17,18,15,15,14,16,17,14,12,11,12,13,13,9,11,11,12,10,9,2,1,0,0
2022-03-09 18:00:00,0,0,0,1,4,7,7,8,9,9,10,12,12,11,5,10,7,4,11,7,13,6,0,0,14,13,11,5,3,2,19,22,27,24,28,30,29,28,26,25,13,10,10,0,11,11,10,9,7,9,9,8,5,2,1,0,0
2022-03-09 19:00:00,1,1,0,0,3,4,6,7,6,6,4,0,8,8,5,7,8,6,6,4,0,3,0,3,3,3,4,3,0,0,12,18,15,0,14,13,17,18,17,15,7,7,9,8,10,8,7,6,5,6,3,3,3,0,2,0,0
2022-03-09 20:00:00,1,1,0,0,5,6,5,6,5,12,14,5,10,8,5,3,6,7,9,3,6,4,4,3,0,5,6,2,0,0,8,10,11,9,10,9,10,8,5,7,9,7,7,7,7,8,8,7,6,8,7,4,5,1,1,2,0
2022-03-09 21:00:00,0,1,2,1,0,0,0,3,3,9,11,7,10,9,4,10,5,6,5,3,2,2,1,1,2,0,1,1,1,0,12,16,18,19,18,18,17,16,12,15,9,9,10,3,2,8,7,3,2,3,2,0,1,0,0,0,0
2022-03-09 22:00:00,1,0,0,0,4,4,6,6,7,4,6,6,5,4,0,0,5,3,3,2,1,4,1,0,0,2,0,1,0,5,11,15,17,18,14,19,16,20,18,13,6,6,5,4,6,5,6,7,8,4,7,4,0,0,1,0,0
2022-03-09 23:00:00,0,0,0,0,3,4,0,5,0,0,4,2,0,0,0,3,5,3,4,4,0,0,3,0,0,1,2,1,0,2,6,12,0,12,11,8,11,10,6,5,3,2,3,2,0,2,2,0,0,1,0,1,2,1,0,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,1,2,0,2,4,7,2,8,4,10,12,14,16,18,20,6,15,16,26,27,27,0,26,13,12,24,18,12,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,1,2,0,0,3,3,3,4,3,5,4,5,6,7,4,6,6,7,9,6,7,4,7,7,8,6,7,8,6,1,1,3,1,2,0,0,2,0,1,1,3,5,4,3,5,5,3,3,3,4,4,4,3,1,0,0,0
2022-03-10 06:00:00,1,2,0,2,10,11,13,13,8,10,12,11,10,11,10,10,5,13,23,24,24,25,24,17,23,22,22,17,9,0,4,5,4,2,0,1,2,3,0,3,3,2,3,3,4,2,0,4,3,5,4,6,5,1,0,0,0
2022-03-10 07:00:00,3,4,5,6,10,15,10,22,24,20,24,22,21,19,21,27,29,31,45,50,52,51,52,50,31,24,20,15,9,2,11,18,18,14,6,7,7,6,7,6,9,12,17,19,27,28,34,35,20,9,17,21,19,2,0,0,0
2022-03-10 08:00:00,2,3,3,4,25,34,32,33,24,28,33,28,20,18,19,17,18,20,30,35,35,50,46,45,34,35,34,24,10,4,17,28,24,14,14,11,9,8,13,12,16,17,19,25,33,31,29,29,22,14,16,19,18,4,3,1,0
2022-03-10 09:00:00,0,1,2,3,31,31,32,29,9,10,14,16,14,12,11,12,17,18,27,27,24,22,23,25,23,22,19,14,9,3,9,14,13,10,10,10,10,11,19,14,20,21,25,29,32,32,33,32,25,8,10,7,7,1,1,0,0
2022-03-10 10:00:00,1,0,2,2,6,7,7,10,7,8,9,8,9,9,10,11,12,10,12,16,6,15,14,15,13,9,14,9,5,5,7,13,14,10,16,9,14,6,9,8,8,9,5,4,10,11,11,10,4,3,3,4,3,0,0,1,0
2022-03-10 11:00:00,1,1,2,0,8,9,2,10,20,21,23,9,8,7,6,6,5,5,7,10,9,7,11,6,10,8,9,7,3,2,7,12,10,10,9,12,11,7,13,8,9,11,12,14,6,15,9,14,9,7,5,7,6,2,1,1,0
2022-03-10 12:00:00,1,2,0,0,7,10,10,11,12,15,17,23,21,17,15,13,13,12,14,14,11,10,8,13,15,14,10,7,3,4,6,7,7,6,6,9,9,8,11,9,11,12,11,12,12,14,16,15,14,17,14,13,9,1,3,0,0
2022-03-10 13:00:00,0,1,2,3,16,17,20,20,14,9,16,13,7,9,8,9,8,8,11,13,12,12,12,11,11,12,10,7,4,6,8,10,13,14,13,10,11,12,17,17,19,20,22,23,30,31,30,28,18,8,8,7,6,5,1,0,0
2022-03-10 14:00:00,1,2,0,0,7,7,7,6,24,27,29,17,13,11,6,10,11,13,15,13,9,13,11,14,4,13,10,8,4,4,11,12,12,12,11,13,15,13,14,11,10,8,10,10,12,9,13,10,8,15,17,14,11,2,1,0,0
2022-03-10 15:00:00,2,1,2,1,9,9,8,8,13,16,15,27,21,17,16,7,12,10,9,9,8,6,7,7,32,28,24,9,4,9,13,17,15,16,18,10,20,17,19,18,13,11,12,11,11,12,11,10,14,22,21,19,14,4,3,1,0
2022-03-10 16:00:00,1,2,3,3,11,12,15,14,28,49,48,46,39,28,27,23,13,13,12,13,11,11,14,13,14,13,10,6,4,5,10,16,20,20,35,36,37,35,37,26,16,9,11,8,13,13,11,12,21,25,22,17,15,10,11,6,0
2022-03-10 17:00:00,1,1,3,2,6,8,9,10,14,18,21,22,27,22,20,19,20,18,19,18,17,23,24,24,17,27,25,16,6,5,11,18,22,23,22,22,24,25,27,25,23,18,21,21,23,24,24,20,20,33,32,28,19,3,1,2,0
2022-03-10 18:00:00,1,1,1,0,17,15,12,11,13,15,20,17,16,16,15,14,14,15,14,15,10,15,19,18,18,23,23,13,3,16,28,35,34,34,32,33,34,34,34,30,16,17,17,13,19,20,20,16,12,14,9,10,9,3,2,1,0
2022-03-10 19:00:00,0,1,2,0,8,15,15,10,8,9,8,15,10,14,13,11,8,8,7,7,5,7,5,10,11,5,8,6,3,9,18,27,33,33,32,28,27,27,27,26,14,15,12,11,12,14,13,13,10,10,10,11,8,1,2,1,0
2022-03-10 20:00:00,1,1,2,1,5,8,5,4,5,7,6,6,5,6,3,3,5,6,8,7,6,6,5,7,6,9,8,4,3,8,15,21,23,18,21,19,21,21,19,15,14,12,13,14,13,11,10,9,8,11,10,8,5,2,1,0,0
2022-03-10 21:00:00,0,1,0,2,12,13,3,6,6,8,7,7,6,7,2,6,7,7,5,4,1,2,4,3,6,7,2,3,1,8,12,22,21,13,17,18,16,15,14,12,10,10,8,9,12,10,10,7,7,7,6,6,5,2,2,1,0
2022-03-10 22:00:00,0,0,0,0,4,6,2,0,6,5,7,1,6,5,6,5,3,4,1,4,0,3,2,3,0,2,0,3,1,7,14,22,12,22,11,21,20,11,18,14,10,9,9,6,6,7,7,5,4,6,5,4,3,2,0,1,0
2022-03-10 23:00:00,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,4,3,0,1,0,2,0,3,1,0,2,3,10,12,0,13,10,6,14,5,11,9,6,7,8,2,6,7,5,3,2,3,1,1,2,1,0,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,1,0,0,1,1,4,0,7,7,9,6,10,11,11,13,12,10,7,17,18,19,20,21,0,19,23,18,10,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,1,2,0,0,2,3,3,3,4,6,0,7,6,7,8,5,4,6,8,9,10,4,8,8,8,9,7,6,3,1,2,3,0,2,0,2,3,0,2,1,4,4,3,3,5,3,4,3,8,6,6,5,4,1,0,0,0
2022-03-11 06:00:00,2,3,0,0,4,7,10,10,10,11,6,11,10,11,9,8,10,12,21,23,18,21,19,19,17,20,16,13,6,1,2,4,4,1,0,2,3,4,1,3,4,4,3,2,5,4,2,3,3,4,7,8,7,2,0,0,0
2022-03-11 07:00:00,4,4,1,5,11,13,12,19,20,22,24,23,20,18,21,28,29,31,49,56,57,56,55,53,35,28,29,16,5,2,10,24,22,8,5,4,5,5,5,7,8,10,19,19,29,32,38,37,22,12,22,23,22,4,1,0,0
2022-03-11 08:00:00,1,2,3,4,13,14,14,19,21,26,28,26,13,16,18,17,19,21,30,35,36,31,34,37,30,29,30,23,13,3,16,25,22,18,15,12,10,8,9,10,11,11,12,12,15,21,24,20,16,13,12,15,10,2,2,1,0
2022-03-11 09:00:00,1,2,3,4,17,18,17,17,10,10,13,13,11,10,12,11,11,12,16,15,16,15,18,16,17,18,17,15,8,1,6,15,14,12,7,6,4,4,7,7,9,9,10,5,11,14,11,14,12,7,7,5,4,2,0,0,0
2022-03-11 10:00:00,1,0,2,3,8,12,7,8,7,8,10,10,8,8,9,8,9,9,13,14,18,16,16,18,15,19,17,13,2,6,9,9,10,9,10,11,10,9,12,9,6,8,9,8,7,7,8,7,6,4,7,5,3,1,0,0,0
2022-03-11 11:00:00,1,0,2,2,8,10,11,9,6,5,6,6,6,5,5,7,6,11,13,18,14,16,18,18,17,18,17,14,3,2,4,6,7,9,4,4,11,9,9,8,5,7,6,8,9,8,9,8,9,4,7,8,7,0,1,0,0
2022-03-11 12:00:00,1,1,2,2,3,4,6,7,10,11,14,12,8,8,8,7,7,6,13,14,15,11,10,12,14,13,11,9,3,2,6,8,7,7,5,9,10,5,9,5,6,4,5,5,7,9,11,11,8,8,9,7,6,2,0,0,0
2022-03-11 13:00:00,1,1,2,2,8,9,10,11,14,16,17,16,14,13,13,12,12,9,13,14,11,11,13,12,12,10,10,8,2,4,9,9,8,9,10,11,10,10,11,14,13,11,11,10,11,14,11,10,11,11,14,14,13,3,2,0,0
2022-03-11 14:00:00,1,1,1,1,3,3,7,6,18,19,16,19,19,15,10,13,14,15,17,19,19,11,18,18,19,15,13,6,4,5,8,12,16,9,15,11,14,3,14,15,10,9,9,6,11,10,8,7,6,10,11,10,11,5,2,0,0
2022-03-11 15:00:00,1,2,0,3,3,4,10,11,13,32,37,38,35,31,29,26,13,11,9,8,8,8,10,7,23,25,25,9,2,6,10,13,19,35,47,22,46,45,41,32,17,10,11,10,12,12,11,10,13,15,12,11,8,8,9,7,0
2022-03-11 16:00:00,1,1,3,2,14,16,16,15,15,17,22,22,18,14,13,11,11,5,10,11,7,12,13,13,16,18,16,12,6,4,14,15,17,18,19,21,24,23,23,20,18,17,18,18,19,18,19,15,14,16,15,15,12,4,3,1,0
2022-03-11 17:00:00,1,1,1,0,16,14,17,16,14,10,16,17,13,14,13,11,8,11,17,15,17,15,17,20,15,26,26,10,7,7,20,26,24,26,30,31,33,18,18,15,13,12,13,12,13,16,15,15,11,14,11,10,6,1,2,1,0
2022-03-11 18:00:00,0,1,2,1,6,17,16,15,16,12,14,14,9,12,11,13,13,14,19,18,19,18,19,16,18,32,29,12,7,15,31,35,35,41,34,42,42,41,36,28,21,21,18,17,20,22,17,13,11,11,10,7,6,3,3,2,0
2022-03-11 19:00:00,0,1,0,1,8,9,8,9,10,13,12,10,11,11,8,10,9,12,10,10,9,9,8,4,8,7,7,5,3,9,17,21,19,32,31,33,32,32,32,30,15,11,11,8,13,13,11,12,7,9,8,7,7,1,1,0,0
2022-03-11 20:00:00,0,1,1,2,5,6,5,5,4,5,6,6,5,7,4,8,6,5,5,6,5,2,0,3,6,7,9,4,1,5,12,17,21,20,19,21,20,21,19,17,13,14,12,10,9,11,12,10,7,6,4,5,3,0,0,0,0
2022-03-11 21:00:00,0,2,3,3,5,5,5,6,7,8,8,5,6,6,3,4,6,5,6,4,5,2,4,3,1,3,4,4,3,7,16,23,24,23,16,24,23,14,12,12,11,8,7,9,9,11,5,8,6,7,6,3,5,3,2,0,0
2022-03-11 22:00:00,1,2,0,0,7,4,4,5,4,7,11,12,5,7,7,4,4,4,5,2,4,2,0,3,3,4,2,0,1,4,10,19,10,13,20,22,13,21,21,16,10,9,7,9,10,9,10,9,6,4,5,3,4,2,2,0,0
2022-03-11 23:00:00,0,0,0,0,1,4,0,3,1,0,0,2,3,2,4,3,5,3,3,1,2,0,0,3,0,1,1,0,0,2,10,13,0,7,14,13,14,7,11,7,8,7,7,4,6,5,4,4,3,2,3,0,0,2,0,0,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,1,0,0,1,2,4,1,1,5,4,6,7,7,0,0,3,6,2,10,11,11,10,0,9,0,4,5,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,1,1,0,0,1,2,2,3,2,2,3,4,4,5,2,4,3,5,6,3,4,1,2,3,2,6,5,2,1,1,2,2,1,1,0,4,5,0,0,4,4,3,4,2,5,4,1,0,3,4,5,3,4,1,0,0,0
2022-03-12 06:00:00,0,2,0,0,5,7,6,5,3,4,5,6,1,7,0,5,2,5,6,8,7,6,6,5,3,4,4,2,2,0,2,5,2,2,0,0,2,1,0,3,2,2,0,1,4,1,0,0,3,0,2,1,0,0,0,0,0
2022-03-12 07:00:00,0,0,0,1,2,1,2,3,4,7,9,7,7,7,3,7,6,6,13,8,12,11,10,12,11,10,4,6,1,1,4,6,4,2,2,0,3,0,0,2,3,4,5,4,4,5,0,0,3,3,5,4,3,0,0,0,0
2022-03-12 08:00:00,1,2,0,2,4,6,6,6,7,8,11,12,10,9,9,10,11,11,11,13,14,13,14,13,11,10,6,6,3,1,4,3,2,4,0,6,7,6,3,3,5,5,6,7,8,6,5,4,4,5,5,4,4,2,1,0,0
2022-03-12 09:00:00,1,0,1,2,6,8,7,7,6,11,12,13,11,9,10,12,10,8,17,20,15,20,21,24,23,22,20,17,4,1,5,6,3,6,7,3,7,5,8,9,8,8,7,6,11,15,15,13,15,15,10,8,7,5,0,2,0
2022-03-12 10:00:00,1,1,2,3,6,7,8,8,8,8,7,8,6,9,7,8,9,10,14,13,11,12,13,12,13,12,12,7,4,2,7,5,6,4,5,0,3,6,5,1,4,7,8,6,7,8,5,6,8,7,9,8,8,1,0,0,0
2022-03-12 11:00:00,2,1,1,2,6,8,5,5,5,7,8,9,9,9,5,9,11,11,18,19,15,14,15,17,15,17,16,8,3,2,6,4,7,5,8,7,8,5,6,7,6,5,5,7,12,12,10,9,7,10,9,7,7,2,0,0,0
2022-03-12 12:00:00,1,0,2,4,5,5,8,7,9,8,11,13,12,11,12,11,9,14,15,16,18,17,19,17,20,18,16,9,4,2,6,7,7,7,6,8,9,4,10,10,8,10,8,6,13,14,16,16,16,16,16,12,9,5,0,3,0
2022-03-12 13:00:00,1,2,0,1,5,7,10,9,5,9,12,8,11,12,11,4,12,10,14,20,21,20,18,18,21,18,14,6,5,4,6,8,6,7,6,6,9,6,3,11,7,9,9,12,13,10,10,11,8,8,9,6,7,3,1,0,0
2022-03-12 14:00:00,1,0,2,3,5,7,14,13,12,13,15,14,12,14,13,12,11,10,14,15,15,17,19,21,22,20,13,11,2,8,16,17,19,17,18,7,19,18,14,15,11,9,7,7,10,15,15,14,9,11,10,6,5,1,3,0,0
2022-03-12 15:00:00,1,2,2,0,6,5,6,4,8,12,11,14,12,12,9,13,16,18,19,13,19,18,16,21,24,21,14,10,1,0,15,16,14,15,15,13,14,12,15,10,13,13,10,9,12,14,13,10,11,11,9,10,5,4,3,1,0
2022-03-12 16:00:00,0,0,1,1,6,6,8,5,5,9,8,8,7,8,7,5,7,7,11,12,14,12,14,14,14,15,15,13,10,0,12,14,15,16,17,17,14,13,13,12,12,10,15,18,19,20,9,19,15,10,10,9,7,5,2,4,0
2022-03-12 17:00:00,0,1,2,3,9,9,10,6,9,9,13,12,10,9,8,5,7,7,14,15,5,15,15,16,19,20,18,13,5,0,10,16,17,14,13,17,16,14,15,14,15,9,11,10,12,14,15,14,8,6,7,5,2,2,1,0,0
2022-03-12 18:00:00,1,1,0,0,7,8,8,6,5,3,10,6,6,7,8,10,10,10,9,9,8,5,8,11,10,13,13,12,3,0,9,17,16,15,14,16,17,14,17,14,18,19,18,17,17,15,14,11,11,11,8,9,5,2,3,0,0
2022-03-12 19:00:00,1,2,1,2,7,8,6,8,5,9,10,5,5,6,4,3,5,5,6,6,3,5,6,2,0,4,9,7,2,1,9,18,20,19,12,14,15,14,11,13,12,10,8,7,9,11,8,6,5,13,5,3,5,2,1,0,0
2022-03-12 20:00:00,1,0,0,2,6,6,5,8,6,5,4,7,5,5,0,5,6,7,5,4,3,6,6,7,0,7,6,4,0,0,6,12,13,17,12,16,7,15,12,10,7,7,9,7,10,9,8,7,6,6,0,1,12,4,1,0,0
2022-03-12 21:00:00,0,1,0,1,8,5,4,2,2,3,6,0,3,5,4,5,4,3,3,2,0,5,6,0,5,3,2,1,0,0,11,9,11,14,16,14,12,8,10,11,7,4,5,4,5,6,4,2,3,4,1,2,0,1,0,0,0
2022-03-12 22:00:00,1,0,0,1,3,4,7,3,6,7,8,6,7,5,4,4,3,4,4,1,2,0,3,0,0,0,4,3,0,0,6,17,8,15,3,18,13,17,15,10,8,7,6,2,7,4,6,3,3,3,0,0,2,1,1,0,0
2022-03-12 23:00:00,0,0,0,0,0,0,0,0,0,2,7,7,0,7,6,5,0,0,3,0,0,2,0,0,0,1,0,0,0,0,2,9,0,10,3,0,5,0,9,8,9,11,4,4,12,8,6,5,1,0,4,0,3,2,0,0,0
2022-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 04:00:00,0,0,0,0,1,1,0,0,0,0,2,2,0,1,0,0,1,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 05:00:00,1,0,0,0,0,2,1,1,3,3,5,7,6,7,8,9,7,5,6,7,3,6,0,5,0,5,0,3,1,0,1,2,0,3,1,3,4,1,0,1,1,0,2,0,1,2,0,1,1,2,4,0,3,0,0,0,0
2022-03-13 06:00:00,1,1,1,2,2,3,2,3,4,4,3,3,4,6,0,3,2,5,4,5,6,5,6,7,6,4,4,2,0,0,3,5,0,1,0,1,0,0,0,2,4,0,3,0,3,2,1,2,2,1,0,0,0,0,0,0,0
2022-03-13 07:00:00,0,0,0,1,3,2,4,5,4,5,2,1,0,4,2,2,1,5,8,9,0,8,7,11,3,5,4,2,0,0,5,4,2,2,0,0,0,0,1,2,2,1,0,0,1,0,2,0,2,2,5,6,1,1,0,0,0
2022-03-13 08:00:00,1,0,1,1,7,9,8,7,8,8,8,0,7,5,0,3,4,7,10,11,10,4,8,5,13,15,11,4,0,0,2,3,1,4,3,2,4,2,0,0,4,2,4,3,3,2,4,0,4,3,4,2,3,1,0,0,0
2022-03-13 09:00:00,0,1,1,1,3,3,4,5,3,6,7,7,3,5,6,6,6,5,7,10,8,6,11,5,6,7,5,4,0,0,3,4,0,0,0,3,3,0,0,0,3,4,3,0,5,5,6,5,5,2,3,2,2,1,0,0,0
2022-03-13 10:00:00,0,1,0,2,4,4,5,5,8,7,8,9,7,9,5,10,10,11,12,13,9,11,11,13,10,11,8,7,2,0,4,8,6,8,7,8,6,0,5,5,6,7,5,0,9,7,9,8,13,13,11,8,7,3,1,0,0
2022-03-13 11:00:00,0,2,1,0,2,4,4,5,3,3,10,5,8,6,0,5,3,3,8,14,17,1,17,15,0,13,11,4,0,0,7,9,8,2,3,2,5,0,5,4,3,3,4,5,6,4,4,3,3,2,3,2,2,0,0,0,0
2022-03-13 12:00:00,0,1,2,4,3,8,9,6,10,10,11,12,11,9,8,7,5,6,10,11,0,5,11,8,0,9,7,6,0,0,3,7,5,7,6,0,6,5,1,5,5,4,3,6,4,7,6,7,6,5,4,5,0,1,0,0,0
2022-03-13 13:00:00,1,0,4,4,6,8,7,9,9,10,7,8,7,6,6,7,7,8,11,12,15,12,14,14,14,15,12,6,1,0,5,7,5,7,0,8,7,8,6,5,5,8,7,6,5,6,5,6,5,5,4,2,2,1,0,0,0
2022-03-13 14:00:00,1,0,1,0,3,2,5,2,2,2,4,5,7,5,4,5,5,9,15,18,9,0,17,16,7,7,14,10,3,0,6,12,13,15,15,16,15,11,7,8,7,12,11,4,12,8,13,12,9,4,7,5,2,1,0,0,0
2022-03-13 15:00:00,0,2,1,2,3,4,5,4,4,6,7,7,8,9,8,9,8,8,12,13,9,11,10,11,0,10,9,7,0,4,6,14,14,12,12,8,13,14,11,15,14,12,10,9,8,8,7,7,8,8,7,5,4,2,1,0,0
2022-03-13 16:00:00,2,1,1,1,4,7,9,9,7,7,10,7,9,8,8,10,8,8,10,9,11,12,12,11,10,17,20,6,3,0,6,9,10,9,11,11,8,10,10,9,6,8,7,4,10,10,9,10,6,6,5,6,4,2,1,0,0
2022-03-13 17:00:00,3,3,1,0,5,8,7,8,7,7,8,8,6,7,5,7,7,4,5,6,8,7,7,5,6,8,7,4,2,0,16,20,19,19,15,21,13,6,8,4,5,6,6,6,7,8,9,8,10,11,13,11,7,3,1,0,0
2022-03-13 18:00:00,0,2,1,0,6,7,8,0,7,0,10,6,4,6,5,6,5,3,4,5,6,7,7,0,9,10,10,9,0,0,10,14,15,8,15,20,15,18,17,14,10,9,10,12,12,12,13,10,8,8,9,10,6,3,1,0,0
2022-03-13 19:00:00,1,0,1,2,7,9,10,4,9,8,4,2,4,5,4,3,5,6,8,6,0,5,4,5,0,4,3,3,2,0,11,16,17,9,0,15,17,15,10,12,6,2,6,7,9,10,8,5,2,1,0,0,1,0,0,0,0
2022-03-13 20:00:00,0,0,1,0,2,2,4,3,2,5,6,6,0,6,5,4,5,5,4,5,6,3,4,6,5,9,6,5,1,0,8,13,15,9,0,17,11,16,12,8,7,8,8,7,4,8,2,6,4,3,1,2,2,0,0,0,0
2022-03-13 21:00:00,0,1,0,0,3,5,3,3,5,4,7,6,4,3,0,0,5,3,3,1,2,2,1,1,0,0,0,0,1,0,6,8,9,4,5,10,9,15,14,11,5,4,3,3,4,6,5,4,3,0,2,0,0,2,0,0,0
