Unnamed: 0,1_군포공영차고지,2_군포보건소,3_수리산역,4_5단지입구,5_오금동행정복지센터,6_3단지.소월아파트.다산아파트,7_시민체육광장,8_주공1단지.무궁화아파트,9_군포경찰서,10_신환아파트,11_금정고가금정농협,12_삼신아파트,13_농협.홈플러스,14_호계사거리,15_호계소방파출소,16_덕고개사거리,17_샘마을.대안중학교,18_안양남초등학교,19_농수산물시장.포일단지입구,20_민백마을,21_오뚜기식품.두산벤처다임.나눔초등학교,22_평촌동주민센터.인덕원대우아파트,23_인덕원초교.삼성아파트,24_인덕원역4호선,25_린파밀리에,26_갈현동부대,27_찬우물,28_정보과학도서관,29_과천주공2.3단지,30_정부과천청사,31_KT과천지사,32_경기도립과천도서관앞,33_과천8.9단지,34_과천성당,35_관문사거리부대앞,36_남태령부대,37_남태령역,38_사당역,39_이수역,40_총신대입구역.남성시장입구앞,41_경문고등학교,42_정금마을,43_이수교,44_구반포역.세화고등학교,45_신반포역.세화여중고,46_고속터미널,47_서울성모병원,48_고속터미널,49_신반포역.세화여중고,50_구반포역.세화고등학교,51_갯마을앞,52_정금마을.방배경찰서,53_경문고교.배나무골앞,54_총신대입구역.남성시장입구앞,55_사당동우체국앞,56_방배노인종합복지관,57_사당역,58_사당자동차학원,59_남태령역,60_남태령부대,61_관문사거리부대앞,62_과천성당,63_과천10단지,64_경기도립과천도서관앞,65_KT과천지사,66_정부과천청사,67_과천주공2.3단지,68_찬우물,69_갈현동부대,70_린파밀리에,71_인덕원사거리.인덕원역,72_평촌동주민센터.KT동안양지점.대우아파트,73_나눔초등학교.오뚜기식품.두산벤처다임,74_민백마을,75_농수산물시장.포일단지입구,76_안양남초등학교,77_샘마을.대안중학교,78_덕고개사거리,79_호계소방파출소,80_호계사거리,81_농협.홈플러스,82_삼신아파트,83_산본주유소,84_신환아파트,85_느티울공원입구,86_군포경찰서,87_주공2단지,88_시민체육광장,89_3단지.율곡아파트,90_오금동주민센터.흥진고교,91_5단지입구,92_수리산역.5단지,93_군포보건소,94_군포공영차고지
2022-03-07 20:00:00,0,1,2,1,1,3,3,5,6,6,7,8,6,6,0,8,6,10,9,10,12,12,9,11,5,9,7,9,11,12,19,18,16,17,18,15,18,16,15,7,6,5,7,6,4,1,9,18,17,18,17,16,15,18,20,21,27,26,25,19,24,28,22,21,22,19,20,14,16,20,37,30,26,23,19,14,15,12,12,12,13,14,12,9,6,5,4,2,1,1,0,0,0,0
2022-03-07 21:00:00,0,2,2,1,0,3,0,4,3,4,5,4,4,8,0,7,6,7,8,6,16,14,13,10,2,0,1,7,3,11,10,0,10,11,13,5,7,13,12,6,5,4,4,3,1,3,6,14,12,13,13,14,12,18,19,20,27,27,26,25,25,23,23,22,21,21,20,21,20,19,19,19,19,15,14,13,12,14,4,14,16,13,9,8,6,7,5,2,1,0,0,0,0,0
2022-03-07 22:00:00,0,0,2,0,0,1,0,3,4,6,8,5,8,2,6,4,5,4,4,3,9,8,8,7,0,5,0,7,6,7,12,6,13,14,13,0,11,8,6,4,3,3,2,2,1,1,5,24,24,24,20,15,12,13,15,16,27,26,22,21,20,24,22,20,23,22,21,14,0,0,36,33,24,20,20,17,10,10,9,9,11,0,8,6,3,4,6,4,3,2,1,1,0,0
2022-03-07 23:00:00,0,0,0,1,0,2,0,3,0,4,4,0,5,3,0,0,0,8,10,11,10,9,6,4,3,5,4,3,2,3,5,0,9,3,6,0,7,10,13,12,13,5,10,6,4,1,1,13,16,11,14,7,10,17,12,13,28,0,27,25,22,19,17,17,18,18,17,17,11,10,14,12,14,12,11,12,10,6,9,9,9,4,7,5,1,4,3,2,1,0,2,1,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,1,3,4,4,7,0,8,9,13,14,13,14,15,8,11,14,14,13,14,16,19,17,13,13,11,10,8,8,9,11,12,13,4,0,0,0,9,0,8,9,0,10,7,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,0,0,4,1,6,4,7,11,13,15,13,15,16,19,9,19,23,26,28,32,42,51,44,33,23,20,22,22,21,21,24,25,25,18,17,16,19,15,16,15,16,21,22,16,15,7,1,2,3,1,1,4,5,7,9,11,10,5,9,0,9,6,5,7,7,6,5,4,3,4,4,4,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 07:00:00,1,2,5,5,12,14,16,22,20,26,32,31,33,34,33,35,37,40,44,47,56,59,50,38,35,35,37,38,37,35,36,43,57,57,60,56,49,26,29,30,33,35,24,21,15,14,2,5,6,7,7,12,12,15,17,23,22,20,21,20,23,20,20,20,19,20,18,20,19,7,18,15,14,17,19,26,29,17,16,13,12,12,10,9,6,5,4,0,4,7,4,1,0,0
2022-03-08 08:00:00,0,7,16,19,20,24,26,33,35,45,50,45,49,51,50,49,51,56,57,53,57,52,45,40,40,42,46,44,46,41,40,41,46,48,48,46,43,38,29,30,29,33,38,28,23,6,5,11,13,14,7,7,8,17,24,28,36,35,30,28,31,31,36,34,32,29,22,24,24,23,46,44,36,40,37,27,23,29,28,20,18,17,24,26,22,18,17,15,12,6,2,6,3,0
2022-03-08 09:00:00,0,3,4,2,3,7,5,10,14,15,18,18,18,17,14,17,19,26,27,28,32,37,37,33,34,32,33,35,37,36,40,43,46,47,46,37,44,27,20,22,21,26,26,22,17,15,4,5,8,8,8,8,8,11,8,8,14,13,14,10,14,13,12,12,11,9,12,11,13,0,29,21,15,13,12,9,11,9,7,6,10,11,9,7,5,5,3,1,2,0,1,2,0,0
2022-03-08 10:00:00,0,0,2,5,2,7,2,9,10,11,12,9,10,9,0,8,9,11,14,19,20,19,17,18,17,16,19,18,18,16,22,19,20,22,20,21,20,23,19,18,17,20,20,17,16,8,3,12,10,11,10,11,11,12,6,13,9,12,8,10,6,11,10,10,10,6,13,5,6,12,10,7,11,8,9,6,6,0,5,4,10,5,7,6,4,4,2,0,3,2,0,2,0,0
2022-03-08 11:00:00,0,1,1,1,2,3,0,4,6,9,7,8,9,11,5,12,12,13,14,13,17,21,17,18,17,0,16,16,17,16,17,23,23,24,25,0,21,15,12,13,12,10,13,12,13,5,8,12,15,18,15,14,13,16,15,9,13,0,12,3,11,11,9,7,12,13,8,7,0,5,12,7,5,8,9,7,8,5,0,5,6,4,4,0,2,1,0,1,1,2,1,0,0,0
2022-03-08 12:00:00,1,0,3,0,1,3,1,5,4,7,6,4,9,8,7,6,7,10,9,11,15,17,17,11,11,0,19,18,20,24,24,27,19,20,27,27,26,25,21,17,16,15,17,15,13,12,5,13,1,14,15,14,12,14,15,12,18,0,19,18,11,10,17,9,11,10,7,7,10,0,7,8,9,8,6,6,6,8,7,6,7,5,5,3,4,3,0,2,1,3,1,2,0,0
2022-03-08 13:00:00,0,2,3,3,4,4,5,6,3,9,8,8,9,10,8,11,11,13,15,16,21,19,17,16,0,6,5,13,11,13,15,8,19,20,19,0,16,15,15,22,21,21,20,18,14,7,4,12,13,22,11,10,11,12,14,14,14,13,12,0,11,12,12,10,13,11,12,13,12,0,9,7,7,7,7,7,8,7,5,4,7,7,5,3,3,2,0,1,2,4,3,1,0,0
2022-03-08 14:00:00,0,2,3,4,5,3,1,6,9,10,12,11,9,9,10,10,12,14,14,16,17,20,18,18,17,0,15,14,17,17,21,16,19,14,18,0,15,13,12,12,10,13,12,10,9,4,7,13,14,28,27,26,25,25,22,19,18,15,18,13,16,17,16,15,18,17,18,19,18,17,11,9,10,11,12,14,15,14,12,13,12,12,9,10,5,3,0,1,0,0,0,1,0,0
2022-03-08 15:00:00,1,0,2,1,2,3,1,6,6,7,9,7,8,13,14,8,18,16,18,21,23,23,18,17,16,6,15,15,16,17,18,19,20,23,21,9,20,19,18,17,16,18,7,17,17,3,10,24,28,29,27,23,20,22,25,25,30,11,32,10,29,29,28,28,24,22,21,20,10,19,17,12,12,10,12,16,15,15,15,16,20,20,15,12,11,9,7,6,3,4,3,2,1,0
2022-03-08 16:00:00,0,1,1,2,8,3,7,8,8,7,9,10,11,10,8,18,48,47,47,45,45,29,15,14,12,15,10,10,12,12,17,18,18,20,20,16,21,15,14,20,21,20,21,16,15,2,8,20,27,32,29,29,27,25,26,27,29,26,25,27,26,22,20,18,25,26,26,27,28,25,33,29,27,28,25,20,18,35,37,41,42,38,28,21,19,12,13,12,10,2,5,0,0,0
2022-03-08 17:00:00,0,4,5,0,10,6,0,15,14,14,11,10,12,14,15,19,16,20,21,22,27,32,31,29,0,21,22,20,21,16,19,21,22,25,32,35,31,17,11,14,15,16,22,21,18,1,15,33,43,42,40,28,29,28,29,32,32,31,30,30,34,28,29,31,28,31,28,31,23,29,32,31,28,26,25,25,25,28,27,27,19,18,16,16,6,11,7,4,1,3,2,1,0,0
2022-03-08 18:00:00,0,6,6,1,4,5,0,18,21,16,18,19,29,30,29,26,24,20,23,23,48,55,44,27,26,29,29,29,33,31,36,33,32,36,38,40,42,23,15,10,9,9,10,9,8,1,5,26,31,33,30,28,26,27,28,29,49,48,49,47,43,40,37,35,32,37,40,42,41,39,52,45,47,47,47,45,44,42,41,36,44,45,30,29,22,15,10,8,5,5,1,1,0,0
2022-03-08 19:00:00,0,1,8,0,4,3,5,6,8,9,9,13,13,20,0,16,19,16,14,13,16,20,16,13,13,11,12,12,11,13,14,15,16,16,15,22,17,15,12,11,10,8,10,7,7,2,6,20,22,22,24,22,17,23,24,16,33,32,24,37,32,27,26,21,22,24,25,23,22,21,48,37,31,29,26,18,19,21,19,20,28,25,19,14,11,9,8,4,1,4,3,1,0,0
2022-03-08 20:00:00,1,0,3,0,2,0,0,4,5,6,12,10,13,16,5,14,11,11,11,12,14,15,11,16,14,9,8,9,5,10,12,11,10,12,12,7,11,10,12,9,5,6,9,4,5,1,4,18,17,19,20,20,14,17,18,18,27,18,19,17,26,27,25,21,20,19,18,18,21,16,25,20,18,19,20,18,15,14,7,11,13,14,9,8,8,7,6,5,3,2,0,0,0,0
2022-03-08 21:00:00,0,0,2,1,1,2,0,3,6,8,10,8,7,7,0,6,7,9,8,9,13,13,12,9,8,8,7,7,8,9,11,9,13,9,8,7,10,9,6,4,3,1,2,2,0,1,5,25,26,24,24,20,20,23,23,22,28,26,29,28,27,26,23,23,20,19,17,18,0,0,27,24,21,19,17,16,14,11,13,11,12,12,10,7,3,6,1,2,0,5,0,0,0,0
2022-03-08 22:00:00,0,1,2,1,1,2,0,5,6,8,8,7,7,7,4,7,7,5,6,7,9,10,6,8,0,0,7,5,3,7,8,8,6,6,5,9,10,11,10,7,6,2,8,7,5,1,4,13,14,16,13,13,9,15,16,17,29,28,21,0,26,21,22,22,19,20,18,18,17,0,27,21,20,19,15,14,11,14,11,12,14,13,10,6,6,5,5,3,3,2,1,1,0,0
2022-03-08 23:00:00,0,0,1,0,1,2,3,6,3,8,10,9,8,11,10,6,5,4,2,3,5,5,3,9,0,3,8,6,5,7,8,5,5,9,7,0,7,11,13,14,11,9,10,8,7,1,2,13,14,15,14,13,13,17,16,15,54,28,27,53,52,44,35,35,33,21,19,6,18,17,20,19,19,16,14,15,14,12,12,11,10,9,6,5,4,3,0,2,0,1,2,1,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,0,2,3,5,6,5,6,6,6,8,7,7,7,3,7,6,7,6,5,7,7,8,9,8,6,0,3,5,5,6,0,7,8,3,0,6,6,4,0,6,0,4,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,0,2,0,2,3,1,4,3,5,6,5,5,6,0,2,5,9,8,9,12,13,12,18,16,12,10,11,9,10,0,10,9,0,3,0,9,9,10,11,12,11,5,10,8,3,0,3,4,2,5,3,7,8,5,2,8,7,6,0,3,3,4,3,2,2,0,1,0,0,1,2,3,0,4,0,6,0,0,7,8,0,7,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 07:00:00,0,0,3,3,4,1,1,5,3,7,9,9,9,7,0,6,7,11,6,10,8,11,8,7,5,8,6,7,5,9,10,2,8,9,9,9,9,8,6,8,2,8,10,9,6,1,2,5,6,3,1,5,0,2,4,6,5,0,5,4,5,3,4,4,4,2,3,2,0,3,6,7,2,7,0,7,8,7,6,7,6,5,6,4,4,2,2,0,1,1,1,0,0,0
2022-03-09 08:00:00,0,1,2,3,4,5,7,9,10,11,17,12,13,14,13,19,11,19,20,20,22,20,13,13,11,0,15,13,12,14,16,17,18,19,20,0,20,16,16,14,18,19,20,8,16,1,4,6,7,9,8,9,7,9,8,8,10,9,8,7,7,7,7,7,6,5,7,6,7,0,16,12,9,8,8,6,7,0,5,5,8,7,5,7,5,0,0,1,1,1,2,1,1,0
2022-03-09 09:00:00,0,1,2,3,4,5,4,7,7,11,14,7,16,17,9,17,16,20,19,20,23,24,19,16,15,0,15,17,17,17,13,18,22,23,24,17,25,22,20,18,19,18,20,16,15,3,0,5,6,6,6,6,7,7,10,11,15,13,14,0,15,15,16,13,11,2,6,4,5,0,15,10,10,9,7,9,11,6,5,6,7,0,6,4,5,3,2,1,2,2,1,2,1,0
2022-03-09 10:00:00,0,2,4,1,3,4,0,4,7,9,11,11,11,12,0,12,13,16,17,17,23,25,23,19,0,15,20,18,18,18,20,21,25,26,28,17,27,25,22,19,15,22,23,20,14,12,2,5,8,9,9,10,10,13,12,15,15,14,13,7,11,9,10,8,6,5,11,9,6,0,8,5,6,5,6,5,5,0,4,3,4,4,4,4,3,2,1,0,0,1,0,0,0,0
2022-03-09 11:00:00,0,2,2,4,2,2,2,11,6,8,10,10,18,19,4,20,19,24,18,25,17,22,20,17,8,0,18,11,26,28,29,15,31,23,23,0,25,18,19,20,13,7,12,17,13,1,0,10,10,8,8,3,7,8,10,9,12,13,9,12,14,13,11,0,12,13,15,13,6,6,13,12,12,9,10,9,9,0,0,9,10,10,7,6,4,3,2,0,1,0,0,0,0,0
2022-03-09 12:00:00,0,1,2,3,0,2,4,6,5,8,9,10,11,12,0,15,16,19,22,23,26,30,28,27,11,4,28,29,28,27,25,24,26,32,32,0,32,20,16,18,20,18,21,19,14,2,1,15,14,15,14,16,16,9,8,12,11,6,12,0,13,9,11,9,14,12,14,9,12,0,9,8,8,7,5,9,2,7,8,9,12,10,6,5,5,3,3,2,2,2,1,0,0,0
2022-03-09 13:00:00,3,0,4,0,2,2,0,10,13,13,20,17,12,13,10,13,12,11,11,12,20,19,16,14,14,9,13,11,16,15,19,0,18,21,20,0,14,16,20,22,0,15,15,14,15,3,4,14,19,21,16,18,19,19,20,23,28,26,27,24,28,29,15,28,19,17,18,12,17,8,14,15,14,14,15,14,15,15,13,12,15,15,11,6,9,5,2,3,1,2,2,0,1,0
2022-03-09 14:00:00,0,2,1,0,2,2,3,3,4,4,5,3,7,8,9,7,10,12,18,22,28,29,21,19,0,16,22,14,20,15,16,17,17,19,22,0,21,16,19,16,22,21,26,23,22,17,8,16,18,18,16,17,14,21,21,24,26,14,0,0,24,23,21,20,17,16,18,12,0,10,11,10,9,8,12,14,13,12,11,13,15,8,14,12,8,5,3,0,4,4,2,1,0,0
2022-03-09 15:00:00,1,2,6,0,1,7,3,10,6,11,15,14,14,13,3,12,9,9,11,15,14,19,17,14,4,17,17,18,17,20,23,15,26,28,26,28,29,19,16,20,20,9,24,19,17,2,4,21,22,22,22,18,20,24,24,28,33,6,29,32,31,29,26,23,19,18,21,22,24,13,20,17,16,12,14,12,10,11,11,10,14,15,8,7,6,5,3,0,2,0,0,1,0,0
2022-03-09 16:00:00,0,2,5,2,4,5,6,6,8,9,13,11,13,11,9,9,10,10,11,11,12,16,17,21,22,21,17,17,17,14,18,18,16,19,18,19,18,14,16,18,20,17,22,17,10,5,4,18,21,24,23,21,25,27,31,20,23,9,24,0,16,19,19,18,20,21,20,19,13,9,27,22,14,12,12,13,11,12,7,10,12,8,8,6,7,4,3,0,0,3,2,0,0,0
2022-03-09 17:00:00,1,3,2,0,3,5,3,9,12,11,14,14,14,12,11,10,12,14,15,17,17,16,14,14,0,7,15,14,10,19,26,25,27,26,28,0,24,17,17,12,19,18,19,17,9,3,6,18,18,21,20,18,17,20,16,31,33,34,13,32,30,28,29,28,29,26,25,24,23,22,27,23,22,11,19,12,13,12,11,11,13,11,7,8,6,4,2,1,0,1,0,0,0,0
2022-03-09 18:00:00,0,2,4,1,2,3,6,11,12,11,18,16,12,15,14,14,11,9,8,9,12,11,7,6,6,0,4,5,4,4,8,5,9,16,16,11,15,17,14,6,5,6,7,5,10,1,1,23,27,22,23,20,18,18,19,20,23,24,15,16,25,22,21,19,18,16,17,13,16,15,17,14,14,13,15,12,14,15,13,9,13,12,9,8,7,6,4,3,0,3,3,1,0,0
2022-03-09 19:00:00,0,0,0,1,1,0,0,3,5,6,6,3,6,4,0,7,6,8,7,9,9,8,6,7,6,0,6,5,0,7,12,0,10,13,12,0,8,9,8,8,10,10,11,8,5,2,2,21,16,12,15,16,19,19,21,20,27,24,28,26,27,26,23,15,16,16,14,11,11,9,17,16,17,14,14,13,11,6,10,9,10,9,6,5,4,0,3,5,3,1,0,1,0,0
2022-03-09 20:00:00,0,1,1,0,1,0,1,4,6,8,9,7,10,11,1,10,10,8,7,6,5,9,5,4,0,0,0,3,3,9,9,0,9,8,11,7,8,6,8,8,10,8,14,12,9,1,4,17,24,19,23,20,20,24,25,8,31,30,17,28,27,28,27,23,24,22,24,20,10,2,25,22,18,23,27,24,19,18,16,14,17,13,10,8,7,9,6,5,3,2,1,1,0,0
2022-03-09 21:00:00,1,1,3,2,2,3,0,5,4,3,11,9,8,7,5,6,7,8,9,8,9,10,11,10,5,5,8,9,9,10,9,9,7,9,8,6,10,7,5,8,7,4,3,0,2,1,3,25,28,31,30,30,25,24,22,22,22,0,15,14,16,21,15,14,14,12,13,0,9,0,19,16,16,15,13,13,10,13,6,10,12,0,8,6,5,0,4,3,3,2,0,1,0,0
2022-03-09 22:00:00,0,1,2,0,1,0,0,5,4,8,10,9,5,6,5,2,1,4,3,5,5,3,5,5,4,0,0,4,3,6,6,4,5,0,3,0,2,6,5,3,4,2,2,1,0,0,3,14,19,19,18,22,15,20,20,21,24,22,12,23,22,18,16,20,20,21,21,10,6,20,27,24,20,18,15,10,8,8,6,8,10,9,6,6,6,5,1,0,0,0,0,0,0,0
2022-03-09 23:00:00,0,0,0,1,0,0,1,2,5,0,6,3,4,4,0,0,3,6,4,2,0,8,9,13,0,12,11,7,9,10,7,4,5,4,4,0,2,5,7,7,9,8,4,7,5,0,2,7,8,9,8,10,10,15,16,13,18,8,17,0,17,15,15,16,17,11,16,12,9,0,20,18,16,12,8,7,3,7,6,8,5,3,3,4,2,2,3,1,1,0,0,0,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,1,0,0,1,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,0,0,3,3,4,6,0,5,7,8,9,8,11,12,6,11,11,15,15,16,16,15,13,14,13,12,11,13,12,10,12,11,16,14,0,0,13,10,0,11,7,10,0,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,0,2,2,1,4,6,7,11,13,16,14,13,17,17,0,19,11,25,32,38,49,57,48,32,25,19,18,23,20,22,23,25,29,23,22,10,21,16,16,15,18,20,21,19,12,7,1,2,0,2,2,4,5,6,6,5,10,0,5,0,8,7,5,5,3,9,4,4,3,0,5,4,3,4,5,6,7,0,0,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 07:00:00,0,2,6,7,13,14,16,25,19,23,30,28,26,25,23,26,28,35,37,43,57,61,53,39,34,35,38,39,38,38,39,40,50,54,56,49,53,31,24,29,29,32,30,19,18,12,1,5,7,8,8,11,9,11,13,16,23,22,21,15,18,16,17,15,15,14,17,10,10,6,19,16,18,19,19,29,31,12,10,11,15,5,14,10,5,4,6,7,9,8,6,2,1,0
2022-03-10 08:00:00,0,5,10,10,14,22,23,26,29,40,48,44,45,54,54,52,51,51,50,48,58,57,53,40,40,40,44,48,44,37,40,43,46,48,50,47,42,29,31,29,35,42,41,33,29,11,2,10,13,13,16,19,19,24,29,34,37,28,37,36,44,38,37,31,23,18,17,16,18,19,51,36,21,21,21,22,22,29,28,23,25,25,22,23,17,14,15,14,15,8,7,7,6,0
2022-03-10 09:00:00,0,0,4,4,5,7,0,8,10,13,14,20,24,27,14,28,30,36,41,40,49,47,45,34,18,32,33,32,26,30,29,32,35,38,42,39,36,25,21,19,22,25,24,20,19,13,4,9,10,12,11,10,6,12,12,11,14,14,14,13,10,9,12,8,9,6,10,9,8,5,14,10,10,11,11,8,7,8,6,7,6,4,5,5,4,3,1,1,2,3,2,1,0,0
2022-03-10 10:00:00,1,0,2,1,2,4,0,5,9,10,17,16,13,14,3,13,13,13,14,23,26,30,25,19,20,19,20,18,22,20,20,24,26,28,27,26,26,20,19,18,19,19,23,19,16,7,5,8,4,6,9,11,13,14,13,14,15,11,0,14,11,12,11,10,9,10,13,3,6,12,12,11,9,8,9,6,8,9,6,4,6,5,4,5,4,2,2,1,0,1,1,0,0,0
2022-03-10 11:00:00,1,1,2,3,3,1,1,4,6,7,11,6,12,10,9,10,16,17,9,19,21,25,20,18,0,17,11,18,17,15,18,21,18,21,20,0,20,17,16,15,17,18,17,13,10,9,8,13,14,15,15,5,10,9,11,12,13,12,10,0,8,11,6,9,7,13,12,4,4,0,12,11,13,12,10,10,12,7,0,9,10,5,11,2,9,4,3,2,3,1,2,1,0,0
